Protein ID,Rate Constant
G6980-MONOMER,1.925408834888737e-05
G6981-MONOMER,1.925408834888737e-05
G6982-MONOMER,1.925408834888737e-05
G6983-MONOMER,1.925408834888737e-05
G6984-MONOMER,1.925408834888737e-05
G6988-MONOMER,1.925408834888737e-05
G6989-MONOMER,1.925408834888737e-05
G6992-MONOMER,1.925408834888737e-05
G6994-MONOMER,1.925408834888737e-05
G6995-MONOMER,1.925408834888737e-05
G6996-MONOMER,1.925408834888737e-05
G6998-MONOMER,1.925408834888737e-05
G6999-MONOMER,1.925408834888737e-05
G7000-MONOMER,1.925408834888737e-05
G7001-MONOMER,1.925408834888737e-05
G7002-MONOMER,1.925408834888737e-05
G7006-MONOMER,1.925408834888737e-05
G7007-MONOMER,1.925408834888737e-05
G7009-MONOMER,1.925408834888737e-05
G7010-MONOMER,1.925408834888737e-05
G7011-MONOMER,1.925408834888737e-05
G7012-MONOMER,1.925408834888737e-05
G7013-MONOMER,1.925408834888737e-05
G7014-MONOMER,1.925408834888737e-05
G7015-MONOMER,1.925408834888737e-05
G7016-MONOMER,1.925408834888737e-05
G7019-MONOMER,1.925408834888737e-05
G7022-MONOMER,1.925408834888737e-05
G7023-MONOMER,1.925408834888737e-05
G7026-MONOMER,1.925408834888737e-05
G7027-MONOMER,1.925408834888737e-05
G7028-MONOMER,1.925408834888737e-05
G7031-MONOMER,1.925408834888737e-05
G7033-MONOMER,1.925408834888737e-05
G7035-MONOMER,1.925408834888737e-05
G7036-MONOMER,1.925408834888737e-05
G7037-MONOMER,1.925408834888737e-05
G7040-MONOMER,1.925408834888737e-05
G7045-MONOMER,1.925408834888737e-05
G7046-MONOMER,1.925408834888737e-05
G7049-MONOMER,1.925408834888737e-05
G7050-MONOMER,1.925408834888737e-05
G7051-MONOMER,1.925408834888737e-05
G7056-MONOMER,1.925408834888737e-05
G7057-MONOMER,1.925408834888737e-05
G7058-MONOMER,1.925408834888737e-05
G7060-MONOMER,1.925408834888737e-05
G7062-MONOMER,1.925408834888737e-05
G7064-MONOMER,1.925408834888737e-05
G7071-MONOMER,1.925408834888737e-05
G7072-MONOMER,1.925408834888737e-05
G7073-MONOMER,1.925408834888737e-05
G7074-MONOMER,1.925408834888737e-05
G7081-MONOMER,1.925408834888737e-05
G7082-MONOMER,1.925408834888737e-05
G7083-MONOMER,1.925408834888737e-05
G7084-MONOMER,1.925408834888737e-05
G7085-MONOMER,1.925408834888737e-05
G7086-MONOMER,1.925408834888737e-05
G7087-MONOMER,1.925408834888737e-05
G7088-MONOMER,1.925408834888737e-05
G7093-MONOMER,1.925408834888737e-05
G7094-MONOMER,1.925408834888737e-05
G7095-MONOMER,1.925408834888737e-05
G7096-MONOMER,1.925408834888737e-05
G7097-MONOMER,1.925408834888737e-05
G7098-MONOMER,1.925408834888737e-05
G7099-MONOMER,1.925408834888737e-05
G7100-MONOMER,1.925408834888737e-05
G7101-MONOMER,1.925408834888737e-05
G7102-MONOMER,1.925408834888737e-05
G7103-MONOMER,1.925408834888737e-05
G7104-MONOMER,1.925408834888737e-05
G7105-MONOMER,1.925408834888737e-05
G7106-MONOMER,1.925408834888737e-05
G7107-MONOMER,1.925408834888737e-05
G7109-MONOMER,1.925408834888737e-05
G7110-MONOMER,1.925408834888737e-05
G7111-MONOMER,1.925408834888737e-05
G7112-MONOMER,1.925408834888737e-05
G7118-MONOMER,1.925408834888737e-05
G7119-MONOMER,1.925408834888737e-05
G7126-MONOMER,1.925408834888737e-05
G7128-MONOMER,1.925408834888737e-05
G7134-MONOMER,1.925408834888737e-05
G7137-MONOMER,1.925408834888737e-05
G7138-MONOMER,1.925408834888737e-05
G7144-MONOMER,1.925408834888737e-05
G7146-MONOMER,1.925408834888737e-05
G7148-MONOMER,1.925408834888737e-05
G7152-MONOMER,1.925408834888737e-05
G7153-MONOMER,1.925408834888737e-05
G7158-MONOMER,1.925408834888737e-05
G7161-MONOMER,1.925408834888737e-05
G7163-MONOMER,1.925408834888737e-05
G7164-MONOMER,1.925408834888737e-05
G7171-MONOMER,1.925408834888737e-05
G7172-MONOMER,1.925408834888737e-05
G7176-MONOMER,1.925408834888737e-05
G7177-MONOMER,1.925408834888737e-05
G7178-MONOMER,1.925408834888737e-05
G7179-MONOMER,1.925408834888737e-05
G7180-MONOMER,1.925408834888737e-05
G7181-MONOMER,1.925408834888737e-05
G7182-MONOMER,1.925408834888737e-05
G7186-MONOMER,1.925408834888737e-05
G7189-MONOMER,1.925408834888737e-05
G7190-MONOMER,1.925408834888737e-05
G7197-MONOMER,1.925408834888737e-05
G7201-MONOMER,1.925408834888737e-05
G7202-MONOMER,1.925408834888737e-05
G7203-MONOMER,1.925408834888737e-05
G7204-MONOMER,1.925408834888737e-05
G7205-MONOMER,1.925408834888737e-05
G7206-MONOMER,1.925408834888737e-05
G7207-MONOMER,1.925408834888737e-05
G7210-MONOMER,1.925408834888737e-05
G7215-MONOMER,1.925408834888737e-05
G7217-MONOMER,1.925408834888737e-05
G7219-MONOMER,1.925408834888737e-05
G7221-MONOMER,1.925408834888737e-05
G7223-MONOMER,1.925408834888737e-05
G7225-MONOMER,1.925408834888737e-05
G7226-MONOMER,1.925408834888737e-05
G7227-MONOMER,1.925408834888737e-05
G7228-MONOMER,1.925408834888737e-05
G7229-MONOMER,1.925408834888737e-05
G7230-MONOMER,1.925408834888737e-05
G7231-MONOMER,1.925408834888737e-05
G7232-MONOMER,1.925408834888737e-05
G7233-MONOMER,1.925408834888737e-05
G7234-MONOMER,1.925408834888737e-05
G7236-MONOMER,1.925408834888737e-05
G7237-MONOMER,1.925408834888737e-05
G7238-MONOMER,1.925408834888737e-05
G7239-MONOMER,1.925408834888737e-05
G7240-MONOMER,1.925408834888737e-05
G7243-MONOMER,1.925408834888737e-05
G7244-MONOMER,1.925408834888737e-05
G7245-MONOMER,1.925408834888737e-05
G7246-MONOMER,1.925408834888737e-05
G7247-MONOMER,1.925408834888737e-05
G7248-MONOMER,1.925408834888737e-05
G7251-MONOMER,1.925408834888737e-05
G7252-MONOMER,1.925408834888737e-05
G7256-MONOMER,1.925408834888737e-05
G7257-MONOMER,1.925408834888737e-05
G7258-MONOMER,1.925408834888737e-05
G7260-MONOMER,1.925408834888737e-05
G7261-MONOMER,1.925408834888737e-05
G7268-MONOMER,1.925408834888737e-05
G7270-MONOMER,1.925408834888737e-05
G7272-MONOMER,1.925408834888737e-05
G7273-MONOMER,1.925408834888737e-05
G7274-MONOMER,1.925408834888737e-05
G7275-MONOMER,1.925408834888737e-05
G7276-MONOMER,1.925408834888737e-05
G7277-MONOMER,1.925408834888737e-05
G7278-MONOMER,1.925408834888737e-05
G7279-MONOMER,1.925408834888737e-05
G7280-MONOMER,1.925408834888737e-05
G7281-MONOMER,1.925408834888737e-05
G7282-MONOMER,1.925408834888737e-05
G7283-MONOMER,1.925408834888737e-05
G7284-MONOMER,1.925408834888737e-05
G7285-MONOMER,1.925408834888737e-05
G7286-MONOMER,1.925408834888737e-05
G7288-MONOMER,1.925408834888737e-05
G7289-MONOMER,1.925408834888737e-05
G7291-MONOMER,1.925408834888737e-05
G7292-MONOMER,1.925408834888737e-05
G7307-MONOMER,1.925408834888737e-05
G7308-MONOMER,1.925408834888737e-05
G7310-MONOMER,1.925408834888737e-05
G7314-MONOMER,1.925408834888737e-05
G7315-MONOMER,1.925408834888737e-05
G7316-MONOMER,1.925408834888737e-05
G7317-MONOMER,1.925408834888737e-05
G7318-MONOMER,1.925408834888737e-05
G7322-MONOMER,1.925408834888737e-05
G7328-MONOMER,1.925408834888737e-05
G7329-MONOMER,1.925408834888737e-05
G7331-MONOMER,1.925408834888737e-05
G7337-MONOMER,1.925408834888737e-05
G7338-MONOMER,1.925408834888737e-05
G7344-MONOMER,1.925408834888737e-05
G7346-MONOMER,1.925408834888737e-05
G7347-MONOMER,1.925408834888737e-05
G7349-MONOMER,1.925408834888737e-05
G7350-MONOMER,1.925408834888737e-05
G7354-MONOMER,1.925408834888737e-05
G7355-MONOMER,1.925408834888737e-05
G7357-MONOMER,1.925408834888737e-05
G7358-MONOMER,1.925408834888737e-05
G7359-MONOMER,1.925408834888737e-05
G7360-MONOMER,1.925408834888737e-05
G7361-MONOMER,1.925408834888737e-05
G7362-MONOMER,1.925408834888737e-05
G7363-MONOMER,1.925408834888737e-05
G7364-MONOMER,1.925408834888737e-05
G7365-MONOMER,1.925408834888737e-05
G7366-MONOMER,1.925408834888737e-05
G7367-MONOMER,1.925408834888737e-05
G7368-MONOMER,1.925408834888737e-05
G7369-MONOMER,1.925408834888737e-05
G7370-MONOMER,1.925408834888737e-05
G7371-MONOMER,1.925408834888737e-05
G7372-MONOMER,1.925408834888737e-05
G7373-MONOMER,1.925408834888737e-05
G7377-MONOMER,1.925408834888737e-05
G7378-MONOMER,1.925408834888737e-05
G7379-MONOMER,1.925408834888737e-05
G7380-MONOMER,1.925408834888737e-05
G7381-MONOMER,1.925408834888737e-05
G7382-MONOMER,1.925408834888737e-05
G7384-MONOMER,1.925408834888737e-05
G7385-MONOMER,1.925408834888737e-05
G7394-MONOMER,1.925408834888737e-05
G7396-MONOMER,1.925408834888737e-05
G7397-MONOMER,1.925408834888737e-05
G7399-MONOMER,1.925408834888737e-05
G7401-MONOMER,1.925408834888737e-05
G7402-MONOMER,1.925408834888737e-05
G7405-MONOMER,1.925408834888737e-05
G7406-MONOMER,1.925408834888737e-05
G7407-MONOMER,1.925408834888737e-05
G7408-MONOMER,1.925408834888737e-05
G7410-MONOMER,1.925408834888737e-05
G7413-MONOMER,1.925408834888737e-05
G7414-MONOMER,1.925408834888737e-05
G7415-MONOMER,1.925408834888737e-05
G7417-MONOMER,1.925408834888737e-05
G7418-MONOMER,1.925408834888737e-05
G7419-MONOMER,1.925408834888737e-05
G7420-MONOMER,1.925408834888737e-05
G7424-MONOMER,1.925408834888737e-05
G7425-MONOMER,1.925408834888737e-05
G7426-MONOMER,0.0057762265046662105
G7427-MONOMER,1.925408834888737e-05
G7428-MONOMER,1.925408834888737e-05
G7429-MONOMER,1.925408834888737e-05
G7430-MONOMER,1.925408834888737e-05
G7432-MONOMER,1.925408834888737e-05
G7433-MONOMER,1.925408834888737e-05
G7435-MONOMER,1.925408834888737e-05
G7436-MONOMER,1.925408834888737e-05
G7439-MONOMER,1.925408834888737e-05
G7440-MONOMER,1.925408834888737e-05
G7444-MONOMER,1.925408834888737e-05
G7446-MONOMER,1.925408834888737e-05
G7450-MONOMER,1.925408834888737e-05
G7451-MONOMER,1.925408834888737e-05
G7460-MONOMER,1.925408834888737e-05
G7466-MONOMER,1.925408834888737e-05
G7467-MONOMER,1.925408834888737e-05
G7468-MONOMER,1.925408834888737e-05
G7469-MONOMER,1.925408834888737e-05
G7471-MONOMER,1.925408834888737e-05
G7472-MONOMER,1.925408834888737e-05
G7473-MONOMER,1.925408834888737e-05
G7480-MONOMER,1.925408834888737e-05
G7483-MONOMER,1.925408834888737e-05
G7484-MONOMER,1.925408834888737e-05
G7490-MONOMER,1.925408834888737e-05
G7492-MONOMER,1.925408834888737e-05
G7493-MONOMER,1.925408834888737e-05
G7494-MONOMER,1.925408834888737e-05
G7495-MONOMER,1.925408834888737e-05
G7496-MONOMER,1.925408834888737e-05
G7497-MONOMER,1.925408834888737e-05
G7498-MONOMER,1.925408834888737e-05
G7499-MONOMER,1.925408834888737e-05
G7500-MONOMER,1.925408834888737e-05
G7505-MONOMER,1.925408834888737e-05
G7506-MONOMER,1.925408834888737e-05
G7509-MONOMER,1.925408834888737e-05
G7510-MONOMER,1.925408834888737e-05
G7512-MONOMER,1.925408834888737e-05
G7514-MONOMER,1.925408834888737e-05
G7516-MONOMER,1.925408834888737e-05
G7517-MONOMER,1.925408834888737e-05
G7518-MONOMER,1.925408834888737e-05
G7520-MONOMER,1.925408834888737e-05
G7521-MONOMER,1.925408834888737e-05
G7522-MONOMER,1.925408834888737e-05
G7523-MONOMER,1.925408834888737e-05
G7526-MONOMER,1.925408834888737e-05
G7528-MONOMER,1.925408834888737e-05
G7529-MONOMER,1.925408834888737e-05
G7531-MONOMER,1.925408834888737e-05
G7534-MONOMER,1.925408834888737e-05
G7535-MONOMER,1.925408834888737e-05
G7536-MONOMER,1.925408834888737e-05
G7537-MONOMER,1.925408834888737e-05
G7538-MONOMER,1.925408834888737e-05
G7539-MONOMER,1.925408834888737e-05
G7541-MONOMER,1.925408834888737e-05
G7547-MONOMER,1.925408834888737e-05
G7549-MONOMER,1.925408834888737e-05
G7550-MONOMER,1.925408834888737e-05
G7551-MONOMER,1.925408834888737e-05
G7552-MONOMER,1.925408834888737e-05
G7555-MONOMER,1.925408834888737e-05
G7563-MONOMER,1.925408834888737e-05
G7566-MONOMER,1.925408834888737e-05
G7567-MONOMER,1.925408834888737e-05
G7568-MONOMER,1.925408834888737e-05
G7571-MONOMER,1.925408834888737e-05
G7572-MONOMER,1.925408834888737e-05
G7573-MONOMER,1.925408834888737e-05
G7577-MONOMER,1.925408834888737e-05
G7578-MONOMER,1.925408834888737e-05
G7580-MONOMER,1.925408834888737e-05
G7582-MONOMER,1.925408834888737e-05
G7586-MONOMER,1.925408834888737e-05
G7587-MONOMER,1.925408834888737e-05
G7588-MONOMER,1.925408834888737e-05
G7589-MONOMER,1.925408834888737e-05
G7593-MONOMER,1.925408834888737e-05
G7594-MONOMER,1.925408834888737e-05
G7595-MONOMER,1.925408834888737e-05
G7598-MONOMER,1.925408834888737e-05
G7599-MONOMER,1.925408834888737e-05
G7601-MONOMER,1.925408834888737e-05
G7602-MONOMER,1.925408834888737e-05
G7604-MONOMER,1.925408834888737e-05
G7605-MONOMER,1.925408834888737e-05
G7607-MONOMER,1.925408834888737e-05
G7608-MONOMER,1.925408834888737e-05
G7609-MONOMER,1.925408834888737e-05
G7610-MONOMER,1.925408834888737e-05
G7611-MONOMER,1.925408834888737e-05
G7614-MONOMER,1.925408834888737e-05
G7615-MONOMER,1.925408834888737e-05
G7617-MONOMER,1.925408834888737e-05
G7618-MONOMER,1.925408834888737e-05
G7620-MONOMER,1.925408834888737e-05
G7621-MONOMER,1.925408834888737e-05
G7622-MONOMER,1.925408834888737e-05
G7626-MONOMER,1.925408834888737e-05
G7629-MONOMER,1.925408834888737e-05
G7631-MONOMER,1.925408834888737e-05
G7632-MONOMER,1.925408834888737e-05
G7634-MONOMER,1.925408834888737e-05
G7636-MONOMER,1.925408834888737e-05
G7637-MONOMER,1.925408834888737e-05
G7638-MONOMER,1.925408834888737e-05
G7639-MONOMER,1.925408834888737e-05
G7640-MONOMER,1.925408834888737e-05
G7643-MONOMER,1.925408834888737e-05
G7644-MONOMER,1.925408834888737e-05
G7645-MONOMER,1.925408834888737e-05
G7649-MONOMER,1.925408834888737e-05
G7651-MONOMER,1.925408834888737e-05
G7652-MONOMER,1.925408834888737e-05
G7653-MONOMER,1.925408834888737e-05
G7655-MONOMER,1.925408834888737e-05
G7657-MONOMER,1.925408834888737e-05
G7667-MONOMER,1.925408834888737e-05
G7668-MONOMER,1.925408834888737e-05
G7669-MONOMER,1.925408834888737e-05
G7670-MONOMER,1.925408834888737e-05
G7673-MONOMER,1.925408834888737e-05
G7674-MONOMER,1.925408834888737e-05
G7675-MONOMER,1.925408834888737e-05
G7681-MONOMER,1.925408834888737e-05
G7683-MONOMER,1.925408834888737e-05
G7684-MONOMER,1.925408834888737e-05
G7685-MONOMER,1.925408834888737e-05
G7686-MONOMER,1.925408834888737e-05
G7687-MONOMER,1.925408834888737e-05
G7693-MONOMER,1.925408834888737e-05
G7694-MONOMER,1.925408834888737e-05
G7695-MONOMER,1.925408834888737e-05
G7697-MONOMER,1.925408834888737e-05
G7699-MONOMER,1.925408834888737e-05
G7701-MONOMER,1.925408834888737e-05
G7702-MONOMER,1.925408834888737e-05
G7703-MONOMER,1.925408834888737e-05
G7704-MONOMER,1.925408834888737e-05
G7705-MONOMER,1.925408834888737e-05
G7706-MONOMER,1.925408834888737e-05
G7707-MONOMER,1.925408834888737e-05
G7708-MONOMER,1.925408834888737e-05
G7709-MONOMER,1.925408834888737e-05
G7710-MONOMER,1.925408834888737e-05
G7711-MONOMER,1.925408834888737e-05
G7712-MONOMER,1.925408834888737e-05
G7714-MONOMER,1.925408834888737e-05
G7718-MONOMER,1.925408834888737e-05
G7719-MONOMER,1.925408834888737e-05
G7721-MONOMER,1.925408834888737e-05
G7722-MONOMER,1.925408834888737e-05
G7723-MONOMER,1.925408834888737e-05
G7724-MONOMER,1.925408834888737e-05
G7726-MONOMER,1.925408834888737e-05
G7728-MONOMER,1.925408834888737e-05
G7729-MONOMER,1.925408834888737e-05
G7730-MONOMER,1.925408834888737e-05
G7731-MONOMER,1.925408834888737e-05
G7732-MONOMER,1.925408834888737e-05
G7733-MONOMER,1.925408834888737e-05
G7734-MONOMER,1.925408834888737e-05
G7736-MONOMER,1.925408834888737e-05
G7737-MONOMER,1.925408834888737e-05
G7738-MONOMER,1.925408834888737e-05
G7741-MONOMER,1.925408834888737e-05
G7742-MONOMER,1.925408834888737e-05
G7743-MONOMER,1.925408834888737e-05
G7745-MONOMER,1.925408834888737e-05
G7747-MONOMER,1.925408834888737e-05
G7750-MONOMER,1.925408834888737e-05
G7752-MONOMER,1.925408834888737e-05
G7753-MONOMER,1.925408834888737e-05
G7758-MONOMER,1.925408834888737e-05
G7759-MONOMER,1.925408834888737e-05
G7762-MONOMER,1.925408834888737e-05
G7763-MONOMER,1.925408834888737e-05
G7769-MONOMER,1.925408834888737e-05
G7776-MONOMER,1.925408834888737e-05
G7777-MONOMER,1.925408834888737e-05
G7802-MONOMER,1.925408834888737e-05
G7814-MONOMER,1.925408834888737e-05
G7816-MONOMER,1.925408834888737e-05
G7821-MONOMER,1.925408834888737e-05
G7823-MONOMER,1.925408834888737e-05
G7825-MONOMER,1.925408834888737e-05
G7828-MONOMER,1.925408834888737e-05
G7829-MONOMER,1.925408834888737e-05
G7830-MONOMER,1.925408834888737e-05
G7835-MONOMER,1.925408834888737e-05
G7838-MONOMER,1.925408834888737e-05
G7839-MONOMER,1.925408834888737e-05
G7843-MONOMER,1.925408834888737e-05
G7844-MONOMER,1.925408834888737e-05
G7846-MONOMER,1.925408834888737e-05
G7847-MONOMER,1.925408834888737e-05
G7848-MONOMER,1.925408834888737e-05
G7849-MONOMER,1.925408834888737e-05
G7850-MONOMER,1.925408834888737e-05
G7851-MONOMER,1.925408834888737e-05
G7855-MONOMER,1.925408834888737e-05
G7859-MONOMER,1.925408834888737e-05
G7860-MONOMER,1.925408834888737e-05
G7861-MONOMER,1.925408834888737e-05
G7862-MONOMER,1.925408834888737e-05
G7866-MONOMER,1.925408834888737e-05
G7867-MONOMER,1.925408834888737e-05
G7869-MONOMER,1.925408834888737e-05
G7870-MONOMER,1.925408834888737e-05
G7872-MONOMER,1.925408834888737e-05
G7873-MONOMER,1.925408834888737e-05
G7879-MONOMER,1.925408834888737e-05
G7880-MONOMER,1.925408834888737e-05
G7882-MONOMER,1.925408834888737e-05
G7884-MONOMER,1.925408834888737e-05
G7885-MONOMER,1.925408834888737e-05
G7887-MONOMER,1.925408834888737e-05
G7888-MONOMER,1.925408834888737e-05
G7891-MONOMER,1.925408834888737e-05
G7899-MONOMER,1.925408834888737e-05
G7900-MONOMER,1.925408834888737e-05
G7901-MONOMER,1.925408834888737e-05
G7908-MONOMER,1.925408834888737e-05
G7912-MONOMER,1.925408834888737e-05
G7913-MONOMER,1.925408834888737e-05
G7914-MONOMER,1.925408834888737e-05
G7917-MONOMER,1.925408834888737e-05
G7919-MONOMER,1.925408834888737e-05
G7922-MONOMER,1.925408834888737e-05
G7923-MONOMER,1.925408834888737e-05
G7924-MONOMER,1.925408834888737e-05
G7926-MONOMER,1.925408834888737e-05
G7927-MONOMER,1.925408834888737e-05
G7928-MONOMER,1.925408834888737e-05
G7929-MONOMER,1.925408834888737e-05
G7930-MONOMER,1.925408834888737e-05
G7932-MONOMER,1.925408834888737e-05
G7937-MONOMER,1.925408834888737e-05
G7938-MONOMER,1.925408834888737e-05
G7940-MONOMER,1.925408834888737e-05
G7941-MONOMER,1.925408834888737e-05
G7942-MONOMER,1.925408834888737e-05
G7944-MONOMER,1.925408834888737e-05
G7945-MONOMER,1.925408834888737e-05
G7946-MONOMER,1.925408834888737e-05
G7947-MONOMER,1.925408834888737e-05
G7948-MONOMER,1.925408834888737e-05
G7949-MONOMER,1.925408834888737e-05
G7952-MONOMER,1.925408834888737e-05
G7953-MONOMER,1.925408834888737e-05
G7954-MONOMER,1.925408834888737e-05
G8202-MONOMER,1.925408834888737e-05
G8210-MONOMER,1.925408834888737e-05
GABP-MONOMER,1.925408834888737e-05
GALACTITOLPDEHYD-MONOMER,1.925408834888737e-05
GALACTOACETYLTRAN-MONOMER,1.925408834888737e-05
GALP-MONOMER,1.925408834888737e-05
GALPMUT-MONOMER,1.925408834888737e-05
GATA-MONOMER,1.925408834888737e-05
GATB-MONOMER,1.925408834888737e-05
GCVH-MONOMER,1.925408834888737e-05
GDPMANDEHYDRA-MONOMER,1.925408834888737e-05
GDPMANMANHYDRO-MONOMER,1.925408834888737e-05
GLCNACPTRANS-MONOMER,1.925408834888737e-05
GLPF-MONOMER,1.925408834888737e-05
GLTJ-MONOMER,1.925408834888737e-05
GLTK-MONOMER,1.925408834888737e-05
GLTP-MONOMER,1.925408834888737e-05
GLTS-MONOMER,1.925408834888737e-05
GLUCONOKINI-MONOMER,1.925408834888737e-05
GLUCONOKINII-MONOMER,1.925408834888737e-05
GLUTDECARBOXA-MONOMER,1.925408834888737e-05
GLUTDECARBOXB-MONOMER,1.925408834888737e-05
GLUTRNAREDUCT-MONOMER,1.925408834888737e-05
GLVB-MONOMER,1.925408834888737e-05
GLVC-MONOMER,1.925408834888737e-05
GLYOCARBOLIG-MONOMER,1.925408834888737e-05
GNTP-MONOMER,1.925408834888737e-05
GNTU-MONOMER,1.925408834888737e-05
GSK-MONOMER,1.925408834888737e-05
GUTA-MONOMER,1.925408834888737e-05
GUTB-MONOMER,1.925408834888737e-05
H2NEOPTERINP3PYROPHOSPHOHYDRO-MONOMER,1.925408834888737e-05
H2PTERIDINEPYROPHOSPHOKIN-MONOMER,1.925408834888737e-05
HCAA2-MONOMER,1.925408834888737e-05
HCAC-MONOMER,1.925408834888737e-05
HCAD-MONOMER,1.925408834888737e-05
HCAT-MONOMER,1.925408834888737e-05
HEMEOSYN-MONOMER,1.925408834888737e-05
HOMSUCTRAN-MONOMER,1.925408834888737e-05
HRSA-MONOMER,1.925408834888737e-05
HYAA-MONOMER,1.925408834888737e-05
HYAB-MONOMER,1.925408834888737e-05
HYAC-MONOMER,1.925408834888737e-05
HYBA-MONOMER,1.925408834888737e-05
HYCBSMALL-MONOMER,1.925408834888737e-05
HYCC-MONOMER,1.925408834888737e-05
HYCD-MONOMER,1.925408834888737e-05
HYCELARGE-MONOMER,1.925408834888737e-05
HYCF-MONOMER,1.925408834888737e-05
HYCG-MONOMER,1.925408834888737e-05
HYDH-MONOMER,1.925408834888737e-05
IDONDEHYD-MONOMER,1.925408834888737e-05
KCH-MONOMER,1.925408834888737e-05
KDGT-MONOMER,1.925408834888737e-05
KDPB-MONOMER,1.925408834888737e-05
KGTP-MONOMER,1.925408834888737e-05
LACY-MONOMER,1.925408834888737e-05
LAUROYLACYLTRAN-MONOMER,1.925408834888737e-05
LCTP-MONOMER,1.925408834888737e-05
LSERINEDEAM2-MONOMER,1.925408834888737e-05
LSERINEDEAM3-MONOMER,1.925408834888737e-05
LYSDECARBOX-MONOMER,1.925408834888737e-05
LYSP-MONOMER,1.925408834888737e-05
LYXK-MONOMER,1.925408834888737e-05
MALG-MONOMER,1.925408834888737e-05
MANNPGUANYLTRANGDP-MONOMER,1.925408834888737e-05
MANY-MONOMER,1.925408834888737e-05
MDLB-MONOMER,1.925408834888737e-05
MELB-MONOMER,1.925408834888737e-05
METHYLMALONYL-COA-MUT-MONOMER,1.925408834888737e-05
METI-MONOMER,1.925408834888737e-05
MHPCHYDROL-MONOMER,1.925408834888737e-05
MHPDHYDROL-MONOMER,1.925408834888737e-05
MHPELY-MONOMER,1.925408834888737e-05
MHPF-MONOMER,1.925408834888737e-05
MHPHYDROXY-MONOMER,1.925408834888737e-05
MHPT-MONOMER,1.925408834888737e-05
MODB-MONOMER,1.925408834888737e-05
MONOMER-162,1.925408834888737e-05
MONOMER0-1001,1.925408834888737e-05
MONOMER0-1041,1.925408834888737e-05
MONOMER0-12,1.925408834888737e-05
MONOMER0-141,1.925408834888737e-05
MONOMER0-142,1.925408834888737e-05
MONOMER0-143,1.925408834888737e-05
MONOMER0-144,1.925408834888737e-05
MONOMER0-145,1.925408834888737e-05
MONOMER0-146,1.925408834888737e-05
MONOMER0-147,1.925408834888737e-05
MONOMER0-150,1.925408834888737e-05
MONOMER0-151,1.925408834888737e-05
MONOMER0-152,1.925408834888737e-05
MONOMER0-153,1.925408834888737e-05
MONOMER0-154,1.925408834888737e-05
MONOMER0-1541,1.925408834888737e-05
MONOMER0-1561,1.925408834888737e-05
MONOMER0-1562,1.925408834888737e-05
MONOMER0-1563,1.925408834888737e-05
MONOMER0-1564,1.925408834888737e-05
MONOMER0-1581,1.925408834888737e-05
MONOMER0-1601,1.925408834888737e-05
MONOMER0-1602,1.925408834888737e-05
MONOMER0-1603,1.925408834888737e-05
MONOMER0-1604,1.925408834888737e-05
MONOMER0-1605,1.925408834888737e-05
MONOMER0-1641,1.925408834888737e-05
MONOMER0-1922,1.925408834888737e-05
MONOMER0-1941,1.925408834888737e-05
MONOMER0-2121,1.925408834888737e-05
MONOMER0-2141,1.925408834888737e-05
MONOMER0-2488,1.925408834888737e-05
MONOMER0-2489,1.925408834888737e-05
MONOMER0-2654,1.925408834888737e-05
MONOMER0-2656,1.925408834888737e-05
MONOMER0-2657,1.925408834888737e-05
MONOMER0-2658,1.925408834888737e-05
MONOMER0-2659,1.925408834888737e-05
MONOMER0-2660,1.925408834888737e-05
MONOMER0-2662,1.925408834888737e-05
MONOMER0-2663,1.925408834888737e-05
MONOMER0-2665,1.925408834888737e-05
MONOMER0-2668,1.925408834888737e-05
MONOMER0-2670,1.925408834888737e-05
MONOMER0-2671,1.925408834888737e-05
MONOMER0-2672,1.925408834888737e-05
MONOMER0-2673,1.925408834888737e-05
MONOMER0-2674,1.925408834888737e-05
MONOMER0-2675,1.925408834888737e-05
MONOMER0-2676,1.925408834888737e-05
MONOMER0-2677,1.925408834888737e-05
MONOMER0-2678,1.925408834888737e-05
MONOMER0-2680,1.925408834888737e-05
MONOMER0-2681,1.925408834888737e-05
MONOMER0-2682,1.925408834888737e-05
MONOMER0-2683,1.925408834888737e-05
MONOMER0-2684,1.925408834888737e-05
MONOMER0-2685,1.925408834888737e-05
MONOMER0-2686,1.925408834888737e-05
MONOMER0-2687,1.925408834888737e-05
MONOMER0-2688,1.925408834888737e-05
MONOMER0-2689,1.925408834888737e-05
MONOMER0-2690,1.925408834888737e-05
MONOMER0-2691,1.925408834888737e-05
MONOMER0-2692,1.925408834888737e-05
MONOMER0-2693,1.925408834888737e-05
MONOMER0-2694,1.925408834888737e-05
MONOMER0-2695,1.925408834888737e-05
MONOMER0-2696,1.925408834888737e-05
MONOMER0-2697,1.925408834888737e-05
MONOMER0-2726,1.925408834888737e-05
MONOMER0-2748,1.925408834888737e-05
MONOMER0-2755,1.925408834888737e-05
MONOMER0-2756,1.925408834888737e-05
MONOMER0-2757,1.925408834888737e-05
MONOMER0-2761,1.925408834888737e-05
MONOMER0-2772,1.925408834888737e-05
MONOMER0-2801,1.925408834888737e-05
MONOMER0-2812,1.925408834888737e-05
MONOMER0-2813,1.925408834888737e-05
MONOMER0-2814,1.925408834888737e-05
MONOMER0-2817,1.925408834888737e-05
