Monomer ID,Log10 Average Protein Count
EG11852-MONOMER[c],2.4911549080677786
EG11853-MONOMER[c],2.154407664718559
EG11854-MONOMER[c],0.9535630442200802
EG11855-MONOMER[c],0.9749512813707474
EG11859-MONOMER[c],1.8516893260240375
EG11860-MONOMER[c],1.1203823197635583
EG11861-MONOMER[i],0.6440852943855118
EG11862-MONOMER[c],0.7247462280799717
EG11865-MONOMER[c],1.3981613613035455
EG11870-MONOMER[c],2.3597182862320705
EG11874-MONOMER[c],2.2738152113708208
EG11875-MONOMER[i],1.885990346505981
EG11876-MONOMER[c],2.569091639853394
EG11877-MONOMER[c],2.636979162373348
EG11878-MONOMER[c],3.862249214194012
EG11879-MONOMER[c],3.0679652212392923
EG11881-MONOMER[c],2.9812533563309835
EG11882-MONOMER[c],1.0010286933290387
EG11884-MONOMER[c],2.7539214054137044
EG11885-MONOMER[p],3.0423159302046003
EG11886-MONOMER[i],2.400673103658209
EG11888-MONOMER[c],2.1504807804987696
EG11889-MONOMER[c],0.9992896220384642
EG11890-MONOMER[m],1.0465670987797406
EG11891-MONOMER[i],1.5309734484688469
EG11892-MONOMER[c],2.109627127391889
EG11894-MONOMER[c],3.307957025389186
EG11895-MONOMER[i],2.4050951058803887
EG11899-MONOMER[c],1.535928319001586
EG11900-MONOMER[c],1.5304785506833927
EG11901-MONOMER[c],1.5022333569391202
EG11902-MONOMER[m],1.013026928557795
EG11903-MONOMER[c],0.24537241431699872
EG11905-MONOMER[c],0.6836932111967726
EG11906-MONOMER[c],0.8360521377126086
EG11910-MONOMER[c],1.2571694323346734
EG11911-MONOMER[c],1.1954071771177934
EG11912-MONOMER[c],1.0388746812763476
EG11913-MONOMER[c],1.709179638568653
EG11914-MONOMER[i],2.457264925427238
EG11915-MONOMER[c],1.701548973269588
EG11916-MONOMER[c],2.8367526798384937
EG11917-MONOMER[c],0.9782959172253702
EG11918-MONOMER[p],0.3596657362795678
EG11919-MONOMER[i],1.7726381957926036
EG11920-MONOMER[c],1.7413158797252553
EG11921-MONOMER[c],2.460112766206507
EG11922-MONOMER[c],2.213768376121743
EG11923-MONOMER[e],2.093000206752007
EG11924-MONOMER[i],1.240117058232359
EG11925-MONOMER[i],1.216755382167638
EG11926-MONOMER[i],1.1850937187384796
EG11928-MONOMER[c],1.8074213716482117
EG11929-MONOMER[c],2.0289567542203795
EG11930-MONOMER[c],0.044203662492053486
EG11931-MONOMER[c],0.0
EG11932-MONOMER[c],2.277612828118792
EG11933-MONOMER[i],1.1955805435493714
EG11935-MONOMER[c],2.2054161898471745
EG11936-MONOMER[c],2.6683437677342847
EG11937-MONOMER[i],2.0844811688606426
EG11938-MONOMER[i],1.394133497816894
EG11939-MONOMER[i],2.53744896128172
EG11941-MONOMER[c],0.015239966556736905
EG11948-MONOMER[i],0.2932046581520247
EG11949-MONOMER[i],0.2279092522254129
EG11950-MONOMER[i],0.35097087943946625
EG11951-MONOMER[c],1.916951860810996
EG11952-MONOMER[m],0.9811315651051263
EG11954-MONOMER[p],1.0484615680348057
EG11955-MONOMER[p],0.07601392928915256
EG11956-MONOMER[c],1.3694973370417385
EG11957-MONOMER[c],1.6796500060831596
EG11962-MONOMER[c],0.9647960403246472
EG11964-MONOMER[c],2.9688680874856868
EG11966-MONOMER[c],0.08432088570003587
EG11967-MONOMER[e],3.0837967779389213
EG11969-MONOMER[c],2.3916867082591104
EG11970-MONOMER[c],1.6692219759641012
EG11972-MONOMER[m],0.2635529316009301
EG11973-MONOMER[p],0.37454581218263605
EG11974-MONOMER[l],2.0251822339002117
EG11975-MONOMER[i],2.812891205262206
EG11976-MONOMER[j],2.8075594466093574
EG11977-MONOMER[i],2.7945928034924523
EG11982-MONOMER[i],1.8603544677209005
EG11983-MONOMER[c],2.6286114067516366
EG11984-MONOMER[c],2.267002671579365
EG11985-MONOMER[i],2.252496977986599
EG11987-MONOMER[l],0.04144815589362813
EG11988-MONOMER[m],0.16840092216088715
EG11989-MONOMER[p],0.07135590853566827
EG11990-MONOMER[l],0.10339462230027413
EG11991-MONOMER[i],2.0034259111162287
EG11992-MONOMER[c],0.795282719246842
EG11995-MONOMER[i],1.3650922173821003
EG11998-MONOMER[c],1.2184537645964204
EG11999-MONOMER[c],1.2211271459118223
EG12002-MONOMER[c],1.1282560314693024
EG12003-MONOMER[c],1.1681315831566852
EG12004-MONOMER[i],0.9385307103479399
EG12005-MONOMER[c],2.596530445687252
EG12006-MONOMER[c],1.6585310323010092
EG12007-MONOMER[i],1.3559959878406704
EG12008-MONOMER[c],1.8363795365570554
EG12013-MONOMER[p],2.319935026658296
EG12015-MONOMER[p],2.3945402604790336
EG12016-MONOMER[i],1.634141851915267
EG12017-MONOMER[i],1.8190537990996665
EG12019-MONOMER[c],1.4770334949989798
EG12022-MONOMER[c],1.2461443173000522
EG12023-MONOMER[m],1.6900553499705473
EG12024-MONOMER[i],1.6587462990514017
EG12025-MONOMER[p],1.664292563820122
EG12026-MONOMER[c],3.224537643799647
EG12027-MONOMER[i],1.4979986516189656
EG12028-MONOMER[c],1.3199456166298478
EG12030-MONOMER[c],0.0
EG12031-MONOMER[c],0.8924629599634379
EG12033-MONOMER[c],1.5642918018103136
EG12035-MONOMER[c],3.3572480950164056
EG12036-MONOMER[c],1.261951472732885
EG12042-MONOMER[c],2.8379206615755797
EG12043-MONOMER[c],3.816063559534401
EG12044-MONOMER[c],2.914310174276564
EG12045-MONOMER[c],1.8691141087842473
EG12048-MONOMER[c],2.7249779637638856
EG12049-MONOMER[i],1.643796332215379
EG12052-MONOMER[i],0.7722345714440317
EG12053-MONOMER[i],1.1779591698659757
EG12054-MONOMER[i],0.7446262250664776
EG12069-MONOMER[c],2.5637660947261613
EG12073-MONOMER[i],1.131024028388073
EG12080-MONOMER[c],0.044203662492053486
EG12081-MONOMER[i],1.0943716333635047
EG12094-MONOMER[p],1.778855953839524
EG12096-MONOMER[c],1.2611184504685968
EG12097-MONOMER[c],1.9973190304054196
EG12098-MONOMER[c],2.5914750022079427
EG12099-MONOMER[c],3.72181247319892
EG12101-MONOMER[c],2.5771143782668227
EG12104-MONOMER[c],2.017233576151853
EG12105-MONOMER[c],2.0083133386837715
EG12106-MONOMER[i],1.5549906532804636
EG12107-MONOMER[e],1.592739874309707
EG12108-MONOMER[c],1.3655263216338136
EG12110-MONOMER[i],2.577745894095335
EG12111-MONOMER[o],2.8799596868798556
EG12113-MONOMER[m],1.407117356700437
EG12114-MONOMER[c],2.8476321611533755
EG12115-MONOMER[i],1.9023602614778288
EG12116-MONOMER[c],2.192337055250326
EG12117-MONOMER[o],4.335413535116043
EG12119-MONOMER[c],2.378013675989263
EG12120-MONOMER[e],2.0576261913840264
EG12121-MONOMER[c],1.9295325893436217
EG12122-MONOMER[c],2.0162255657014643
EG12123-MONOMER[c],2.224801929442213
EG12128-MONOMER[i],2.401452928906319
EG12130-MONOMER[c],2.669296834448632
EG12131-MONOMER[c],2.5924604859636764
EG12132-MONOMER[c],2.991864794652739
EG12133-MONOMER[c],2.096473039985628
EG12134-MONOMER[i],1.3884363233849646
EG12137-MONOMER[o],1.7383477789356245
EG12138-MONOMER[i],1.3607116687397154
EG12139-MONOMER[p],1.9559240635933635
EG12140-MONOMER[c],1.8901987544763312
EG12146-MONOMER[c],3.0059658969145846
EG12147-MONOMER[c],2.6930165546682243
EG12154-MONOMER[i],1.26952428645128
EG12155-MONOMER[c],1.039680917427633
EG12158-MONOMER[c],2.7376097088652505
EG12159-MONOMER[c],3.569233259782464
EG12163-MONOMER[c],2.32925867623186
EG12165-MONOMER[c],2.1392026635113544
EG12166-MONOMER[i],2.058406557433293
EG12167-MONOMER[c],1.9803356848961646
EG12169-MONOMER[m],1.3260238739793209
EG12171-MONOMER[c],0.8147940801081957
EG12172-MONOMER[c],3.1695210526011275
EG12173-MONOMER[i],0.6447680406273749
EG12176-MONOMER[c],2.565419604669862
EG12177-MONOMER[c],2.1611931709265133
EG12179-MONOMER[c],5.011664638305715
EG12180-MONOMER[o],1.3864803088653945
EG12181-MONOMER[c],3.732089191286592
EG12182-MONOMER[i],3.5586489442571043
EG12188-MONOMER[c],2.1122850660610353
EG12190-MONOMER[c],2.0941230872687626
EG12193-MONOMER[c],1.94724695326557
EG12194-MONOMER[c],1.7797783333865962
EG12195-MONOMER[c],1.6166253668145825
EG12196-MONOMER[c],0.883668383692494
EG12197-MONOMER[c],3.111414696502999
EG12198-MONOMER[c],1.93368434666967
EG12200-MONOMER[c],1.4912689491604902
EG12201-MONOMER[c],1.8504934835046214
EG12202-MONOMER[c],2.206607235664383
EG12203-MONOMER[c],2.5508920026121875
EG12204-MONOMER[c],4.492574351006589
EG12205-MONOMER[c],1.9854969736471197
EG12207-MONOMER[c],2.4105969881669354
EG12209-MONOMER[i],2.3639133819956117
EG12210-MONOMER[c],2.034558646882692
EG12211-MONOMER[c],2.3565301735986015
EG12212-MONOMER[i],2.2655067726162907
EG12213-MONOMER[i],2.236768743221717
EG12214-MONOMER[i],2.1470303096476795
EG12216-MONOMER[c],2.519132965808913
EG12217-MONOMER[i],1.5577470042236916
EG12220-MONOMER[i],1.7417595980275553
EG12221-MONOMER[c],2.067642136433247
EG12224-MONOMER[i],2.017832031283595
EG12225-MONOMER[c],1.221670428382425
EG12229-MONOMER[c],1.706923485969089
EG12231-MONOMER[i],1.6638383549612388
EG12233-MONOMER[c],1.961867237499483
EG12234-MONOMER[c],2.3895390565863863
EG12235-MONOMER[c],1.46495692914843
EG12237-MONOMER[c],1.3835145514836888
EG12240-MONOMER[i],1.2973308162748924
EG12242-MONOMER[c],0.43877366733308
EG12243-MONOMER[c],0.5191335946330867
EG12244-MONOMER[i],1.2167473954115415
EG12246-MONOMER[c],1.6389156031059942
EG12247-MONOMER[c],1.3392258667090224
EG12248-MONOMER[i],2.0162804834051267
EG12251-MONOMER[i],2.351252025981755
EG12252-MONOMER[i],3.2528156601999734
EG12254-MONOMER[p],1.8859657068514837
EG12256-MONOMER[i],1.559426627205136
EG12257-MONOMER[o],0.7297075773612788
EG12258-MONOMER[e],0.7684255135148745
EG12259-MONOMER[i],1.206291409044452
EG12260-MONOMER[i],0.4714484810159974
EG12262-MONOMER[c],1.1836689871023056
EG12263-MONOMER[c],1.750666285416367
EG12264-MONOMER[i],2.40338172377346
EG12265-MONOMER[i],2.12819236454645
EG12267-MONOMER[i],1.0749122963968243
EG12269-MONOMER[m],1.9591422134781138
EG12270-MONOMER[i],2.289724467372843
EG12271-MONOMER[m],2.309674913370652
EG12273-MONOMER[c],2.914523846930473
EG12274-MONOMER[i],1.3953236770835653
EG12277-MONOMER[c],1.812546292226469
EG12278-MONOMER[c],2.014144988123708
EG12279-MONOMER[c],0.7192056468706708
EG12280-MONOMER[c],0.6916849167143047
EG12282-MONOMER[i],0.5922728621868594
EG12283-MONOMER[p],0.4996188830409229
EG12285-MONOMER[c],0.2748725091334264
EG12286-MONOMER[c],0.15679605339635214
EG12287-MONOMER[c],0.2865656162781315
EG12288-MONOMER[o],0.4133466208889405
EG12289-MONOMER[c],1.4293815202833746
EG12290-MONOMER[i],0.7007435084481154
EG12291-MONOMER[i],0.8143820744170133
EG12293-MONOMER[c],0.5060076689366585
EG12295-MONOMER[c],3.3423598290342538
EG12297-MONOMER[i],2.9029675676228734
EG12298-MONOMER[c],3.3497611536896352
EG12303-MONOMER[c],3.240957191841153
EG12308-MONOMER[c],1.8302842763129867
EG12309-MONOMER[c],2.2741779244607554
EG12310-MONOMER[c],2.7532310643937694
EG12311-MONOMER[c],2.8203402968973705
EG12312-MONOMER[c],1.9360520407336717
EG12313-MONOMER[c],2.6198629801687825
EG12314-MONOMER[c],2.9318113705984157
EG12315-MONOMER[e],1.9531931815264192
EG12318-MONOMER[p],2.587544350554734
EG12319-MONOMER[c],4.047271406587551
EG12323-MONOMER[c],1.6760786130274175
EG12325-MONOMER[l],1.4768294990090665
EG12326-MONOMER[l],1.4955673776545868
EG12327-MONOMER[e],1.4805756868748337
EG12328-MONOMER[l],0.044203662492053486
EG12329-MONOMER[i],1.5849620327035396
EG12330-MONOMER[c],1.4688973104667091
EG12332-MONOMER[c],3.271493772001237
EG12333-MONOMER[i],1.3623684010225816
EG12334-MONOMER[m],1.3300075401788134
EG12335-MONOMER[c],1.412518156503803
EG12336-MONOMER[c],3.281289335636515
EG12337-MONOMER[m],1.7517308800955809
EG12338-MONOMER[c],1.9601882769219443
EG12339-MONOMER[c],1.9666508952808637
EG12341-MONOMER[i],2.262032796798353
EG12342-MONOMER[c],1.5772395126706433
EG12344-MONOMER[c],2.172248709572833
EG12345-MONOMER[c],3.3270820402161605
EG12347-MONOMER[i],2.6701628192792763
EG12352-MONOMER[c],3.408230470658098
EG12354-MONOMER[c],1.0701166812421328
EG12356-MONOMER[c],1.2776008798459422
EG12357-MONOMER[i],1.0049678201885084
EG12359-MONOMER[e],1.1100293494284577
EG12360-MONOMER[c],2.367822705277315
EG12363-MONOMER[l],1.1527362684104898
EG12365-MONOMER[c],2.2149197116973047
EG12366-MONOMER[c],2.5214448310747017
EG12370-MONOMER[c],1.5861292581773772
EG12371-MONOMER[i],2.17968819326099
EG12372-MONOMER[c],1.412324085340703
EG12373-MONOMER[c],2.76947086758605
EG12374-MONOMER[c],1.8705172425459473
EG12375-MONOMER[i],2.052039356451832
EG12376-MONOMER[i],2.0040723434680734
EG12378-MONOMER[c],2.42832986528237
EG12379-MONOMER[c],1.954644681716611
EG12384-MONOMER[c],1.289940663230685
EG12385-MONOMER[i],1.1477941014202273
EG12386-MONOMER[c],1.9025036566027407
EG12387-MONOMER[c],1.8630422569576923
EG12388-MONOMER[e],0.14817897166536118
EG12391-MONOMER[c],3.193208287573986
EG12394-MONOMER[c],3.120938270011139
EG12395-MONOMER[i],2.0594831135222598
EG12396-MONOMER[i],1.1779106791105147
EG12397-MONOMER[p],1.5234908524761535
EG12399-MONOMER[c],2.2597990169324706
EG12401-MONOMER[c],2.613380652644261
EG12402-MONOMER[c],1.8463487897397914
EG12403-MONOMER[c],2.136990083851876
EG12404-MONOMER[c],3.3492739601124675
EG12405-MONOMER[o],1.4350623351473901
EG12406-MONOMER[c],1.4959071893037978
EG12407-MONOMER[c],2.04610294545805
EG12409-MONOMER[c],1.821616017444331
EG12410-MONOMER[c],2.731147379944945
EG12421-MONOMER[c],2.830442219057022
EG12422-MONOMER[p],2.688389053557144
EG12424-MONOMER[c],1.844163428695423
EG12428-MONOMER[c],3.3487702071565377
EG12429-MONOMER[c],0.9330255565690472
EG12431-MONOMER[c],2.1427383789808516
EG12432-MONOMER[c],1.0921732401059117
EG12433-MONOMER[c],2.8361002436553417
EG12434-MONOMER[c],2.904726496166016
EG12436-MONOMER[i],1.967683546411024
EG12438-MONOMER[c],2.4985145850933206
EG12440-MONOMER[c],2.829248095660743
EG12443-MONOMER[c],2.98842856526141
EG12444-MONOMER[m],0.8590007549793496
EG12445-MONOMER[i],1.6740926195744303
EG12446-MONOMER[c],1.888059403287925
EG12448-MONOMER[o],1.4647869126725808
EG12449-MONOMER[c],2.83050756311711
EG12450-MONOMER[c],0.8405897376635272
EG12454-MONOMER[c],2.6770268463810507
EG12455-MONOMER[i],1.4403905149695981
EG12600-MONOMER[c],2.5229190140252484
EG12605-MONOMER[c],2.4592948647761923
EG12609-MONOMER[c],1.3659351408321492
EG12610-MONOMER[c],2.8817396972623994
EG12611-MONOMER[c],2.877908744537469
EG12624-MONOMER[c],2.6066515968482533
EG12633-MONOMER[c],2.712543478514249
EG12634-MONOMER[c],1.3523483485692165
EG12656-MONOMER[c],2.9474551329903016
EG12657-MONOMER[c],3.2678190801697093
EG12658-MONOMER[i],1.18008441721929
EG12666-MONOMER[i],1.3589272535578505
EG12689-MONOMER[c],3.1182319137636716
EG12690-MONOMER[c],2.114573088628585
EG12691-MONOMER[c],1.988177938580569
EG12692-MONOMER[c],1.936942665079641
EG12693-MONOMER[c],1.4856488412577888
EG12694-MONOMER[c],0.6851982363941045
EG12702-MONOMER[c],0.570087594634899
EG12703-MONOMER[c],2.9805251249213605
EG12704-MONOMER[p],1.3875701794895314
EG12705-MONOMER[c],1.9382893972150999
EG12707-MONOMER[i],2.5598058355353728
EG12708-MONOMER[i],1.2635186426950098
EG12709-MONOMER[i],1.9794772857899647
EG12710-MONOMER[c],1.619184046565401
EG12712-MONOMER[c],3.704533144002397
EG12713-MONOMER[i],1.7614837767870775
EG12717-MONOMER[c],2.7940889184013997
EG12794-MONOMER[c],3.73876590506101
EG12799-MONOMER[i],2.5555525802291665
EG12830-MONOMER[c],2.353987700235535
EG12842-MONOMER[m],1.129697232654122
EG12843-MONOMER[i],2.2012812903821533
EG12844-MONOMER[c],2.730484568138625
EG12845-MONOMER[c],1.5719780264093557
EG12850-MONOMER[p],0.3792762835498591
EG12851-MONOMER[c],2.4918396107751613
EG12854-MONOMER[p],2.960527922344545
EG12855-MONOMER[c],2.452524243839588
EG12857-MONOMER[i],3.020622829829271
EG12859-MONOMER[p],2.4525669515323036
EG12860-MONOMER[c],2.124001226292557
EG12861-MONOMER[c],2.8153356765581257
EG12865-MONOMER[c],2.0729876089392847
EG12866-MONOMER[c],3.4576223975942
EG12867-MONOMER[i],2.2011426693623806
EG12868-MONOMER[c],3.022668370353207
EG12870-MONOMER[i],1.3569272507907397
EG12874-MONOMER[i],1.5043299005834663
EG12875-MONOMER[o],2.7943948164857613
EG12876-MONOMER[c],2.6775923253900817
EG12877-MONOMER[c],1.17272428265083
EG12878-MONOMER[c],2.8600576027261004
EG12879-MONOMER[c],2.8661098421396596
EG12880-MONOMER[i],1.761978232411312
EG12933-MONOMER[c],1.936133536591608
EG13217-MONOMER[p],1.7340562035063052
EG13236-MONOMER[c],0.6453081224292696
EG20249-MONOMER[c],2.0792365139364444
EG20253-MONOMER[c],1.9992096639982337
EG50001-MONOMER[c],4.498174932210624
EG50002-MONOMER[c],4.50935011826618
EG50003-MONOMER[c],5.111664710992564
EG50004-MONOMER[c],3.4890604270606262
EMRB-MONOMER[i],1.465628977452889
EMRD-MONOMER[i],0.9337618471678557
EMRE-MONOMER[i],1.9884648045352584
EMRY-MONOMER[i],1.2714601794590803
ENOLASE-MONOMER[c],4.073661794878271
ENOYL-ACP-REDUCT-NADH-MONOMER[c],4.005518849716838
ENTA-MONOMER[c],3.258168342690398
ENTB-MONOMER[c],3.2472012178019347
ENTC-MONOMER[c],3.3956716504603555
ENTD-MONOMER[m],3.327393800979455
ENTE-MONOMER[c],3.3562178401248692
ENTF-MONOMER[c],2.90340011390965
ENVZ-MONOMER[c],2.131274439547118
ERYTH4PDEHYDROG-MONOMER[c],2.4414808581037457
ERYTHRON4PDEHYDROG-MONOMER[c],2.4689977910283667
EUTB-MONOMER[c],2.0888398087433973
EUTC-MONOMER[c],2.052116340492703
EVGA-MONOMER[c],2.112259001636606
EVGS-MONOMER[p],1.860793311861682
EXUT-MONOMER[i],1.9706808568314287
F16B-MONOMER[c],3.0448783902571344
FABA-MONOMER[c],3.705692016806222
FABB-MONOMER[c],3.343875938330294
FABH-MONOMER[c],2.856668335395152
FABZ-MONOMER[c],3.997233507354856
FADA-MONOMER[c],1.6417467865421138
FADB-MONOMER[c],1.6795382105373908
FCL-MONOMER[c],1.209214032596858
FDNG-MONOMER[m],0.12181568108207615
FDNH-MONOMER[m],1.1940388189899223
FDNI-MONOMER[m],1.1455533486561227
FDOG-MONOMER[c],0.9600436717839707
FDOH-MONOMER[m],1.255643431754663
FDOI-MONOMER[i],1.1563166866332693
FECB-MONOMER[p],2.440587661770574
FECC-MONOMER[i],2.442708181014329
FECD-MONOMER[i],2.388620801714016
FECE-MONOMER[i],2.208075356694297
FEOB-MONOMER[i],2.2980551837680787
FEPB-MONOMER[p],2.9197390592242956
FEPC-MONOMER[i],2.418219171886572
FEPD-MONOMER[i],2.4559974112826235
FEPG-MONOMER[i],2.4212642321369704
FERREDOXIN-MONOMER[c],3.0256549120201592
FGAMSYN-MONOMER[c],2.8066830573724344
FHUB-MONOMER[i],1.715372280825405
FHUC-MONOMER[i],2.016650573702746
FHUD-MONOMER[p],1.9278847350588777
FLAVODOXIN1-MONOMER[c],3.6793335343736713
FLAVODOXIN2-MONOMER[c],2.6914360842476617
FLAVONADPREDUCT-MONOMER[c],2.7152821496402844
FLGB-FLAGELLAR-MOTOR-ROD-PROTEIN[j],3.591846878599277
FLGC-FLAGELLAR-MOTOR-ROD-PROTEIN[j],3.480408817335938
FLGF-FLAGELLAR-MOTOR-ROD-PROTEIN[j],3.4203113707549746
FLGG-FLAGELLAR-MOTOR-ROD-PROTEIN[o],3.4045600213696336
FLGH-FLAGELLAR-L-RING[j],3.3739852588323993
FLGI-FLAGELLAR-P-RING[j],3.3346688174063
FLIF-FLAGELLAR-MS-RING[i],2.9695544084102017
FLIG-FLAGELLAR-SWITCH-PROTEIN[i],2.950650725661328
FLIM-FLAGELLAR-C-RING-SWITCH[i],2.858933961459382
FLIN-FLAGELLAR-C-RING-SWITCH[m],2.8638359450962207
FMNREDUCT-MONOMER[c],2.5634877966473235
FOCA-MONOMER[i],2.0203368209930423
FOCB-MONOMER[i],0.8575262947932787
FOLC-MONOMER[c],2.446945350025374
FOLD-MONOMER[c],3.0657264392003873
FORMATEDEHYDROGH-MONOMER[c],0.25794349451925874
FORMYLTHFDEFORMYL-MONOMER[c],3.3718459565832024
FPPSYN-MONOMER[c],2.627156354015762
FRUA-MONOMER[i],1.8682008283939537
FRUB-MONOMER[i],2.1262379383315615
FRUCBISALD-CLASSI-MONOMER[c],2.746224177966897
FRUCTBISALD-CLASSII-MONOMER[c],4.041816132961837
FRVA-MONOMER[m],0.8285585552458268
FRVB-MONOMER[i],0.8204690958117041
FRWB-MONOMER[c],0.1549019599857432
FRWC-MONOMER[i],0.25181197299379954
FSR-MONOMER[i],1.9610347097109597
FTSE-MONOMER[c],1.9961606715864053
FTSX-MONOMER[o],1.9981343247119905
FUC4NACTRANS-MONOMER[m],1.6483502950682993
FUCISOM-MONOMER[c],1.4639778745137921
FUCP-MONOMER[m],1.4407877552921078
FUCPALDOL-MONOMER[c],1.4700687589528627
FUCULOKIN-MONOMER[c],1.2623596185090333
FUM-FE-S[c],1.4585484915947668
FUM-FLAVO[c],1.5568222392036775
FUM-MEMB1[m],1.3753166516414457
FUM-MEMB2[m],1.4822615678268725
FUMA-MONOMER[c],2.7222171773772574
FUMB-MONOMER[c],0.8458424079824814
FUMC-MONOMER[c],2.322173634554318
G357-MONOMER[p],3.1667814044239297
G360-MONOMER[c],3.064840051321894
G361-MONOMER[c],3.6248183253930626
G366-MONOMER[p],3.2795346040283513
G369-MONOMER[c],3.328274256032336
G370-MONOMER[i],2.212221618331463
G377-MONOMER[c],2.896529422764765
G378-MONOMER[c],2.8874064601520097
G379-MONOMER[j],2.875644127503204
G495-MONOMER[c],2.7822877675679587
G6081-MONOMER[c],1.779348652274938
G6082-MONOMER[c],1.3953061224458043
G6083-MONOMER[c],2.0712964954763518
G6086-MONOMER[c],2.157758355574257
G6087-MONOMER[i],1.6248283971208237
G6088-MONOMER[c],2.1546242219220235
G6093-MONOMER[m],3.521402286019063
G6095-MONOMER[c],2.044831149167035
G6096-MONOMER[c],2.0142750018876874
G6097-MONOMER[c],2.759763052852255
G6098-MONOMER[c],1.7723918936205056
G6100-MONOMER[c],1.7716541574500082
G6101-MONOMER[i],1.2952341936969114
G6103-MONOMER[c],1.5762561543554399
G6104-MONOMER[p],3.1341925828382946
G6106-MONOMER[c],3.107513399810567
G6107-MONOMER[c],2.3050293107983686
G6108-MONOMER[c],2.9797984780670737
G6109-MONOMER[c],2.5628999945981543
G6110-MONOMER[c],2.616137247892102
G6111-MONOMER[i],1.2164505679765376
G6112-MONOMER[c],1.924638374221351
G6115-MONOMER[c],1.3787630286522197
G6116-MONOMER[c],1.936074966848227
G6117-MONOMER[c],1.9489500257364047
G6118-MONOMER[c],1.9468783030587946
G6120-MONOMER[c],2.194559484190046
G6121-MONOMER[c],2.2022477654203194
G6122-MONOMER[c],2.2092078826985353
G6123-MONOMER[c],2.216629646666636
G6124-MONOMER[c],2.2435232258662694
G6125-MONOMER[c],2.2426683490187242
G6126-MONOMER[i],1.654673831240174
G6127-MONOMER[c],1.6750272813257676
G6128-MONOMER[c],1.7199240097958723
G6129-MONOMER[c],1.1502575618223754
G6131-MONOMER[c],2.0713411808335014
G6133-MONOMER[c],1.856272426806196
G6138-MONOMER[c],1.1760977742532848
G6139-MONOMER[c],1.1202772776461762
G6140-MONOMER[c],0.8445171710024286
G6141-MONOMER[c],0.7381035385480919
G6143-MONOMER[c],1.4051077347454481
G6144-MONOMER[c],1.4773738677780566
G6147-MONOMER[c],1.6179385059865747
G6148-MONOMER[c],1.5576057570030528
G6149-MONOMER[c],1.284919724067366
G6150-MONOMER[c],1.2580860576207853
G6151-MONOMER[c],3.4534703257554833
G6152-MONOMER[c],2.4892401854986765
G6153-MONOMER[c],1.3331320577970698
G6154-MONOMER[c],0.3852091227480458
G6155-MONOMER[i],0.4996909488603026
G6156-MONOMER[p],0.600562237288448
G6157-MONOMER[p],0.6680203162367292
G6158-MONOMER[i],3.1881818693674164
G6159-MONOMER[c],1.7549865933800162
G6160-MONOMER[p],1.3217056373228793
G6161-MONOMER[l],1.3878931917821982
G6162-MONOMER[o],1.4505425157468606
G6163-MONOMER[c],1.4065186721967395
G6164-MONOMER[l],2.0348087455188706
G6165-MONOMER[c],0.10456784123205172
G6166-MONOMER[c],1.9204513234358498
G6167-MONOMER[c],1.5413257276379717
G6171-MONOMER[i],1.1368512088116456
G6173-MONOMER[p],1.0962753005245944
G6174-MONOMER[c],1.2060571533140498
G6175-MONOMER[c],1.3602465448805796
G6176-MONOMER[c],1.151774376421995
G6177-MONOMER[c],1.0785704257774902
G6178-MONOMER[c],1.1032723407326752
G6180-MONOMER[i],0.20605448243312446
G6181-MONOMER[c],1.750830241089526
G6182-MONOMER[i],0.4707892569196028
G6183-MONOMER[c],0.5630719609551872
G6184-MONOMER[c],0.6483092116354914
G6185-MONOMER[c],0.45078293731705454
G6186-MONOMER[c],0.5293358211336651
G6188-MONOMER[c],1.5731301137054452
G6189-MONOMER[c],1.4782714779532888
G6190-MONOMER[c],2.4328043534362847
G6191-MONOMER[c],0.22764221237994486
G6192-MONOMER[c],1.0183142895556312
G6193-MONOMER[i],1.025587237691742
G6194-MONOMER[p],3.2771657396900205
G6195-MONOMER[c],0.8446017504740371
G6196-MONOMER[c],0.7242020345262756
G6198-MONOMER[c],0.7386141412543946
G6199-MONOMER[c],0.6471317753429956
G6200-MONOMER[c],0.4726422475812517
G6201-MONOMER[c],2.306318568361258
G6207-MONOMER[c],2.408977189617656
G6208-MONOMER[c],2.354426609907149
G6209-MONOMER[c],2.039472128936779
G6210-MONOMER[o],1.1285942657932253
G6212-MONOMER[c],1.5264499096243218
G6215-MONOMER[i],1.0641732556008392
G6216-MONOMER[c],1.220984948702517
G6226-MONOMER[c],0.8951223783524563
G6227-MONOMER[c],2.1627957174727097
G6228-MONOMER[i],1.6641863207394636
G6229-MONOMER[i],2.0643219951548453
G6230-MONOMER[c],2.116676976088239
G6236-MONOMER[c],2.802774544882121
G6240-MONOMER[c],3.7532871193653956
G6242-MONOMER[i],2.929635275026314
G6243-MONOMER[p],1.4692567802321772
G6244-MONOMER[c],1.4134193956282974
G6245-MONOMER[c],2.521396175123032
G6246-MONOMER[c],1.3806734386428177
G6247-MONOMER[c],1.6731122905462197
G6250-MONOMER[i],2.895406600463734
G6251-MONOMER[c],2.2994623831665857
G6252-MONOMER[i],1.391361091594187
G6253-MONOMER[i],2.518526335754444
G6255-MONOMER[i],1.8248883643880922
G6258-MONOMER[c],1.759373967423604
G6259-MONOMER[c],2.638736149012824
G6261-MONOMER[c],1.3927798141191474
