Protein ID	Gene names 	selected_HL	HL_value	HL_value_STD	cHL_to_sHL_ratio	cHL_STD_to_sHL_STD_ratio	HL_value_uncapped
sp|P21179|CATE_ECOLI	katE	standard_HL_model_6_12_mean	12.0	28.946688239789104	1.2586003171939841	3.830103235646351	125.03202754192475
sp|P21338|RNI_ECOLI	rna	standard_HL_model_mean	12.0				98.48605294370633
sp|P21362|YCIF_ECOLI	yciF	constant_HL_model_3vs6_3vs12_mean	12.0	31.046896873117134	0.5996288978344164	0.8633624789976975	34.216647908231735
sp|P21363|YCIE_ECOLI	yciE	constant_HL_model_3vs6_3vs12_mean	12.0	20.181968722710888	0.41497351988427167	0.6893983159224608	25.34493237328605
sp|P21367|YCAC_ECOLI	ycaC	constant_HL_model_3vs12_6vs12_mean	12.0	25.847878488191444			31.9759670366911
sp|P21369|PNCA_ECOLI	pncA	constant_HL_model_3vs12_6vs12_mean	12.0	15.40245662341504			30.02547267834686
sp|P21499|RNR_ECOLI	rnr	constant_HL_model_3vs6_3vs12_mean	12.0	221.4151397057864			470.5150200022513
sp|P21507|SRMB_ECOLI	srmB	constant_HL_model_3vs12_6vs12_mean	12.0	0.6291873789425608	0.5487536396732606	0.045065355307080765	28.45650270338772
sp|P21513|RNE_ECOLI	rne	standard_HL_model_3_6_mean	12.0	8.336015037337958	0.4447704891226717	1.2065417664502758	102.74297534093813
sp|P21514|YAHA_ECOLI	yahA	constant_HL_model_3vs6_3vs12_mean	12.0	15.321668362732284	0.3154903863633629	0.4921713546754394	17.14374568582322
sp|P21517|MALZ_ECOLI	malZ	standard_HL_model_3_12_mean	12.0	1.3203403891504684	0.8233372559743996	5.241881146678568	15.134603836691518
sp|P21599|KPYK2_ECOLI	pykA	constant_HL_model_3vs12_6vs12_mean	12.0	25.118131548043305	0.0785271092161637	0.011425243257561925	141.68662638467654
sp|P21645|LPXD_ECOLI	lpxD	standard_HL_model_3_6_mean	12.0	55.0559930844612			119.52157186349976
sp|P21829|YBHA_ECOLI	ybhA	standard_HL_model_3_6_mean	7.414212328382843	1.272300442876557	1.090205919881122	6.327894827826248	7.414212328382843
sp|P21865|KDPD_ECOLI	kdpD	constant_HL_model_3vs6_3vs12_mean	12.0	31.207502898277628			39.29463700892197
sp|P21866|KDPE_ECOLI	kdpE	standard_HL_model_6_12_mean	12.0	9.937597759135572	0.5264045096881985	1.5568671461392036	56.62061898073972
sp|P21888|SYC_ECOLI	cysS	standard_HL_model_6_12_mean	12.0	1.4538356501554093	0.3429031619249278	6.844246393064695	55.782947176634224
sp|P21889|SYD_ECOLI	aspS	constant_HL_model_mean	12.0				102.93910285984988
sp|P21893|RECJ_ECOLI	recJ	standard_HL_model_3_12_mean	7.0519272474974715	0.08021877592450707	0.7097213759452745	33.31592913466997	7.0519272474974715
sp|P22106|ASNB_ECOLI	asnB	constant_HL_model_3vs12_6vs12_mean	12.0	0.006910512107463186	0.6394670839606397	0.0015528870617470174	16.56700164544128
sp|P22186|MRAZ_ECOLI	mraZ	constant_HL_model_3vs6_3vs12_mean	12.0	68.30179090647655			108.6122030441835
sp|P22188|MURE_ECOLI	murE	standard_HL_model_3_12_mean	12.0	10.04386836922929	1.0948158103632921	2.4208099823629285	29.75155003017542
sp|P22255|CYSQ_ECOLI	cysQ	constant_HL_model_3vs12_6vs12_mean	12.0	1.9860205621900386	0.7081141027423165	0.12636293444676114	71.2232732845526
sp|P22256|GABT_ECOLI	gabT	standard_HL_model_6_12_mean	12.0	11.59751805783549	0.5737535090249953	1.148884681528627	33.65645029132505
sp|P22259|PCKA_ECOLI	pckA	constant_HL_model_3vs12_6vs12_mean	12.0	3.502763238414955			25.403184436280455
sp|P22333|ADD_ECOLI	add	standard_HL_model_3_12_mean	12.0	14.575244549816434	0.7023344728432411	4.389411473675497	79.6930373987916
sp|P22523|MUKB_ECOLI	mukB	constant_HL_model_3vs12_6vs12_mean	12.0	0.6608124942959457	0.582054291299477	0.09004231328110385	18.34171084085525
sp|P22524|MUKE_ECOLI	mukE	constant_HL_model_3vs12_6vs12_mean	12.0	7.5492742420028325	0.6309479073130407	0.1491195961634709	120.72302834998075
sp|P22525|YCBB_ECOLI	ycbB	constant_HL_model_mean	12.0				81.3923893621978
sp|P22564|RIHC_ECOLI	rihC	standard_HL_model_3_12_mean	12.0	0.31803790843741303	0.764836857827034	40.94807230095705	40.92848849410432
sp|P22634|MURI_ECOLI	murI	constant_HL_model_mean	12.0				14.424222753700993
sp|P22729|LIVM_ECOLI	livM	constant_HL_model_3vs6_3vs12_mean	12.0	9.084397959662004	0.11185609047417769	0.1863764196763583	14.700064292266692
sp|P22731|LIVF_ECOLI	livF	constant_HL_model_mean	12.0				60.64871360089303
sp|P22939|ISPA_ECOLI	ispA	standard_HL_model_6_12_mean	12.0	22.00734481883799	0.26483048166008333	1.7723254904928138	248.4293325243674
sp|P23003|TRMA_ECOLI	trmA	constant_HL_model_3vs12_6vs12_mean	12.0	8.351027518421096			65.43901716942916
sp|P23200|MGLC_ECOLI	mglC	constant_HL_model_3vs12_6vs12_mean	12.0	347.9836973743981			277.9068827770248
sp|P23256|MALY_ECOLI	malY	constant_HL_model_3vs6_3vs12_mean	12.0	15.907241872479606	0.4274460978763097	0.9335274400108848	23.407062885466452
sp|P23305|YIGA_ECOLI	yigA	standard_HL_model_6_12_mean	3.704974750038846	0.21823143936454342	1.0878937863275318	10.572369619234939	3.704974750038846
sp|P23331|KITH_ECOLI	tdk	standard_HL_model_3_6_mean	12.0	10.905921848723713			21.640362067748107
sp|P23367|MUTL_ECOLI	mutL	constant_HL_model_3vs12_6vs12_mean	12.0	3.3913126242645784	0.40425227478139747	0.10663410923285338	26.148991437911313
sp|P23522|GARL_ECOLI	garL	constant_HL_model_3vs6_3vs12_mean	12.0	12.004527134897437	0.3935263060382681	0.9448097735739429	17.337537530996713
sp|P23538|PPSA_ECOLI	ppsA	constant_HL_model_3vs12_6vs12_mean	12.0	1.631458817388044	0.3360349142946666	0.025484426144290435	36.421624674964164
sp|P23721|SERC_ECOLI	serC	standard_HL_model_6_12_mean	12.0	16.420963396569505	0.35466678679563185	1.5975730989639865	131.1930416000414
sp|P23830|PSS_ECOLI	pssA	constant_HL_model_3vs12_6vs12_mean	12.0	5.158369489317065	0.3972589167578983	0.14378440417736418	26.981370014124735
sp|P23836|PHOP_ECOLI	phoP	standard_HL_model_6_12_mean	12.0	0.0994520192357954	0.9150077700604103	41.76486882652084	31.423206764176093
sp|P23837|PHOQ_ECOLI	phoQ	constant_HL_model_3vs12_6vs12_mean	12.0	1.123229750065168	0.0990694319100723	0.003283301696243667	30.885098081329314
sp|P23839|YICC_ECOLI	yicC	constant_HL_model_3vs12_6vs12_mean	12.0	0.675362141674771	0.29456419680451607	0.014737254169840511	22.432766888395108
sp|P23842|YFEA_ECOLI	yfeA	constant_HL_model_3vs6_3vs12_mean	12.0	50.95055495383046			40.04145593771316
sp|P23843|OPPA_ECOLI	oppA	constant_HL_model_mean	12.0				476.5553563071993
sp|P23845|CYSN_ECOLI	cysN	standard_HL_model_6_12_mean	2.3521193549041652	0.22260962683149763	0.31648920328501284	4.118326856177629	2.3521193549041652
sp|P23862|PRIC_ECOLI	priC	standard_HL_model_6_12_mean	10.89906635767398	1.904659306639003	2.284548382494477	2.3251785359127424	10.89906635767398
sp|P23865|PRC_ECOLI	prc	standard_HL_model_6_12_mean	12.0	12.732304370135774	0.6365034493892993	2.1572839065990457	109.65094832234708
sp|P23869|PPIB_ECOLI	ppiB	constant_HL_model_3vs12_6vs12_mean	12.0	1.6746547173213677			22.917367379890706
sp|P23871|HEMH_ECOLI	hemH	constant_HL_model_3vs12_6vs12_mean	12.0	30.524107647648965	0.30016725945669215	0.2931661487565876	48.18709009344661
sp|P23872|AES_ECOLI	aes	constant_HL_model_3vs12_6vs12_mean	12.0	0.2379767664968089	0.32989525473782827	0.013390944509485244	12.114792794342087
sp|P23874|HIPA_ECOLI	hipA	standard_HL_model_6_12_mean	12.0	9.042382275468354	0.6153405946874445	2.6275158390045856	102.45084311295672
sp|P23882|FMT_ECOLI	fmt	constant_HL_model_3vs12_6vs12_mean	11.385240845619633	4.786262894716109	0.052109003739345267	0.01764648268190142	11.385240845619633
sp|P23883|PUUC_ECOLI	puuC	constant_HL_model_3vs6_3vs12_mean	0.5708228521011078	0.4094847508118145	0.11807516072388152	0.6746586279444384	0.5708228521011078
sp|P23886|CYDC_ECOLI	cydC	constant_HL_model_mean	12.0				69.77865040802872
sp|P23893|GSA_ECOLI	hemL	constant_HL_model_3vs12_6vs12_mean	12.0	17.598522109437052			25.774632331364167
sp|P23894|HTPX_ECOLI	htpX	standard_HL_model_6_12_mean	12.0	7.121379377406836	2.605749156198727	2.0909040092290274	29.740691368066937
sp|P23908|ARGE_ECOLI	argE	constant_HL_model_3vs6_3vs12_mean	12.0	20.78161302228274	0.2995971331958206	0.5165838552641624	26.814023653426528
sp|P23909|MUTS_ECOLI	mutS	standard_HL_model_6_12_mean	12.0	6.906928004083174	0.7707591333630499	1.683096940424654	33.65464046452278
sp|P23917|MAK_ECOLI	mak	standard_HL_model_3_6_mean	12.0	91.47168111418634			107.271306519386
sp|P23930|LNT_ECOLI	lnt	constant_HL_model_3vs6_3vs12_mean	12.0	81.12715935049754			165.81895607044783
sp|P24171|DCP_ECOLI	dcp	constant_HL_model_3vs12_6vs12_mean	12.0	2.7226767473986198	0.4055404862109334	0.08006968554353984	32.340069765109256
sp|P24173|RFAC_ECOLI	rfaC	standard_HL_model_3_6_mean	12.0	66.44870450074			81.59248585681652
sp|P24177|ACRD_ECOLI	acrD	constant_HL_model_3vs6_3vs12_mean	12.0	12.168080591437462			31.725884213721717
sp|P24178|YFFB_ECOLI	yffB	constant_HL_model_3vs12_6vs12_mean	12.0	10.056022146227379			25.435768702503363
sp|P24182|ACCC_ECOLI	accC	constant_HL_model_3vs12_6vs12_mean	12.0	40.137064930115635			84.23518039930995
sp|P24186|FOLD_ECOLI	folD	constant_HL_model_3vs12_6vs12_mean	12.0	14.73590140670042			259.579259085104
sp|P24192|HYPD_ECOLI	hypD	standard_HL_model_3_12_mean	10.214201219010079	0.05760716076760002	0.8995835010465334	27.64182059169656	10.214201219010079
sp|P24193|HYPE_ECOLI	hypE	constant_HL_model_3vs12_6vs12_mean	12.0	13.923526932281744	0.14961194534979355	0.12164572986679606	17.85313652431311
sp|P24202|MRR_ECOLI	mrr	standard_HL_model_6_12_mean	12.0	39.907307228812044	0.7589126957413902	1.0477874559628833	54.30234097902467
sp|P24203|YJIA_ECOLI	yjiA	constant_HL_model_3vs12_6vs12_mean	12.0	1.6377205969116997	0.7764508406051999	0.5786666052561911	26.268927833445318
sp|P24205|LPXM_ECOLI	lpxM	constant_HL_model_3vs6_3vs12_mean	12.0	8.263928295465666			29.30153041307068
sp|P24215|UXUA_ECOLI	uxuA	standard_HL_model_6_12_mean	12.0	1.091635799847447	1.023077498067729	2.8131628020275685	36.11301159993259
sp|P24216|FLID_ECOLI	fliD	standard_HL_model_6_12_mean	0.8401402558562313	0.19857070990741868			0.8401402558562313
sp|P24224|ACPS_ECOLI	acpS	standard_HL_model_3_6_mean	12.0	148.75164740580752			161.52414912889225
sp|P24228|DACB_ECOLI	dacB	constant_HL_model_3vs6_3vs12_mean	12.0	215.73651710465293			216.9910337740587
sp|P24230|RECG_ECOLI	recG	constant_HL_model_3vs12_6vs12_mean	12.0	2.808638333737808			27.318077379649942
sp|P24232|HMP_ECOLI	hmp	standard_HL_model_6_12_mean	9.845284493209986	0.9828866934793028	0.45918493756081274	2.56849140122655	9.845284493209986
sp|P24242|ASCG_ECOLI	ascG	standard_HL_model_6_12_mean	12.0	1.729211576690145	0.49855094998167776	2.017444380738242	25.73654017863271
sp|P24251|CRL_ECOLI	crl	standard_HL_model_3_12_mean	7.311899596351794	0.2961888782378238	0.8213189976490413	3.5758154635150476	7.311899596351794
sp|P24255|RP54_ECOLI	rpoN	standard_HL_model_3_12_mean	12.0	0.3479772503107359	0.8866180002299171	10.520048682343807	18.183002405731006
sp|P24554|RADA_ECOLI	radA	standard_HL_model_6_12_mean	12.0	1.981327302160675	0.6515343791182465	3.062832618834309	27.941852351854074
sp|P24555|PTRB_ECOLI	ptrB	constant_HL_model_3vs6_3vs12_mean	12.0	24.03298677607249	0.3508284608937112	0.45586981319146164	25.169787911854776
sp|P25397|TEHB_ECOLI	tehB	constant_HL_model_3vs12_6vs12_mean	12.0	0.872557353733271	0.5456885799022382	0.10141079204315846	17.61412174690951
sp|P25437|FRMA_ECOLI	frmA	standard_HL_model_3_12_mean	12.0	27.124138611675175	1.9364685276095315	2.871033246222692	44.44194923093083
sp|P25516|ACNA_ECOLI	acnA	standard_HL_model_6_12_mean	12.0	3.483119637629222	0.4042218907720232	2.703064571657929	58.96473844254494
sp|P25519|HFLX_ECOLI	hflX	standard_HL_model_3_12_mean	11.22868042602815	0.7013343900303721	0.9573189590936895	3.4868858700872405	11.22868042602815
sp|P25522|MNME_ECOLI	mnmE	standard_HL_model_6_12_mean	12.0	6.097490171591553	0.2478573996542076	1.7014079906845332	64.7868985942361
sp|P25524|CODA_ECOLI	codA	standard_HL_model_3_6_mean	12.0	61.925079786553894			132.639345208848
sp|P25526|GABD_ECOLI	gabD	constant_HL_model_3vs12_6vs12_mean	12.0	0.031165586617302295	0.9720560996837011	0.04448875866046428	56.69906448809714
sp|P25534|UBIH_ECOLI	ubiH	standard_HL_model_6_12_mean	12.0	0.6619441594184032	0.6770095613013267	2.3469745473358605	16.331140651510154
sp|P25535|UBII_ECOLI	ubiI	standard_HL_model_3_6_mean	12.0	4.121343844316855	0.1369511446612811	1.2093290359528859	66.07788229030277
sp|P25536|YHDE_ECOLI	yhdE	constant_HL_model_3vs12_6vs12_mean	12.0	0.868927917499514	0.26558652237933494	0.021381301037855023	16.54671221151957
sp|P25539|RIBD_ECOLI	ribD	standard_HL_model_3_12_mean	12.0	15.114021173124087	0.47084803785230944	2.2348529912401096	76.44158207671467
sp|P25552|GPPA_ECOLI	gppA	standard_HL_model_6_12_mean	12.0	5.096782280762011	0.6665483245772503	2.0023547003533246	37.8379435976796
sp|P25553|ALDA_ECOLI	aldA	constant_HL_model_3vs12_6vs12_mean	12.0	1.446930782174698	0.21116227626591488	0.011046663026575908	34.266465687841446
sp|P25665|METE_ECOLI	metE	standard_HL_model_3_6_mean	12.0	0.04212714157468225	1.3637884396139635	54.697135049550084	14.196534496283821
sp|P25666|HTRL_ECOLI	htrL	constant_HL_model_3vs12_6vs12_mean	12.0	5.8517867626518845	1.739638931252368	0.3687898474402353	147.57170943816564
sp|P25714|YIDC_ECOLI	yidC	constant_HL_model_mean	12.0				807.4069420657379
sp|P25740|RFAG_ECOLI	rfaG	constant_HL_model_3vs12_6vs12_mean	12.0	84.78360773837325			96.77960817098669
sp|P25741|RFAP_ECOLI	rfaP	constant_HL_model_3vs12_6vs12_mean	12.0	99.75332115787563			101.6285092636416
sp|P25742|RFAQ_ECOLI	rfaQ	constant_HL_model_3vs12_6vs12_mean	12.0	21.214213488508822			138.2350545203005
sp|P25745|MNMA_ECOLI	mnmA	standard_HL_model_3_12_mean	12.0	1.508239955890325	0.5704548264729259	33.23018687722231	78.04462849658441
sp|P25746|HFLD_ECOLI	hflD	constant_HL_model_3vs6_3vs12_mean	12.0	45.93147536187515			50.33634673141936
sp|P25748|GALS_ECOLI	galS	standard_HL_model_6_12_mean	12.0	1.8608552165164391	0.2694804118730338	2.3528189634109435	23.86850786957174
sp|P25798|FLIF_ECOLI	fliF	standard_HL_model_3_6_mean	12.0	1.934275374932504	0.6210076236412156	1.6293478997805317	21.068446802488083
sp|P25894|LOIP_ECOLI	loiP	standard_HL_model_3_12_mean	12.0	0.776529817467599	0.906276987289196	6.599797683750005	26.875756221319286
sp|P26365|AMIB_ECOLI	amiB	standard_HL_model_3_6_mean	4.148065190140121	0.7563159436186119	3.868679150679023	12.850932264952599	4.148065190140121
sp|P26602|UBIC_ECOLI	ubiC	constant_HL_model_3vs12_6vs12_mean	12.0	0.7255894190661609	1.38352842276074	0.43877413962465844	22.094182092885664
sp|P26612|AMY2_ECOLI	amyA	constant_HL_model_3vs6_3vs12_mean	12.0	61.602539299467374			178.262386077236
sp|P26616|MAO1_ECOLI	maeA	constant_HL_model_3vs12_6vs12_mean	12.0	2.9009960915690507	0.1648381807578663	0.00891913139127026	55.47309832743342
sp|P26646|ACUI_ECOLI	acuI	constant_HL_model_3vs12_6vs12_mean	12.0	34.27037644459841			36.304612764679476
sp|P26648|FTSP_ECOLI	ftsP	constant_HL_model_3vs6_3vs12_mean	12.0	11.755027902934922			40.88398803856841
sp|P27126|RFAS_ECOLI	rfaS	standard_HL_model_6_12_mean	12.0	12.534341487674675	0.7492545230595683	1.3662594820589846	34.706862110815926
sp|P27127|RFAB_ECOLI	rfaB	constant_HL_model_3vs12_6vs12_mean	12.0	61.90231680929724	0.33664174265082997	0.773677717897601	60.34867882872349
sp|P27128|RFAI_ECOLI	rfaI	standard_HL_model_6_12_mean	12.0	14.850894718118335	0.7013659107599569	1.5170568802383666	65.78002746076771
sp|P27129|RFAJ_ECOLI	rfaJ	standard_HL_model_6_12_mean	12.0	2.1312574524187498	0.6458049856989365	3.818967879580545	40.02710496597621
sp|P27240|RFAY_ECOLI	rfaY	constant_HL_model_3vs12_6vs12_mean	12.0	1.4398142580381705	0.13565025333277408	0.008112909893939802	24.684398393451048
sp|P27241|RFAZ_ECOLI	rfaZ	standard_HL_model_6_12_mean	2.025147351609286	0.006592521030350943	0.5184629990572963	194.44283697265138	2.025147351609286
sp|P27242|WAAU_ECOLI	waaU	standard_HL_model_3_12_mean	12.0	26.860513759856655	0.6225138481471022	7.093789750646773	264.0225518435367
sp|P27247|PLSX_ECOLI	plsX	standard_HL_model_6_12_mean	12.0	28.36986337255152			89.63172629694975
sp|P27248|GCST_ECOLI	gcvT	constant_HL_model_3vs12_6vs12_mean	12.0	2.2753458301917506	0.5772036490910687	0.08608801459907085	58.36689835149756
sp|P27249|GLND_ECOLI	glnD	standard_HL_model_6_12_mean	12.0	3.9001843951632438	0.7083475994725774	1.8739073176282648	24.12006996835904
sp|P27250|AHR_ECOLI	ahr	standard_HL_model_3_12_mean	12.0	87.21997759158506			69.48252405620752
sp|P27278|NADR_ECOLI	nadR	constant_HL_model_3vs12_6vs12_mean	12.0	5.694199882989852	0.5421955523808212	0.14315946648080902	61.22572386025425
sp|P27296|DING_ECOLI	dinG	standard_HL_model_3_6_mean	12.0	5.534613779490905	7.590716236384047	28.048715940387307	15.297947717929402
sp|P27298|OPDA_ECOLI	prlC	constant_HL_model_3vs12_6vs12_mean	12.0	1.9860982263518574	0.692229753190267	0.8051038481621358	27.165654786513095
sp|P27302|TKT1_ECOLI	tktA	constant_HL_model_3vs6_3vs12_mean	12.0	12.856336394300103	0.38362198917424334	0.9165049230329009	18.61191140462802
sp|P27303|EMRA_ECOLI	emrA	standard_HL_model_mean	12.0				771.3630423020405
sp|P27306|STHA_ECOLI	sthA	standard_HL_model_3_12_mean	12.0	36.60568186569851	2.040548504627607	3.294236474805405	56.932920220734744
sp|P27431|ROXA_ECOLI	roxA	constant_HL_model_3vs6_3vs12_mean	12.0	16.196694363614135	0.45380101548697604	0.9936478311886463	24.380354423785178
sp|P27434|RODZ_ECOLI	rodZ	constant_HL_model_3vs6_3vs12_mean	12.0	20.925303953224148	0.1349593019685392	0.1863080867911812	25.429703813230862
sp|P27550|ACSA_ECOLI	acs	constant_HL_model_3vs12_6vs12_mean	12.0	0.5495407968810115	0.6247948163239281	0.1366914975265249	15.031256842712324
sp|P27828|WECB_ECOLI	wecB	constant_HL_model_3vs6_3vs12_mean	12.0	9.227515132499835	0.23322913952789753	0.14757463478633023	30.215589056648895
sp|P27829|WECC_ECOLI	wecC	constant_HL_model_3vs12_6vs12_mean	12.0	29.395950801563018	0.35316498047012823	0.9493178812148881	28.087196495435837
sp|P27830|RMLB2_ECOLI	rffG	constant_HL_model_3vs6_3vs12_mean	12.0	10.731434762224081			24.555480975849775
sp|P27833|WECE_ECOLI	wecE	standard_HL_model_mean	12.0				79.30086479325423
sp|P27836|WECG_ECOLI	wecG	constant_HL_model_3vs6_3vs12_mean	12.0	11740.569748059797			8368.983150762362
sp|P27848|YIGL_ECOLI	yigL	constant_HL_model_3vs6_3vs12_mean	6.120589103729031	5.3431899069569395	0.19831082123757918	0.7960377125294329	6.120589103729031
sp|P27896|NARQ_ECOLI	narQ	constant_HL_model_3vs6_3vs12_mean	12.0	13.088044228006			50.01464180933342
sp|P28224|MLIC_ECOLI	mliC	constant_HL_model_mean	12.0				1440.61183714038
sp|P28248|DCD_ECOLI	dcd	constant_HL_model_3vs12_6vs12_mean	12.0	1.5721410047879536	0.731220038193675	0.7636302330955193	16.703722942943
sp|P28249|ASMA_ECOLI	asmA	constant_HL_model_3vs6_3vs12_mean	12.0	11.236694560376174			25.29318852531247
sp|P28304|QOR1_ECOLI	qorA	constant_HL_model_3vs12_6vs12_mean	12.0	5.854813687374291	0.029457374749766608	0.005577922203770094	23.31726139949606
sp|P28305|PABC_ECOLI	pabC	standard_HL_model_6_12_mean	12.0	31.091774787683892	0.5348872827846552	1.078839689899964	101.99396206698125
sp|P28306|MLTG_ECOLI	mltG	constant_HL_model_3vs6_3vs12_mean	12.0	23.929756438726354			73.30682219862003
sp|P28630|HOLA_ECOLI	holA	constant_HL_model_3vs12_6vs12_mean	9.280264502341318	3.7868817938753274			9.280264502341318
sp|P28634|TRMO_ECOLI	trmO	constant_HL_model_3vs12_6vs12_mean	12.0	13.403747049613683	0.4514517462218548	0.5350799871727695	28.390864959178714
sp|P28635|METQ_ECOLI	metQ	constant_HL_model_3vs12_6vs12_mean	12.0	100.11142768456737			113.17235709381822
sp|P28861|FENR_ECOLI	fpr	constant_HL_model_3vs12_6vs12_mean	12.0	7.011819066429827	1.4904810457237454	0.9209454808456768	123.3573964100598
sp|P28903|NRDD_ECOLI	nrdD	standard_HL_model_6_12_mean	3.256375666012424	0.3777385566316482	1.0830089307968551	12.634044773217717	3.256375666012424
sp|P28904|TREC_ECOLI	treC	standard_HL_model_6_12_mean	3.3227514443437896	0.5150721603300343	1.4416173259162555	11.0393369901332	3.3227514443437896
sp|P28905|HOLC_ECOLI	holC	constant_HL_model_3vs12_6vs12_mean	12.0	3.918924453684446			19.090555988565896
sp|P29012|ALR2_ECOLI	dadX	constant_HL_model_3vs12_6vs12_mean	12.0	8.362310439286022			23.812992429479692
sp|P29018|CYDD_ECOLI	cydD	constant_HL_model_mean	11.746352835605057				11.746352835605057
sp|P29131|FTSN_ECOLI	ftsN	constant_HL_model_3vs12_6vs12_mean	12.0	2.544484901547628	0.6350438763019294	0.3382644163747308	28.04032156981752
sp|P29217|YCEH_ECOLI	yceH	constant_HL_model_3vs12_6vs12_mean	12.0	10.529687654415172			25.96220462695068
sp|P29680|DCUP_ECOLI	hemE	constant_HL_model_3vs12_6vs12_mean	12.0	8.830138602202528	0.1968742257375579	0.11460733416756158	17.111863516816342
sp|P29744|FLGL_ECOLI	flgL	standard_HL_model_6_12_mean	0.4164961193067227	0.005996282696941915	3.1059275765084076	265.70198350145523	0.4164961193067227
sp|P29745|PEPT_ECOLI	pepT	constant_HL_model_3vs12_6vs12_mean	12.0	11.920210634478183			22.60785554445659
sp|P30011|NADC_ECOLI	nadC	constant_HL_model_3vs12_6vs12_mean	12.0	8.882177817223207	0.35492028164487166	0.3725065630618127	16.146716768885206
sp|P30125|LEU3_ECOLI	leuB	standard_HL_model_6_12_mean	12.0	0.15340986954232097	0.3665707230610262	36.4169930201034	32.0744216190478
sp|P30126|LEUD_ECOLI	leuD	standard_HL_model_3_12_mean	5.742740382941512	0.13149321488236412	0.9709783262652814	4.9204214885117565	5.742740382941512
sp|P30128|GREB_ECOLI	greB	standard_HL_model_6_12_mean	12.0	1.0754214081037308	0.6117261959334546	1.979076648337086	19.603022457124595
sp|P30136|THIC_ECOLI	thiC	constant_HL_model_3vs6_3vs12_mean	5.65392833763061	0.08268949026821966	1.6544439255420016	0.29244905526429493	5.65392833763061
sp|P30137|THIE_ECOLI	thiE	standard_HL_model_3_12_mean	12.0	3.88353235581187	1.190263231584797	2.3315653841243886	12.857163644354422
sp|P30138|THIF_ECOLI	thiF	standard_HL_model_3_6_mean	11.819342272067363	0.6434106657624856	5.551775703908131	113.75395202405595	11.819342272067363
sp|P30139|THIG_ECOLI	thiG	standard_HL_model_6_12_mean	2.163280610316436	0.052881263888960715	0.15502538664288573	6.54367458761119	2.163280610316436
sp|P30140|THIH_ECOLI	thiH	standard_HL_model_6_12_mean	1.1495857905953817	0.1036601586651036	0.2766658316507462	2.002804929375894	1.1495857905953817
sp|P30177|YBIB_ECOLI	ybiB	constant_HL_model_3vs12_6vs12_mean	12.0	4.439390675695254	0.19565328687998193	0.036484532100011006	26.860356099176833
sp|P30178|HCXB_ECOLI	hcxB	standard_HL_model_6_12_mean	12.0	1.605033353816763	0.4140705037872463	2.8744140494633688	29.726136980464453
sp|P30745|MOAA_ECOLI	moaA	standard_HL_model_3_6_mean	1.0738136872649406	0.4182025912579111	28.101332553851808	5.219122624368423	1.0738136872649406
sp|P30748|MOAD_ECOLI	moaD	standard_HL_model_6_12_mean	12.0	18.434378136191164	0.63875067816139	1.0480900209545996	35.997277862147556
sp|P30749|MOAE_ECOLI	moaE	standard_HL_model_3_12_mean	12.0	1.284613239974552	0.7210422126548839	10.57051163468214	27.80225820905859
sp|P30750|METN_ECOLI	metN	constant_HL_model_3vs6_3vs12_mean	12.0	4.565312801852767	0.12618719557996264	0.06863027871140792	12.255167878833191
sp|P30843|BASR_ECOLI	basR	standard_HL_model_6_12_mean	12.0	3.688517397489528	0.2697144248228745	1.7125728477543227	45.12428184600675
sp|P30844|BASS_ECOLI	basS	constant_HL_model_3vs6_3vs12_mean	12.0	26.85832880091502	0.02901280971224988	0.009454601892766671	66.68879367623134
sp|P30845|EPTA_ECOLI	eptA	constant_HL_model_3vs12_6vs12_mean	12.0	3.9495865881046197			39.508553672567196
sp|P30847|BAES_ECOLI	baeS	constant_HL_model_3vs12_6vs12_mean	12.0	19.596069681457156			32.76107135228788
sp|P30850|RNB_ECOLI	rnb	standard_HL_model_3_12_mean	12.0	20.492453164027285	1.3581377067480978	2.1031268916362182	45.70716848723994
sp|P30859|ARTI_ECOLI	artI	constant_HL_model_3vs6_3vs12_mean	12.0	37.211237482054734	0.1941106341092738	0.9348075554438966	65.30852421513089
sp|P30860|ARTJ_ECOLI	artJ	constant_HL_model_3vs12_6vs12_mean	12.0	11.307773546102098	0.06504352500860705	0.028448655736013934	20.994117355624404
sp|P30863|DKGB_ECOLI	dkgB	constant_HL_model_3vs6_3vs12_mean	12.0	30.143452275942266	0.5405738123987149	0.904493933303955	41.26283288139571
sp|P30864|YAFC_ECOLI	yafC	constant_HL_model_3vs6_3vs12_mean	12.0	123.47877442391653			94.15289792859346
sp|P30870|GLNE_ECOLI	glnE	constant_HL_model_3vs12_6vs12_mean	12.0	24.38545717490772			167.20317111810806
sp|P30871|3PASE_ECOLI	ygiF	constant_HL_model_3vs12_6vs12_mean	12.0	17.26295347774456			41.106686224413465
sp|P30958|MFD_ECOLI	mfd	constant_HL_model_3vs12_6vs12_mean	12.0	16.328416035916177			110.33781118028926
sp|P31057|PANB_ECOLI	panB	constant_HL_model_mean	12.0				49.812821034870595
sp|P31060|MODF_ECOLI	modF	standard_HL_model_6_12_mean	12.0	0.9739153959671034	0.9135003534037475	1.6183943601233326	40.24813711321916
sp|P31064|YEDE_ECOLI	yedE	standard_HL_model_6_12_mean	12.0	0.9581924200862098	0.1597465811668225	2.241201817714857	16.357824928400845
