boundary,bulk_molecules_report,G7731-MONOMER[c]
boundary,bulk_molecules_report,EG10204-MONOMER[c]
boundary,bulk_molecules_report,EG10748-MONOMER[i]
boundary,bulk_molecules_report,G7742-MONOMER[c]
boundary,bulk_molecules_report,G7743-MONOMER[c]
boundary,bulk_molecules_report,G7744-MONOMER[c]
boundary,bulk_molecules_report,EG12101-MONOMER[c]
boundary,bulk_molecules_report,G7748-MONOMER[c]
boundary,bulk_molecules_report,EG10374-MONOMER[p]
boundary,bulk_molecules_report,EG10343-MONOMER[c]
boundary,bulk_molecules_report,EG12216-MONOMER[c]
boundary,bulk_molecules_report,G7767-MONOMER[o]
boundary,bulk_molecules_report,EG11519-MONOMER[c]
boundary,bulk_molecules_report,EG12224-MONOMER[i]
boundary,bulk_molecules_report,EG12234-MONOMER[c]
boundary,bulk_molecules_report,EG12237-MONOMER[c]
boundary,bulk_molecules_report,EG11399-MONOMER[p]
boundary,bulk_molecules_report,EG11398-MONOMER[p]
boundary,bulk_molecules_report,EG11544-MONOMER[c]
boundary,bulk_molecules_report,EG12240-MONOMER[i]
boundary,bulk_molecules_report,EG12254-MONOMER[p]
boundary,bulk_molecules_report,EG12257-MONOMER[p]
boundary,bulk_molecules_report,EG12263-MONOMER[c]
boundary,bulk_molecules_report,EG12265-MONOMER[i]
boundary,bulk_molecules_report,EG12273-MONOMER[i]
boundary,bulk_molecules_report,EG12278-MONOMER[c]
boundary,bulk_molecules_report,EG12285-MONOMER[c]
boundary,bulk_molecules_report,EG12290-MONOMER[i]
boundary,bulk_molecules_report,EG10942-MONOMER[c]
boundary,bulk_molecules_report,EG11187-MONOMER[c]
boundary,bulk_molecules_report,EG11964-MONOMER[c]
boundary,bulk_molecules_report,EG11888-MONOMER[c]
boundary,bulk_molecules_report,EG12295-MONOMER[i]
boundary,bulk_molecules_report,EG11188-MONOMER[c]
boundary,bulk_molecules_report,EG10838-MONOMER[c]
boundary,bulk_molecules_report,EG10329-MONOMER[c]
boundary,bulk_molecules_report,EG10004-MONOMER[c]
boundary,bulk_molecules_report,EG10899-MONOMER[c]
boundary,bulk_molecules_report,EG10829-MONOMER[c]
boundary,bulk_molecules_report,EG11684-MONOMER[p]
boundary,bulk_molecules_report,EG10657-MONOMER[p]
boundary,bulk_molecules_report,EG11696-MONOMER[i]
boundary,bulk_molecules_report,EG11535-MONOMER[c]
boundary,bulk_molecules_report,EG11534-MONOMER[c]
boundary,bulk_molecules_report,EG11713-MONOMER[c]
boundary,bulk_molecules_report,EG10424-MONOMER[c]
boundary,bulk_molecules_report,EG10862-MONOMER[c]
boundary,bulk_molecules_report,EG10997-MONOMER[i]
boundary,bulk_molecules_report,EG11723-MONOMER[c]
boundary,bulk_molecules_report,EG10116-MONOMER[c]
boundary,bulk_molecules_report,EG10376-MONOMER[c]
boundary,bulk_molecules_report,EG11730-MONOMER[c]
boundary,bulk_molecules_report,EG11731-MONOMER[c]
boundary,bulk_molecules_report,EG12352-MONOMER[c]
boundary,bulk_molecules_report,EG10837-MONOMER[c]
boundary,bulk_molecules_report,EG10844-MONOMER[c]
boundary,bulk_molecules_report,EG10845-MONOMER[c]
boundary,bulk_molecules_report,EG10434-MONOMER[i]
boundary,bulk_molecules_report,EG11653-MONOMER[c]
boundary,bulk_molecules_report,EG11201-MONOMER[c]
boundary,bulk_molecules_report,EG11064-MONOMER[c]
boundary,bulk_molecules_report,EG10833-MONOMER[c]
boundary,bulk_molecules_report,EG10739-MONOMER[i]
boundary,bulk_molecules_report,EG11472-MONOMER[c]
boundary,bulk_molecules_report,G7808-MONOMER[i]
boundary,bulk_molecules_report,EG10698-MONOMER[c]
boundary,bulk_molecules_report,EG11484-MONOMER[c]
boundary,bulk_molecules_report,EG11828-MONOMER[c]
boundary,bulk_molecules_report,EG11829-MONOMER[c]
boundary,bulk_molecules_report,EG11830-MONOMER[c]
boundary,bulk_molecules_report,EG10746-MONOMER[c]
boundary,bulk_molecules_report,EG11835-MONOMER[c]
boundary,bulk_molecules_report,EG11837-MONOMER[c]
boundary,bulk_molecules_report,EG11843-MONOMER[c]
boundary,bulk_molecules_report,EG11850-MONOMER[c]
boundary,bulk_molecules_report,EG11852-MONOMER[c]
boundary,bulk_molecules_report,EG11853-MONOMER[c]
boundary,bulk_molecules_report,EG11859-MONOMER[c]
boundary,bulk_molecules_report,EG11862-MONOMER[c]
boundary,bulk_molecules_report,EG11870-MONOMER[c]
boundary,bulk_molecules_report,EG11878-MONOMER[c]
boundary,bulk_molecules_report,EG11879-MONOMER[c]
boundary,bulk_molecules_report,EG11881-MONOMER[c]
boundary,bulk_molecules_report,EG11910-MONOMER[c]
boundary,bulk_molecules_report,EG11394-MONOMER[c]
boundary,bulk_molecules_report,EG11022-MONOMER[c]
boundary,bulk_molecules_report,EG11037-MONOMER[c]
boundary,bulk_molecules_report,EG11702-MONOMER[c]
boundary,bulk_molecules_report,EG11915-MONOMER[c]
boundary,bulk_molecules_report,EG11916-MONOMER[c]
boundary,bulk_molecules_report,EG10466-MONOMER[c]
boundary,bulk_molecules_report,EG11208-MONOMER[c]
boundary,bulk_molecules_report,EG11920-MONOMER[c]
boundary,bulk_molecules_report,EG11928-MONOMER[c]
boundary,bulk_molecules_report,EG10236-MONOMER[c]
boundary,bulk_molecules_report,EG11935-MONOMER[c]
boundary,bulk_molecules_report,EG11061-MONOMER[c]
boundary,bulk_molecules_report,EG11956-MONOMER[c]
boundary,bulk_molecules_report,EG10725-MONOMER[c]
boundary,bulk_molecules_report,EG10723-MONOMER[c]
boundary,bulk_molecules_report,EG10719-MONOMER[c]
boundary,bulk_molecules_report,G7828-MONOMER[c]
boundary,bulk_molecules_report,G7829-MONOMER[c]
boundary,bulk_molecules_report,EG12176-MONOMER[c]
boundary,bulk_molecules_report,EG10600-MONOMER[c]
boundary,bulk_molecules_report,EG11211-MONOMER[c]
boundary,bulk_molecules_report,G7841-MONOMER[c]
boundary,bulk_molecules_report,EG11757-MONOMER[c]
boundary,bulk_molecules_report,EG11281-MONOMER[c]
boundary,bulk_molecules_report,EG10438-MONOMER[c]
boundary,bulk_molecules_report,EG10436-MONOMER[i]
boundary,bulk_molecules_report,EG10435-MONOMER[i]
boundary,bulk_molecules_report,EG11212-MONOMER[c]
boundary,bulk_molecules_report,EG11259-MONOMER[c]
boundary,bulk_molecules_report,G7845-MONOMER[c]
boundary,bulk_molecules_report,EG11811-MONOMER[c]
boundary,bulk_molecules_report,G7854-MONOMER[c]
boundary,bulk_molecules_report,G7865-MONOMER[c]
boundary,bulk_molecules_report,G7866-MONOMER[c]
boundary,bulk_molecules_report,G7868-MONOMER[c]
boundary,bulk_molecules_report,G7873-MONOMER[i]
boundary,bulk_molecules_report,G7875-MONOMER[s]
boundary,bulk_molecules_report,G7876-MONOMER[c]
boundary,bulk_molecules_report,EG11410-MONOMER[c]
boundary,bulk_molecules_report,G7877-MONOMER[c]
boundary,bulk_molecules_report,G7883-MONOMER[c]
boundary,bulk_molecules_report,G7884-MONOMER[c]
boundary,bulk_molecules_report,G7885-MONOMER[c]
boundary,bulk_molecules_report,EG11413-MONOMER[c]
boundary,bulk_molecules_report,G7890-MONOMER[c]
boundary,bulk_molecules_report,G7900-MONOMER[c]
boundary,bulk_molecules_report,G7910-MONOMER[c]
boundary,bulk_molecules_report,G7911-MONOMER[c]
boundary,bulk_molecules_report,G7912-MONOMER[c]
boundary,bulk_molecules_report,G7914-MONOMER[c]
boundary,bulk_molecules_report,G7916-MONOMER[c]
boundary,bulk_molecules_report,G7920-MONOMER[p]
boundary,bulk_molecules_report,EG10309-MONOMER[c]
boundary,bulk_molecules_report,EG10312-MONOMER[c]
boundary,bulk_molecules_report,EG10311-MONOMER[e]
boundary,bulk_molecules_report,G7924-MONOMER[c]
boundary,bulk_molecules_report,G7933-MONOMER[i]
boundary,bulk_molecules_report,G7938-MONOMER[c]
boundary,bulk_molecules_report,EG10574-MONOMER[c]
boundary,bulk_molecules_report,EG10460-MONOMER[c]
boundary,bulk_molecules_report,EG10458-MONOMER[c]
boundary,bulk_molecules_report,EG10612-MONOMER[c]
boundary,bulk_molecules_report,EG10021-MONOMER[c]
boundary,bulk_molecules_report,G7942-MONOMER[i]
boundary,bulk_molecules_report,EG10244-MONOMER[c]
boundary,bulk_molecules_report,G7949-MONOMER[c]
boundary,bulk_molecules_report,EG11414-MONOMER[c]
boundary,bulk_molecules_report,EG12114-MONOMER[c]
boundary,bulk_molecules_report,EG11391-MONOMER[p]
boundary,bulk_molecules_report,G7951-MONOMER[c]
boundary,bulk_molecules_report,G7952-MONOMER[c]
boundary,bulk_molecules_report,EG12171-MONOMER[c]
boundary,bulk_molecules_report,G6465-MONOMER[p]
boundary,bulk_molecules_report,EG10951-MONOMER[i]
