Filtered Monomer ID,Log10 Average Protein Count
EG10145-MONOMER[i],1.3046392241786773
EG10153-MONOMER[c],2.383648027327153
EG10154-MONOMER[c],1.7691737736896818
EG10155-MONOMER[o],3.8215017019881006
EG10156-MONOMER[c],3.0148339058228064
EG10158-MONOMER[c],3.0961975150848957
EG10159-MONOMER[c],2.9504942651313097
EG10167-MONOMER[i],2.239873566315049
EG10168-MONOMER[p],2.4285102257413667
EG10169-MONOMER[i],2.2601559022708835
EG10201-MONOMER[p],2.962565887967384
EG10202-MONOMER[p],2.0652267595163725
EG10203-MONOMER[p],2.543106495113522
EG10204-MONOMER[c],1.7008368366150426
EG10210-MONOMER[c],1.8060579233913296
EG10211-MONOMER[c],2.001959071214397
EG10212-MONOMER[c],2.8813079012131735
EG10215-MONOMER[c],2.896175342096878
EG10216-MONOMER[i],2.0914570813656774
EG10218-MONOMER[i],2.111783266329896
EG10226-MONOMER[c],3.0765691495198046
EG10227-MONOMER[c],0.8655186261485726
EG10228-MONOMER[c],1.5471375886764118
EG10229-MONOMER[i],1.7589491210964183
EG10230-MONOMER[c],3.8646296093987886
EG10236-MONOMER[c],3.0897811806552813
EG10237-MONOMER[c],2.1768205390020845
EG10238-MONOMER[c],2.618583392410867
EG10239-MONOMER[c],1.3580499142413363
EG10240-MONOMER[c],2.709830779443943
EG10241-MONOMER[c],3.703150584143433
EG10242-MONOMER[c],2.414636882675573
EG10243-MONOMER[c],2.5256462059716216
EG10244-MONOMER[c],2.418329299667823
EG10246-MONOMER[i],2.586477983353258
EG10252-MONOMER[c],1.4598593179738655
EG10253-MONOMER[c],1.4389275935927544
EG10255-MONOMER[p],2.4440987268204193
EG10266-MONOMER[m],0.029963223377443202
EG10270-MONOMER[c],2.6648994266791464
EG10271-MONOMER[i],3.5370965492481212
EG10272-MONOMER[i],3.1821484856757345
EG10280-MONOMER[o],2.6373293346264277
EG10284-MONOMER[c],2.1760659916594713
EG10286-MONOMER[o],1.9637293918361605
EG10292-MONOMER[i],3.0312800406316227
EG10293-MONOMER[o],3.3886120845677477
EG10297-MONOMER[i],3.031065169279385
EG10299-MONOMER[c],3.2002749493130005
EG10300-MONOMER[c],2.695571938318281
EG10302-MONOMER[o],3.0699704810110755
EG10306-MONOMER[o],2.9962272863235224
EG10307-MONOMER[c],2.046076949361283
EG10308-MONOMER[e],4.492584208830275
EG10309-MONOMER[c],1.4706051833013258
EG10310-MONOMER[p],2.522018878341405
EG10311-MONOMER[o],1.4772184562068273
EG10312-MONOMER[c],0.9193761446677734
EG10313-MONOMER[l],1.9832473706468563
EG10314-MONOMER[l],2.0904904484872073
EG10315-MONOMER[l],2.2961822769349607
EG10320-MONOMER[c],3.2577915036756337
EG10321-MONOMER[e],4.310907804509821
EG10322-MONOMER[j],2.837173797272264
EG10329-MONOMER[c],1.4071700519286197
EG10335-MONOMER[c],3.6496209763748166
EG10339-MONOMER[c],1.7040281663936334
EG10341-MONOMER[i],1.234266590894852
EG10342-MONOMER[i],1.5692395859767252
EG10343-MONOMER[c],2.373836104924669
EG10344-MONOMER[i],1.6243385860578552
EG10346-MONOMER[c],2.487173619370337
EG10347-MONOMER[c],3.0123578973066283
EG10355-MONOMER[c],2.545402149339781
EG10360-MONOMER[c],4.0931041222515026
EG10370-MONOMER[c],2.656289901766504
EG10373-MONOMER[p],1.630161714170585
EG10374-MONOMER[p],1.8430856883131688
EG10375-MONOMER[c],2.1646096904802583
EG10376-MONOMER[c],2.263931476982101
EG10381-MONOMER[c],1.8356669092210998
EG10395-MONOMER[c],2.653882559605231
EG10397-MONOMER[i],2.45814500301174
EG10415-MONOMER[c],3.0477503849546914
EG10416-MONOMER[c],3.9306160908188392
EG10423-MONOMER[c],2.985722398859333
EG10424-MONOMER[c],2.2466441632347283
EG10426-MONOMER[c],2.1118570254889684
EG10434-MONOMER[i],2.1518447111554773
EG10435-MONOMER[m],3.037147435585252
EG10436-MONOMER[c],3.069956554567453
EG10437-MONOMER[c],2.4370917464540818
EG10438-MONOMER[c],3.644226915519129
EG10439-MONOMER[c],3.4813698157228106
EG10442-MONOMER[c],2.083755594205811
EG10443-MONOMER[c],1.9467421715403173
EG10454-MONOMER[c],2.1020806672198313
EG10455-MONOMER[c],3.9984512955371025
EG10456-MONOMER[c],2.401365260456735
EG10458-MONOMER[c],2.5078394125756955
EG10459-MONOMER[c],2.2283359827874705
EG10460-MONOMER[c],2.2443007561013104
EG10461-MONOMER[c],3.1467070139075184
EG10462-MONOMER[m],2.882318103683868
EG10463-MONOMER[i],3.122074834984684
EG10466-MONOMER[c],4.851924780908989
EG10467-MONOMER[c],4.49905238657035
EG10471-MONOMER[c],0.799079984418541
EG10472-MONOMER[c],0.747914566749883
EG10473-MONOMER[c],0.6952488487919753
EG10474-MONOMER[c],1.535969542917237
EG10481-MONOMER[c],1.4204982768022232
EG10483-MONOMER[i],1.5333888763936838
EG10484-MONOMER[c],1.684777212668448
EG10485-MONOMER[c],1.69830311016777
EG10486-MONOMER[c],1.515941857791478
EG10487-MONOMER[c],1.3632778763890552
EG10488-MONOMER[p],1.7041037589226338
EG10490-MONOMER[c],2.2349356382283205
EG10504-MONOMER[c],4.068459850424358
EG10506-MONOMER[c],3.5961342379081267
EG10507-MONOMER[c],1.1384083532613332
EG10513-MONOMER[i],0.94232391868586
EG10515-MONOMER[i],0.8716515638063609
EG10523-MONOMER[c],2.967603273639589
EG10528-MONOMER[o],2.2994363521921932
EG10529-MONOMER[c],2.936475521857185
EG10530-MONOMER[i],2.3453029074442404
EG10534-MONOMER[c],2.3666446078998153
EG10535-MONOMER[c],1.2667412560745406
EG10542-MONOMER[c],2.854175034085953
EG10544-MONOMER[m],5.325761947931604
EG10548-MONOMER[i],2.191055621441346
EG10559-MONOMER[p],2.1390960781645707
EG10564-MONOMER[c],1.8884695243963574
EG10570-MONOMER[c],3.438970296684904
EG10571-MONOMER[c],2.6092674291823363
EG10572-MONOMER[c],2.2904609675133965
EG10573-MONOMER[c],1.3852552063876322
EG10575-MONOMER[c],1.9328249778312176
EG10580-MONOMER[p],2.5045743288611013
EG10595-MONOMER[c],1.7963501330974407
EG10596-MONOMER[c],2.6645558611815283
EG10597-MONOMER[c],3.1505881849818986
EG10598-MONOMER[c],2.9324867424448775
EG10599-MONOMER[c],3.786690425256546
EG10600-MONOMER[c],3.7933695328415213
EG10603-MONOMER[c],3.4512063182116925
EG10606-MONOMER[i],1.9620700714874146
EG10607-MONOMER[i],2.053314831491376
EG10608-MONOMER[i],3.1958437756490587
EG10609-MONOMER[i],1.8377117077541238
EG10610-MONOMER[i],1.7371948333119358
EG10611-MONOMER[c],2.728189301552345
EG10612-MONOMER[c],1.9730964214005953
EG10613-MONOMER[m],2.030603508033153
EG10618-MONOMER[c],2.0048868823686994
EG10624-MONOMER[c],1.524052573564159
EG10625-MONOMER[c],2.298271882857784
EG10626-MONOMER[c],1.9691008970488832
EG10627-MONOMER[p],1.760939221823769
EG10634-MONOMER[c],2.8618993937619908
EG10651-MONOMER[c],2.5944567722114984
EG10656-MONOMER[c],2.28239400317063
EG10657-MONOMER[i],2.989450282223843
EG10658-MONOMER[m],2.940194186214529
EG10662-MONOMER[c],2.0289064410316286
EG10665-MONOMER[c],3.167240861956098
EG10666-MONOMER[c],3.359155540678122
EG10667-MONOMER[c],3.299588389604096
EG10668-MONOMER[c],1.4305185782367504
EG10669-MONOMER[o],5.019218573344362
EG10670-MONOMER[o],3.319498180312433
EG10671-MONOMER[o],5.051482952034011
EG10673-MONOMER[o],4.609940199817063
EG10679-MONOMER[i],1.713579233567781
EG10680-MONOMER[c],3.199967544284242
EG10684-MONOMER[o],4.307024499091368
EG10686-MONOMER[c],2.1812109599083596
EG10687-MONOMER[c],2.5195524606482826
EG10689-MONOMER[c],2.0092216052606515
EG10690-MONOMER[c],2.4071723644553242
EG10694-MONOMER[c],2.7947981991493767
EG10695-MONOMER[c],3.355225793710133
EG10696-MONOMER[i],2.773766092174426
EG10697-MONOMER[c],2.5798541936805726
EG10698-MONOMER[c],3.0802940063999418
EG10711-MONOMER[c],2.946260659143131
