	Uniprot accession	Protein name	Gene name	MinimalMedia_1	MinimalMedia_2	MinimalMedia_mean
2138	P75958	LOLE_ECOLI	lolE	0.6805021707472082	0.7582849663785474	0.7193935685628778
2139	P75959	NAGK_ECOLI	nagK	1.080243954043726	0.9938982897822144	1.03707112191297
2140	P75960	NPD_ECOLI	cobB	0.6135583987454513	0.7156090796809612	0.6645837392132062
2141	P75966	RLUE_ECOLI	rluE	0.7113696287336144	0.7896419974998788	0.7505058131167466
2142	P75968	YMFE_ECOLI	ymfE	0.7173450152485852	0.8236163048248354	0.7704806600367102
2143	P75974	COHE_ECOLI	cohE	0.6177037139071173	0.6981938086339238	0.6579487612705206
2144	P75989	BLUR_ECOLI	bluR	0.5016587640013807	2	1.25082938200069
2145	P76001	YCGJ_ECOLI	ycgJ	0.9892604821261952		0.9892604821261952
2146	P76002	PLIG_ECOLI	pliG	0.707900461735872	0.890566391538038	0.799233426636955
2147	P76004	YCGM_ECOLI	ycgM	0.7136017892541963	0.7249618717327739	0.7192818304934852
2148	P76007	NHAP2_ECOLI	cvrA	0.7273602442220886	1.256692271939026	0.9920262580805574
2149	P76008	LDCA_ECOLI	ldcA	0.5397230857152832	0.6519196362295537	0.5958213609724184
2150	P76010	YCGR_ECOLI	ycgR	0.9403179590922638	0.5933025198655797	0.7668102394789218
2151	P76014	DHAL_ECOLI	dhaL	0.9496647791524802	0.6531811249490772	0.8014229520507787
2152	P76015	DHAK_ECOLI	dhaK	0.7487021164466969	0.4397601357535806	0.5942311261001387
2153	P76016	DHAR_ECOLI	dhaR	0.6289970128289716	0.6299326282010114	0.6294648205149915
2154	P76027	OPPD_ECOLI	oppD	0.6679770715507516	0.9416212563648424	0.8047991639577969
2155	P76034	YCIT_ECOLI	yciT	0.6640846306092058	0.6970155181394672	0.6805500743743365
2156	P76035	YCIW_ECOLI	yciW	0.514491328782484	0.7940655411016384	0.6542784349420612
2157	P76046	YCJX_ECOLI	ycjX	0.7138823594066819	0.7950164795695793	0.7544494194881306
2158	P76049	YCJY_ECOLI	ycjY	2		2
2159	P76055	TTCA_ECOLI	ttcA	0.6716312573961888	0.6365856054242106	0.6541084314101997
2160	P76062	RACR_ECOLI	racR	0.463879653655122	0.8699744694286833	0.6669270615419026
2161	P76068	YNAK_ECOLI	ynaK	0.7489156323809759	0.902667064473524	0.8257913484272499
2162	P76072	STFR_ECOLI	stfR	0.4528828669761315		0.4528828669761315
2163	P76086	PAAX_ECOLI	paaX	0.6113451435015997	0.918622495768869	0.7649838196352343
2164	P76104	YDCP_ECOLI	ydcP	0.4960914283280997	0.4643442972161927	0.4802178627721462
2165	P76108	YDCS_ECOLI	ydcS	0.9595239892980943	2	1.479761994649047
2166	P76112	MNAT_ECOLI	mnaT	0.7493300771034541	0.6671194240237944	0.7082247505636243
2167	P76113	CURA_ECOLI	curA	1.567600275389547	0.6692927254207421	1.118446500405144
2168	P76115	YNCD_ECOLI	yncD	0.9818045332916432	0.9257321636919286	0.9537683484917858
2169	P76116	YNCE_ECOLI	yncE	1.193493366684484	0.7062700925298236	0.9498817296071536
2170	P76128	DDPA_ECOLI	ddpA	0.7083386927482229	0.7705920053896281	0.7394653490689256
2171	P76129	DOSP_ECOLI	dosP	0.3619716347107905		0.3619716347107905
2172	P76141	LSRR_ECOLI	lsrR	0.6061886407285733	0.7292146499328354	0.6677016453307043
2173	P76143	LSRF_ECOLI	lsrF	1.728590560466484	0.6806601357913599	1.204625348128922
2174	P76145	TAM_ECOLI	tam	0.7773636714533961		0.7773636714533961
2175	P76149	SAD_ECOLI	sad	0.7086991167312651	0.6771356459761014	0.6929173813536833
2176	P76170	YNFB_ECOLI	ynfB	0.7208519455015037	0.750253195259099	0.7355525703803013
2177	P76176	YDGD_ECOLI	ydgD	0.5215008665179999	0.8172929956456982	0.6693969310818491
2178	P76177	YDGH_ECOLI	ydgH	0.7327247974499442	1.026597781862405	0.8796612896561744
2179	P76182	RSXD_ECOLI	rsxD	0.6355959516872187	1.23546436049663	0.9355301560919244
2180	P76185	YDHJ_ECOLI	ydhJ	0.7089576093318818	1.504128055282355	1.106542832307118
2181	P76187	YDHF_ECOLI	ydhF	0.707435733889089	0.704452607798509	0.705944170843799
2182	P76190	MEPH_ECOLI	mepH	0.6030973233615889	1.143202553121584	0.8731499382415864
2183	P76193	YNHG_ECOLI	ynhG	0.7050091269262121	0.7317483930029521	0.7183787599645821
2184	P76194	SUFE_ECOLI	sufE	0.6627119823199096	0.830256601861222	0.7464842920905658
2185	P76204	YDIV_ECOLI	ydiV	0.9084159079825244	2	1.454207953991262
2186	P76206	YDIY_ECOLI	ydiY	0.7366091465143321	0.6018433025003601	0.6692262245073461
2187	P76208	YNIB_ECOLI	yniB	0.6992295545990951	0.6966022029363416	0.6979158787677183
2188	P76213	CHO_ECOLI	cho	0.5084475729109339	0.5314293894500278	0.5199384811804808
2189	P76217	ASTD_ECOLI	astD	0.700104190368292	1.268913999961779	0.9845090951650356
2190	P76220	YDJY_ECOLI	ydjY	2	0.8782770819959659	1.439138540997983
2191	P76222	YNJA_ECOLI	ynjA	0.7155635904834202	0.8917736801610133	0.8036686353222168
2192	P76223	YNJB_ECOLI	ynjB	0.580329259783294	0.7915960845501672	0.6859626721667306
2193	P76227	YNJH_ECOLI	ynjH	0.5336109196617795	0.9661703835728396	0.7498906516173096
2194	P76231	YEAC_ECOLI	yeaC	0.146638279079743		0.146638279079743
2195	P76234	YEAE_ECOLI	yeaE	0.7193795876669875	0.99232487710776	0.8558522323873737
2196	P76237	YEAJ_ECOLI	yeaJ	0.6809846732119235	1.359174495136777	1.02007958417435
2197	P76241	NIMR_ECOLI	nimR	0.3311925477462711		0.3311925477462711
2198	P76243	YEAO_ECOLI	yeaO	0.394773560705778		0.394773560705778
2199	P76245	YEAP_ECOLI	yeaP	0.0849713393661757		0.0849713393661757
2200	P76250	DMLR_ECOLI	dmlR	0.2665151552784268		0.2665151552784268
2201	P76251	DMLA_ECOLI	dmlA	0.7494551946482736	0.7523687167630154	0.7509119557056445
2202	P76256	TSAB_ECOLI	tsaB	1.528500979924167	2	1.764250489962083
2203	P76257	YOAA_ECOLI	yoaA	2	0.1682793633866692	1.084139681693335
2204	P76268	KDGR_ECOLI	kdgR	1.860078184234434	0.7999525637183035	1.330015373976368
2205	P76270	MSRC_ECOLI	msrC	0.7709761715246802	0.748361088327984	0.7596686299263321
2206	P76272	YEBT_ECOLI	yebT	1.083682409864719	0.6636933913538872	0.8736879006093029
2207	P76273	RSMF_ECOLI	rsmF	0.7104064390084641	2	1.355203219504232
2208	P76290	CMOA_ECOLI	cmoA	1.069892789521877	0.7382757092338804	0.9040842493778788
2209	P76291	CMOB_ECOLI	cmoB	0.7345056723350004	0.729187017852266	0.7318463450936332
2210	P76297	FLHE_ECOLI	flhE	0.7206132493052746	0.734168408681091	0.7273908289931827
2211	P76298	FLHA_ECOLI	flhA	0.5801858847997321	0.5423722624440868	0.5612790736219094
2212	P76316	DCYD_ECOLI	dcyD	0.6952417920671612	0.684620578596972	0.6899311853320667
2213	P76329	MPGP_ECOLI	yedP	0.7077374903402328		0.7077374903402328
2214	P76330	YEDQ_ECOLI	yedQ	0.8254714177955887	0.928012076535476	0.8767417471655323
2215	P76339	YEDV_ECOLI	yedV	0.7856870455211474	0.9782281825463915	0.8819576140337695
2216	P76340	YEDW_ECOLI	yedW	0.6927782394575341	2	1.346389119728767
2217	P76341	HIUH_ECOLI	hiuH	0.6668558163958562		0.6668558163958562
2218	P76342	MSRP_ECOLI	msrP	0.6976025499271504	0.7621642160938441	0.7298833830104973
2219	P76344	ZINT_ECOLI	zinT	0.848251381376085	1.137789651407833	0.993020516391959
2220	P76346	MTFA_ECOLI	mtfA	0.5688756187559271	0.5648633985945128	0.56686950867522
2221	P76361	YEER_ECOLI	yeeR	0.4203166444728065	0.4080873025350009	0.4142019735039037
2222	P76372	WZZB_ECOLI	wzzB	0.702076145320871	0.9126818873853584	0.8073790163531147
2223	P76389	YEGH_ECOLI	yegH	0.6964228864950057	0.774542120449332	0.7354825034721688
2224	P76394	YEGJ_ECOLI	yegJ	0.7563802487229027		0.7563802487229027
2225	P76397	MDTA_ECOLI	mdtA	0.7586004157990841	0.7636520418677587	0.7611262288334214
2226	P76398	MDTB_ECOLI	mdtB	1.011861445727316	0.7167278018953634	0.8642946238113396
2227	P76399	MDTC_ECOLI	mdtC	0.6627137773822881	0.9032606245253968	0.7829872009538424
2228	P76402	YEGP_ECOLI	yegP	0.8350184123912066	0.8618664715418188	0.8484424419665126
2229	P76403	YEGQ_ECOLI	yegQ	0.7252174702305818	0.659914795466836	0.6925661328487089
2230	P76406	YEGR_ECOLI	yegR	0.6763967961258411	0.9446113637846804	0.8105040799552607
2231	P76407	YEGS_ECOLI	yegS	0.7679650896098188		0.7679650896098188
2232	P76418	YEGU_ECOLI	yegU	0.6832398997029802	0.738050772199687	0.7106453359513336
2233	P76422	THID_ECOLI	thiD	1.743556124108843	0.7110128515912548	1.227284487850049
2234	P76423	THIM_ECOLI	thiM	0.6892154888057302	0.6484560923913557	0.6688357905985429
2235	P76440	PRET_ECOLI	preT	0.2623728530089469	0.5277821796858201	0.3950775163473835
2236	P76445	LPXT_ECOLI	lpxT	0.6581681418937326	0.6982026255542944	0.6781853837240135
2237	P76446	RTN_ECOLI	rtn	1.805105987971068	1.058067746642066	1.431586867306567
2238	P76466	YFAT_ECOLI	yfaT	0.9936141957127714	0.8803362631087241	0.9369752294107478
2239	P76469	RHMA_ECOLI	rhmA	0.830735555901763		0.830735555901763
2240	P76471	YFAZ_ECOLI	yfaZ	0.7386362432704278	1.132911066897349	0.9357736550838888
2241	P76472	ARND_ECOLI	arnD	0.6692966529569857		0.6692966529569857
2242	P76486	YFBP_ECOLI	yfbP	0.6366277290218558	2	1.318313864510928
2243	P76491	5DNU_ECOLI	yfbR	0.7296877047353099	0.7184947729858836	0.7240912388605967
2244	P76502	SIXA_ECOLI	sixA	0.4969653482412675	0.5242982123427798	0.5106317802920237
2245	P76503	FADI_ECOLI	fadI	0.6695440189323395	1.022458952730674	0.8460014858315066
2246	P76506	MLAA_ECOLI	mlaA	0.7961483068445953	1.128922982566526	0.9625356447055604
2247	P76507	YFDI_ECOLI	yfdI	0.6087979547063166	0.7744412841756072	0.6916196194409618
2248	P76513	YFDQ_ECOLI	yfdQ	0.6138268464596109	0.7075	0.6606634232298054
2249	P76535	MURQ_ECOLI	murQ	0.663845188240305	0.8408903527981655	0.7523677705192353
2250	P76536	YFEX_ECOLI	yfeX	0.5969077201117092	1.693235503635712	1.145071611873711
2251	P76537	YFEY_ECOLI	yfeY	1.808942457851434	1.118530441493598	1.463736449672516
2252	P76539	YPEA_ECOLI	ypeA	0.6204707683581067	0.7444456969217403	0.6824582326399236
2253	P76541	EUTL_ECOLI	eutL	0.8153287977908515	0.7587228966049838	0.7870258471979177
2254	P76558	MAO2_ECOLI	maeB	0.7368753249738851	0.6830153612153427	0.7099453430946139
2255	P76561	YPFH_ECOLI	ypfH	0.6885673505456625	0.6891455991335002	0.6888564748395813
2256	P76562	TMCA_ECOLI	tmcA	0.6221893991474289	0.7625445495864638	0.6923669743669463
2257	P76569	YFGD_ECOLI	yfgD	0.3532610701675278		0.3532610701675278
2258	P76575	YFGJ_ECOLI	yfgJ	0.7018052421820649	0.7982801465306054	0.7500426943563352
2259	P76576	YFGM_ECOLI	yfgM	0.8430262537391826	0.6824318740712275	0.7627290639052051
2260	P76578	YFHM_ECOLI	yfhM	0.7679312988011138	0.6764828687626931	0.7222070837819035
2261	P76584	YPHB_ECOLI	yphB	0.7135794388048962		0.7135794388048962
2262	P76594	PKA_ECOLI	pka	0.7075	1.185025297484536	0.9462626487422678
2263	P76616	YGAQ_ECOLI	ygaQ	0.7833773770495708		0.7833773770495708
2264	P76641	GUAD_ECOLI	guaD	1.285807854863825	0.7507300105628147	1.01826893271332
2265	P76658	HLDE_ECOLI	hldE	0.676946942715183	0.6767761184306418	0.6768615305729124
2266	P77044	MHPC_ECOLI	mhpC	1.186728103794812	0.428013257242534	0.8073706805186731
2267	P77148	YDHS_ECOLI	ydhS	0.6746785390199606	0.6652642991210667	0.6699714190705136
2268	P77150	PDXY_ECOLI	pdxY	0.842939257988712	0.706294572433459	0.7746169152110856
2269	P77163	TFAR_ECOLI	tfaR	1.483940852818159		1.483940852818159
2270	P77169	YAGJ_ECOLI	yagJ	0.848248442496536		0.848248442496536
2271	P77171	YDCI_ECOLI	ydcI	0.5663803405338999	0.3520101070422432	0.4591952237880715
2272	P77173	ZIPA_ECOLI	zipA	0.6909552472744624	2	1.345477623637231
2273	P77179	RSXE_ECOLI	rsxE	0.7134493755607012	0.7296897661997406	0.7215695708802209
2274	P77181	PAAY_ECOLI	paaY	0.4461129421140667	0.8674834899909839	0.6567982160525253
2275	P77182	MNMC_ECOLI	mnmC	0.5173713665250341	0.7858544497659871	0.6516129081455106
2276	P77202	DSBG_ECOLI	dsbG	0.7780441965079397	1.026749615793246	0.902396906150593
2277	P77206	YAFZ_ECOLI	yafZ	0.6044144600884507		0.6044144600884507
2278	P77211	CUSC_ECOLI	cusC	0.9088190594251292	0.6121736864817823	0.7604963729534557
2279	P77212	RCLA_ECOLI	rclA	0.6831409196153566	0.7605015686746271	0.7218212441449918
2280	P77213	GCS2_ECOLI	ybdK	0.7293961838623425	0.6091227849302634	0.6692594843963029
2281	P77214	CUSF_ECOLI	cusF	0.5774681389146935	0.7281196419513293	0.6527938904330114
2282	P77239	CUSB_ECOLI	cusB	0.7086361148149541	0.7075122231892329	0.7080741690020935
2283	P77245	MURR_ECOLI	murR	0.6086975038914446	0.382822811596517	0.4957601577439808
2284	P77247	HXPB_ECOLI	hxpB	0.8313466571474056	1.399028344533517	1.115187500840462
2285	P77252	YKGE_ECOLI	ykgE	0.8101481306731138	0.7612469920087094	0.7856975613409116
2286	P77256	AKRMG_ECOLI	ydjG	0.7668954225513719		0.7668954225513719
2287	P77258	NEMA_ECOLI	nemA	0.6170855016384381	0.6003602577250462	0.6087228796817421
2288	P77260	YDFI_ECOLI	ydfI	0.639613516368272	0.5281406809043646	0.5838770986363183
2289	P77263	ECPE_ECOLI	ecpE	0.7075		0.7075
2290	P77265	MDLA_ECOLI	mdlA	0.8912562262260627	0.67747786658041	0.7843670464032364
2291	P77279	FETA_ECOLI	fetA	0.7259521793074398	1.635638400963089	1.180795290135264
2292	P77280	YDJJ_ECOLI	ydjJ	0.6972566045401708	0.7542408957185137	0.7257487501293423
2293	P77285	RSXG_ECOLI	rsxG	0.600607812581492	1.28944456398723	0.945026188284361
2294	P77293	GTRB_ECOLI	yfdH	0.9565943162448572	0.6508904999717616	0.8037424081083094
2295	P77306	YQIK_ECOLI	yqiK	1.253806138042735		1.253806138042735
2296	P77307	FETB_ECOLI	fetB	0.4426331336498103	0.6219606898889884	0.5322969117693994
2297	P77318	YDEN_ECOLI	ydeN	0.7240150657532299	0.8284489773066891	0.7762320215299595
2298	P77330	BORD_ECOLI	borD	0.8189379059389943	1.238109241148255	1.028523573543624
2299	P77334	GMR_ECOLI	gmr	0.6150554910390922		0.6150554910390922
2300	P77338	MSCK_ECOLI	mscK	1.041488196539999	0.6556649160859739	0.8485765563129866
2301	P77348	MPPA_ECOLI	mppA	0.7886597212502992	0.7413435678440887	0.7650016445471939
2302	P77357	ABGA_ECOLI	abgA	0.5085997516050306		0.5085997516050306
2303	P77360	YPHC_ECOLI	yphC	0.843168402324673	0.6758550101996321	0.7595117062621526
2304	P77364	GLXK2_ECOLI	glxK	0.6958704414525947	0.6092215951483798	0.6525460183004872
2305	P77368	YBCL_ECOLI	ybcL	0.698613913875615		0.698613913875615
2306	P77376	YDGJ_ECOLI	ydgJ	0.6521784496718374	0.630047257605783	0.6411128536388102
2307	P77379	RCLR_ECOLI	rclR	0.7127010722447257		0.7127010722447257
2308	P77395	YBBN_ECOLI	ybbN	0.7212093303530005	0.682145574553756	0.7016774524533782
2309	P77398	ARNA_ECOLI	arnA	0.5489526057636331	0.5778930519791785	0.5634228288714058
2310	P77399	FADJ_ECOLI	fadJ	0.7064093859145296	1.202649669559929	0.9545295277372292
2311	P77425	ALLC_ECOLI	allC	0.3520036646099092		0.3520036646099092
2312	P77433	YKGG_ECOLI	ykgG	0.4945433337054957	0.5461277562152362	0.5203355449603659
2313	P77434	ALAC_ECOLI	alaC	0.7535885000089286	0.6985522287433434	0.726070364376136
2314	P77444	SUFS_ECOLI	sufS	0.7126569198466333	0.7190884992342145	0.7158727095404238
2315	P77454	GLSA1_ECOLI	glsA1	0.6865819075971603		0.6865819075971603
2316	P77473	YLAB_ECOLI	ylaB	0.520363881234578	0.6642310709516367	0.5922974760931073
2317	P77475	YQAB_ECOLI	yqaB	0.6166083881940915	0.4960792477467364	0.5563438179704139
2318	P77485	CUSS_ECOLI	cusS	0.7123876311126821	0.7860001174540155	0.7491938742833488
2319	P77488	DXS_ECOLI	dxs		1.005377983208906	1.005377983208906
2320	P77493	YDJH_ECOLI	ydjH	0.7567800921451638	0.8406089315476319	0.798694511846398
2321	P77499	SUFC_ECOLI	sufC	0.783598817418852	1.166717373548633	0.9751580954837424
2322	P77504	YBBP_ECOLI	ybbP	0.642920758513484	0.766867184958351	0.7048939717359175
2323	P77515	STFQ_ECOLI	stfQ	0.7075		0.7075
2324	P77522	SUFB_ECOLI	sufB	0.5921649906375032	1.34032803252882	0.9662465115831612
2325	P77529	YDJN_ECOLI	ydjN	0.6156381744493841	0.6575087782293189	0.6365734763393515
2326	P77536	YKGF_ECOLI	ykgF	1.591674231609705	1.672461566726744	1.632067899168224
2327	P77544	YFCF_ECOLI	yfcF	0.764107360508866	0.7197671222815669	0.7419372413952164
2328	P77552	YDHQ_ECOLI	ydhQ	0.7044286186662269	0.6143771009067545	0.6594028597864907
2329	P77554	YAHJ_ECOLI	yahJ	0.7250577338161642	0.7569363986922965	0.7409970662542303
2330	P77559	YNFL_ECOLI	ynfL	0.5889772803089854	0.6849969039682424	0.6369870921386139
2331	P77561	YDEP_ECOLI	ydeP	0.8258710075296174	1.447097983027194	1.136484495278405
2332	P77562	YAIW_ECOLI	yaiW	0.8638491107327744	0.7735641024508038	0.8187066065917891
2333	P77569	MHPR_ECOLI	mhpR	0.5411679696992358	0.485619719503531	0.5133938446013834
2334	P77570	ANMK_ECOLI	anmK	2	0.7472051988162908	1.373602599408145
2335	P77580	ACDH_ECOLI	mhpF	0.7339319394701714	0.6849996046251647	0.709465772047668
2336	P77581	ASTC_ECOLI	astC	0.7861501074169437	0.8596610645760917	0.8229055859965178
2337	P77608	MHPD_ECOLI	mhpD	0.5869146762001252		0.5869146762001252
2338	P77610	ANSP_ECOLI	ansP	0.761660039870688		0.761660039870688
2339	P77611	RSXC_ECOLI	rsxC	0.5017880197865702	0.4754499366485666	0.4886189782175684
2340	P77615	YCJW_ECOLI	ycjW	0.7909038634934296	0.3503531966497341	0.5706285300715819
2341	P77619	YFEW_ECOLI	yfeW	0.7550483429370277	0.8014991576249186	0.7782737502809731
2342	P77625	HXPA_ECOLI	hxpA	1.540644068761112	0.7326710257721032	1.136657547266608
2343	P77626	SUTR_ECOLI	sutR	1.202672032407885	0.6405735228929006	0.9216227776503928
2344	P77634	YBCM_ECOLI	ybcM	0.5751379639998718	0.4239600263243173	0.4995489951620945
2345	P77649	YDIU_ECOLI	ydiU	0.6191993579673843	0.6520352169024364	0.6356172874349104
2346	P77667	SUFA_ECOLI	sufA	0.594612390440071	0.5799209946471127	0.5872666925435919
2347	P77674	ABDH_ECOLI	prr	0.3944012631245048		0.3944012631245048
2348	P77689	SUFD_ECOLI	sufD	0.9734011261383572	0.6589372120871589	0.816169169112758
2349	P77690	ARNB_ECOLI	arnB	0.1154185088609787	0.6510783248248698	0.3832484168429242
2350	P77694	ECPD_ECOLI	ecpD	0.5390532149090124		0.5390532149090124
2351	P77695	GNSB_ECOLI	gnsB	0.4074010868627639	1.963853375868218	1.185627231365491
2352	P77712	FADM_ECOLI	fadM	0.709223836085309		0.709223836085309
2353	P77717	YBAY_ECOLI	ybaY	0.737840340471979	0.603744379296512	0.6707923598842456
2354	P77718	THII_ECOLI	thiI	0.7150851921431362	0.707759283505374	0.7114222378242551
2355	P77721	YDJF_ECOLI	ydjF	0.7147741179367608	0.7073089909929617	0.7110415544648613
2356	P77730	YDCR_ECOLI	ydcR	0.7264006488858544	0.7416660379355301	0.7340333434106923
2357	P77735	YAJO_ECOLI	yajO	0.6294719181721735	0.675784902577789	0.6526284103749813
2358	P77737	OPPF_ECOLI	oppF	0.7281763488617284	0.7543457642642558	0.7412610565629921
2359	P77739	YNIA_ECOLI	yniA	0.7589846801201318		0.7589846801201318
2360	P77748	YDIJ_ECOLI	ydiJ	0.8435899131067401	0.7798364079452615	0.8117131605260008
2361	P77756	QUEC_ECOLI	queC	1.012820003751238	0.8157508213480341	0.914285412549636
2362	P77766	RNAAM_ECOLI	yciV	0.586515602986309	0.6216625604561282	0.6040890817212186
2363	P77774	BAMB_ECOLI	bamB	0.6607343453403574	0.9812910479515888	0.8210126966459731
2364	P77775	YFCH_ECOLI	yfcH	1.113126946898645	0.4682420339524669	0.790684490425556
2365	P77781	MENI_ECOLI	menI	0.7766446582743517	0.6215787330021055	0.6991116956382286
2366	P77783	YNFF_ECOLI	ynfF	0.4454896248705287	0.3609476440075688	0.4032186344390487
2367	P77788	NUDG_ECOLI	nudG	0.6698731883377508	0.847769952719955	0.7588215705288529
2368	P77791	MAA_ECOLI	maa	1.601418010618739	0.6993004986480637	1.150359254633401
2369	P77804	YDGA_ECOLI	ydgA	0.8052472220518816	0.5617061631524862	0.6834766926021839
2370	P77806	YBDL_ECOLI	ybdL	1.875125061771026	0.7775708861126405	1.326347973941834
2371	P77808	CINAL_ECOLI	yfaY	0.5904217046818656	0.7065669773313022	0.648494341006584
2372	P78055	FSAA_ECOLI	fsaA	0.7076883009285482	0.6377795119999102	0.6727339064642293
2373	P78061	PUUA_ECOLI	puuA	0.915308388245652		0.915308388245652
2374	P78067	YNJE_ECOLI	ynjE	1.341006352913777	0.8061688434224142	1.073587598168095
2375	P80645	SSUD_ECOLI	ssuD	0.3005698529192673		0.3005698529192673
2376	P80668	FEAB_ECOLI	feaB	0.640273284161744		0.640273284161744
2377	Q06065	ATOC_ECOLI	atoC	2	2	2
2378	Q2EET2	YPFN_ECOLI	ypfN	0.1953326617120716	0.6791273484042013	0.4372300050581365
2379	Q2M7R5	YIBT_ECOLI	yibT	0.3776311447724485		0.3776311447724485
2380	Q46791	YGEK_ECOLI	ygeK	0.7090256717474115		0.7090256717474115
2381	Q46798	YGER_ECOLI	ygeR	1.060684520073267	0.6261027688237044	0.8433936444484855
2382	Q46800	XDHB_ECOLI	xdhB	2	0.6182850907550769	1.309142545377538
2383	Q46811	YGFK_ECOLI	ygfK	0.9929084107833828		0.9929084107833828
2384	Q46817	GHXQ_ECOLI	ghxQ	0.7368927037268516		0.7368927037268516
2385	Q46824	YGFX_ECOLI	ygfX	0.5973509228109339	0.994574074937361	0.7959624988741475
2386	Q46829	BGLA_ECOLI	bglA	0.708683828395857	0.738163558169582	0.7234236932827195
2387	Q46835	YGHG_ECOLI	yghG	0.3203845683743607	1.230557707684805	0.7754711380295829
2388	Q46845	YGHU_ECOLI	yghU	0.7025408270797789	0.755898635912311	0.7292197314960449
2389	Q46851	GPR_ECOLI	gpr	0.6460760260708295	0.8885687308271816	0.7673223784490055
2390	Q46855	YQHC_ECOLI	yqhC	0.6227810398231372	0.6374120826895446	0.630096561256341
2391	Q46856	YQHD_ECOLI	yqhD	0.7245266087388822	0.6747782533911589	0.6996524310650205
2392	Q46857	DKGA_ECOLI	dkgA	1.0535467734249	0.6761294268687303	0.864838100146815
2393	Q46858	YQHG_ECOLI	yqhG	0.9020876527615126		0.9020876527615126
2394	Q46861	YGIQ_ECOLI	ygiQ	0.2379918907395893	0.2399493728004843	0.2389706317700368
2395	Q46863	YGIS_ECOLI	ygiS	0.6156378442234252	0.7285364000204334	0.6720871221219293
2396	Q46864	MQSA_ECOLI	mqsA	0.3622431809782503	0.3225424322380638	0.3423928066081571
2397	Q46868	YQIC_ECOLI	yqiC	0.3405318511954308	0.9462311179466332	0.643381484571032
2398	Q46871	YQJH_ECOLI	yqjH	0.7564029751366	0.7682584039718852	0.7623306895542425
2399	Q46893	ISPD_ECOLI	ispD	0.7011303636914096	2	1.350565181845705
2400	Q46899	CASC_ECOLI	casC	0.5277911548397017		0.5277911548397017
2401	Q46906	YGCP_ECOLI	ygcP	1.171595671249834		1.171595671249834
2402	Q46919	YQCC_ECOLI	yqcC	0.4453688746890402		0.4453688746890402
2403	Q46920	QUEF_ECOLI	queF	0.7333889405898961	1.109242609901222	0.9213157752455592
2404	Q46925	CSDA_ECOLI	csdA	0.6987270794568154	0.6612690442502477	0.6799980618535315
2405	Q46927	TCDA_ECOLI	tcdA	0.7413030643806363	0.7195015896543321	0.7304023270174842
2406	Q46938	KDUI_ECOLI	kduI	0.8803787453415617	0.8830299068226716	0.8817043260821167
2407	Q46939	YQEF_ECOLI	yqeF	0.4065481151733907	0.2789082977135173	0.342728206443454
2408	Q46948	YAJL_ECOLI	yajL	0.6897117932490278	0.6673163179283609	0.6785140555886944
2409	Q47083	CBL_ECOLI	cbl	0.5670225538848243	0.5653443717570477	0.5661834628209359
2410	Q47146	FADE_ECOLI	fadE	0.6206374097311146	0.6142697771183373	0.6174535934247259
2411	Q47147	YAFJ_ECOLI	yafJ	0.9562469025236668	2	1.478123451261833
2412	Q47150	DINJ_ECOLI	dinJ	0.1529357717202389	0.3101949895905466	0.2315653806553927
2413	Q47537	TAUA_ECOLI	tauA	0.6705702185756135	0.6261627941357601	0.6483665063556868
2414	Q47622	SAPA_ECOLI	sapA	0.6928342435329398	0.6651220840902119	0.6789781638115758
2415	Q47679	YAFV_ECOLI	yafV	0.7416366523531501	0.7585874459254927	0.7501120491393214
2416	Q47688	YKFC_ECOLI	ykfC	1.043457141026993		1.043457141026993
2417	Q47689	MMUP_ECOLI	mmuP	0.6323898555806313	0.7075	0.6699449277903157
2418	Q47690	MMUM_ECOLI	mmuM	0.7913510225589218	2	1.395675511279461
2419	Q57261	TRUD_ECOLI	truD	0.8125940700292318	1.043807915458066	0.928200992743649
2420	Q59385	COPA_ECOLI	copA	0.7874874832646918	0.7160020035115032	0.7517447433880975
2421	Q6BF17	DGOD_ECOLI	dgoD	0.6492529274872153	0.5573129069448353	0.6032829172160252
2422	Q7DFV3	YMGG_ECOLI	ymgG	0.3835407481770654	0.2763476051718824	0.3299441766744739
2423	Q93K97	ADPP_ECOLI	nudF	1.436690894694242	0.7303765704093678	1.083533732551805
2424	P00722	BGAL_ECOLI	lacZ		0.724509185156819	0.724509185156819
2425	P02943	LAMB_ECOLI	lamB		0.8007404935406212	0.8007404935406212
2426	P03030	LYSR_ECOLI	lysR		1.184735634940739	1.184735634940739
2427	P05824	RECN_ECOLI	recN		0.1525796078178774	0.1525796078178774
2428	P06972	FHUB_ECOLI	fhuB		0.6041798614092221	0.6041798614092221
2429	P07013	PRIB_ECOLI	priB		0.7927978128425662	0.7927978128425662
2430	P09152	NARG_ECOLI	narG		0.7735149658100554	0.7735149658100554
2431	P09836	UHPC_ECOLI	uhpC		0.7604728523276356	0.7604728523276356
2432	P0A7H3	RECO_ECOLI	recO		0.6178219499264999	0.6178219499264999
2433	P0A8L5	YCGN_ECOLI	ycgN		0.4030682574995534	0.4030682574995534
2434	P0A8S9	FLHD_ECOLI	flhD		0.330530026024813	0.330530026024813
2435	P0A968	CSPD_ECOLI	cspD		0.3832115314796829	0.3832115314796829
2436	P0AA82	CODB_ECOLI	codB		0.7638627713371234	0.7638627713371234
