Protein ID	HL_value
sp|P09549|DEDD_ECOLI	8.146160042362373
sp|P09551|ARGT_ECOLI	31.9120841995294
sp|P09831|GLTB_ECOLI	28.62602685104117
sp|P09832|GLTD_ECOLI	21.343670083316322
sp|P09833|MODC_ECOLI	31.9120841995294
sp|P09835|UHPB_ECOLI	31.9120841995294
sp|P09980|REP_ECOLI	13.515547294344282
sp|P0A698|UVRA_ECOLI	31.9120841995294
sp|P0A6A0|UBIB_ECOLI	31.9120841995294
sp|P0A6A3|ACKA_ECOLI	31.9120841995294
sp|P0A6A6|LEUC_ECOLI	5.013081069937123
sp|P0A6A8|ACP_ECOLI	31.9120841995294
sp|P0A6B4|ALR1_ECOLI	31.9120841995294
sp|P0A6B7|ISCS_ECOLI	5.190410160173255
sp|P0A6C1|END4_ECOLI	4.05171561193154
sp|P0A6C5|ARGA_ECOLI	5.884336918799827
sp|P0A6C8|ARGB_ECOLI	31.9120841995294
sp|P0A6D0|ARGR_ECOLI	31.9120841995294
sp|P0A6D3|AROA_ECOLI	31.9120841995294
sp|P0A6D7|AROK_ECOLI	8.837316110902952
sp|P0A6E1|AROL_ECOLI	18.646040212954833
sp|P0A6E4|ASSY_ECOLI	31.9120841995294
sp|P0A6E6|ATPE_ECOLI	31.9120841995294
sp|P0A6E9|BIOD2_ECOLI	7.117882112302627
sp|P0A6F1|CARA_ECOLI	31.9120841995294
sp|P0A6F3|GLPK_ECOLI	31.9120841995294
sp|P0A6F5|CH60_ECOLI	31.9120841995294
sp|P0A6F9|CH10_ECOLI	31.9120841995294
sp|P0A6G3|PNCC_ECOLI	31.9120841995294
sp|P0A6G7|CLPP_ECOLI	31.9120841995294
sp|P0A6H1|CLPX_ECOLI	2.7539874910911295
sp|P0A6H5|HSLU_ECOLI	31.9120841995294
sp|P0A6H8|CLSA_ECOLI	31.9120841995294
sp|P0A6I0|KCY_ECOLI	31.9120841995294
sp|P0A6I3|COAA_ECOLI	29.695544939561923
sp|P0A6I6|COAD_ECOLI	18.962759991054508
sp|P0A6I9|COAE_ECOLI	31.9120841995294
sp|P0A6J1|CYSC_ECOLI	4.8801151122487525
sp|P0A6J3|CYSZ_ECOLI	31.9120841995294
sp|P0A6J5|DADA_ECOLI	1.5149869324915453
sp|P0A6J8|DDLA_ECOLI	31.9120841995294
sp|P0A6K1|DAPF_ECOLI	31.9120841995294
sp|P0A6K3|DEF_ECOLI	11.445117466011553
sp|P0A6K6|DEOB_ECOLI	31.9120841995294
sp|P0A6L0|DEOC_ECOLI	31.9120841995294
sp|P0A6L2|DAPA_ECOLI	31.9120841995294
sp|P0A6L4|NANA_ECOLI	10.406370835698326
sp|P0A6L7|UXAB_ECOLI	25.37908568585312
sp|P0A6L9|HSCB_ECOLI	31.9120841995294
sp|P0A6M4|DTD_ECOLI	31.9120841995294
sp|P0A6M8|EFG_ECOLI	31.9120841995294
sp|P0A6N4|EFP_ECOLI	26.79733123903111
sp|P0A6N8|EFPL_ECOLI	31.9120841995294
sp|P0A6P1|EFTS_ECOLI	31.9120841995294
sp|P0A6P5|DER_ECOLI	31.9120841995294
sp|P0A6P7|ENGB_ECOLI	31.9120841995294
sp|P0A6P9|ENO_ECOLI	31.9120841995294
sp|P0A6Q3|FABA_ECOLI	31.9120841995294
sp|P0A6Q6|FABZ_ECOLI	31.9120841995294
sp|P0A6R0|FABH_ECOLI	31.9120841995294
sp|P0A6R3|FIS_ECOLI	0.7780823459832966
sp|P0A6S0|FLGH_ECOLI	23.286459386994313
sp|P0A6S3|FLGI_ECOLI	8.286847911367888
sp|P0A6S5|FTSB_ECOLI	18.962759991054508
sp|P0A6S7|GPDA_ECOLI	31.9120841995294
sp|P0A6T1|G6PI_ECOLI	31.9120841995294
sp|P0A6T3|GAL1_ECOLI	31.9120841995294
sp|P0A6T5|GCH1_ECOLI	8.195886397941981
sp|P0A6U3|MNMG_ECOLI	2.6780644793481985
sp|P0A6U5|RSMG_ECOLI	31.9120841995294
sp|P0A6U8|GLGA_ECOLI	31.9120841995294
sp|P0A6V1|GLGC_ECOLI	31.9120841995294
sp|P0A6V8|GLK_ECOLI	31.9120841995294
sp|P0A6W0|GLSA2_ECOLI	31.9120841995294
sp|P0A6W3|MRAY_ECOLI	31.9120841995294
sp|P0A6W5|GREA_ECOLI	13.771602081761616
sp|P0A6W9|GSH1_ECOLI	31.9120841995294
sp|P0A6X1|HEM1_ECOLI	1.5608970633835693
sp|P0A6X3|HFQ_ECOLI	31.9120841995294
sp|P0A6X7|IHFA_ECOLI	31.9120841995294
sp|P0A6Y1|IHFB_ECOLI	12.201044274287348
sp|P0A6Y5|HSLO_ECOLI	5.367543274735013
sp|P0A6Y8|DNAK_ECOLI	31.9120841995294
sp|P0A6Z1|HSCA_ECOLI	17.20008062689763
sp|P0A6Z3|HTPG_ECOLI	31.9120841995294
sp|P0A705|IF2_ECOLI	31.9120841995294
sp|P0A707|IF3_ECOLI	31.9120841995294
sp|P0A715|KDSA_ECOLI	31.9120841995294
sp|P0A717|KPRS_ECOLI	31.9120841995294
sp|P0A720|KTHY_ECOLI	31.9120841995294
sp|P0A722|LPXA_ECOLI	31.9120841995294
sp|P0A725|LPXC_ECOLI	0.5525763176878582
sp|P0A729|YCEF_ECOLI	27.313176904227667
sp|P0A731|MGSA_ECOLI	31.9120841995294
sp|P0A734|MINE_ECOLI	13.544473820583422
sp|P0A738|MOAC_ECOLI	26.74969498456779
sp|P0A742|MSCL_ECOLI	31.9120841995294
sp|P0A744|MSRA_ECOLI	28.47767731738607
sp|P0A746|MSRB_ECOLI	5.552761469010562
sp|P0A749|MURA_ECOLI	31.9120841995294
sp|P0A752|NADD_ECOLI	31.9120841995294
sp|P0A754|KEFF_ECOLI	18.962759991054508
sp|P0A756|KEFG_ECOLI	31.9120841995294
sp|P0A759|NAGB_ECOLI	31.9120841995294
sp|P0A761|NANE_ECOLI	31.9120841995294
sp|P0A763|NDK_ECOLI	31.9120841995294
sp|P0A769|MNTH_ECOLI	2.2519400272565178
sp|P0A776|RPPH_ECOLI	31.9120841995294
sp|P0A780|NUSB_ECOLI	31.9120841995294
sp|P0A784|ORN_ECOLI	31.9120841995294
sp|P0A786|PYRB_ECOLI	31.9120841995294
sp|P0A790|PAND_ECOLI	3.8049691714670644
sp|P0A794|PDXJ_ECOLI	31.9120841995294
sp|P0A796|PFKA_ECOLI	31.9120841995294
sp|P0A799|PGK_ECOLI	31.9120841995294
sp|P0A7A2|GPMB_ECOLI	17.139712171948673
sp|P0A7A5|PIMT_ECOLI	31.9120841995294
sp|P0A7A7|PLSB_ECOLI	31.9120841995294
sp|P0A7A9|IPYR_ECOLI	31.9120841995294
sp|P0A7B1|PPK1_ECOLI	31.9120841995294
sp|P0A7B3|NADK_ECOLI	31.9120841995294
sp|P0A7B5|PROB_ECOLI	31.9120841995294
sp|P0A7B8|HSLV_ECOLI	31.9120841995294
sp|P0A7C2|LEXA_ECOLI	5.285789580130928
sp|P0A7C6|PEPE_ECOLI	31.9120841995294
sp|P0A7D1|PTH_ECOLI	31.9120841995294
sp|P0A7D4|PURA_ECOLI	31.9120841995294
sp|P0A7D7|PUR7_ECOLI	31.9120841995294
sp|P0A7E1|PYRD_ECOLI	31.9120841995294
sp|P0A7E3|PYRE_ECOLI	31.9120841995294
sp|P0A7E5|PYRG_ECOLI	31.9120841995294
sp|P0A7E9|PYRH_ECOLI	31.9120841995294
sp|P0A7F3|PYRI_ECOLI	31.9120841995294
sp|P0A7F6|SPED_ECOLI	31.9120841995294
sp|P0A7F9|QUEA_ECOLI	19.646551029150945
sp|P0A7G2|RBFA_ECOLI	31.9120841995294
sp|P0A7G6|RECA_ECOLI	31.9120841995294
sp|P0A7H0|RECF_ECOLI	31.9120841995294
sp|P0A7H6|RECR_ECOLI	12.831115490947269
sp|P0A7I0|RF1_ECOLI	31.9120841995294
sp|P0A7I4|RF3_ECOLI	31.9120841995294
sp|P0A7I7|RIBA_ECOLI	31.9120841995294
sp|P0A7J0|RIBB_ECOLI	1.5014864672091723
sp|P0A7J3|RL10_ECOLI	31.9120841995294
sp|P0A7J7|RL11_ECOLI	31.9120841995294
sp|P0A7K2|RL7_ECOLI	31.9120841995294
sp|P0A7K6|RL19_ECOLI	31.20911683847274
sp|P0A7L0|RL1_ECOLI	31.9120841995294
sp|P0A7L3|RL20_ECOLI	31.9120841995294
sp|P0A7L8|RL27_ECOLI	31.9120841995294
sp|P0A7M2|RL28_ECOLI	29.97312525498493
sp|P0A7M6|RL29_ECOLI	31.9120841995294
sp|P0A7M9|RL31_ECOLI	10.196380644391871
sp|P0A7N1|RL31B_ECOLI	31.9120841995294
sp|P0A7N4|RL32_ECOLI	18.962759991054508
sp|P0A7P5|RL34_ECOLI	30.612409630142878
sp|P0A7Q6|RL36_ECOLI	28.46929939761346
sp|P0A7R1|RL9_ECOLI	31.9120841995294
sp|P0A7R5|RS10_ECOLI	31.9120841995294
sp|P0A7R9|RS11_ECOLI	31.9120841995294
sp|P0A7S3|RS12_ECOLI	31.9120841995294
sp|P0A7S9|RS13_ECOLI	31.9120841995294
sp|P0A7T3|RS16_ECOLI	31.9120841995294
sp|P0A7T7|RS18_ECOLI	31.9120841995294
sp|P0A7U3|RS19_ECOLI	31.9120841995294
sp|P0A7U7|RS20_ECOLI	31.9120841995294
sp|P0A7V0|RS2_ECOLI	31.9120841995294
sp|P0A7V3|RS3_ECOLI	31.9120841995294
sp|P0A7V8|RS4_ECOLI	31.9120841995294
sp|P0A7W1|RS5_ECOLI	31.9120841995294
sp|P0A7W7|RS8_ECOLI	31.9120841995294
sp|P0A7X3|RS9_ECOLI	31.9120841995294
sp|P0A7X6|RIMM_ECOLI	23.461108343279943
sp|P0A7Y0|RNC_ECOLI	27.619182944760542
sp|P0A7Y4|RNH_ECOLI	31.9120841995294
sp|P0A7Y8|RNPA_ECOLI	24.506458201607444
sp|P0A7Z0|RPIA_ECOLI	31.9120841995294
sp|P0A7Z4|RPOA_ECOLI	31.9120841995294
sp|P0A800|RPOZ_ECOLI	9.207057694490857
sp|P0A805|RRF_ECOLI	26.930578195695645
sp|P0A809|RUVA_ECOLI	31.9120841995294
sp|P0A812|RUVB_ECOLI	8.597664957959365
sp|P0A814|RUVC_ECOLI	9.180562943555701
sp|P0A817|METK_ECOLI	16.00355789209083
sp|P0A821|SELA_ECOLI	31.9120841995294
sp|P0A823|SFSA_ECOLI	31.9120841995294
sp|P0A825|GLYA_ECOLI	31.9120841995294
sp|P0A830|DCTA_ECOLI	31.9120841995294
sp|P0A832|SSRP_ECOLI	31.9120841995294
sp|P0A836|SUCC_ECOLI	31.9120841995294
sp|P0A840|SURE_ECOLI	27.606843318907014
sp|P0A843|TATE_ECOLI	1.154009632019369
sp|P0A847|TGT_ECOLI	31.9120841995294
sp|P0A850|TIG_ECOLI	31.9120841995294
sp|P0A853|TNAA_ECOLI	31.9120841995294
sp|P0A855|TOLB_ECOLI	31.9120841995294
sp|P0A858|TPIS_ECOLI	31.9120841995294
sp|P0A862|TPX_ECOLI	31.9120841995294
sp|P0A867|TALA_ECOLI	31.9120841995294
sp|P0A870|TALB_ECOLI	31.9120841995294
sp|P0A873|TRMD_ECOLI	28.63392337094396
sp|P0A877|TRPA_ECOLI	31.9120841995294
sp|P0A879|TRPB_ECOLI	31.9120841995294
sp|P0A881|TRPR_ECOLI	25.714906416786796
sp|P0A884|TYSY_ECOLI	31.9120841995294
sp|P0A887|UBIE_ECOLI	23.611461034197713
sp|P0A890|TUSA_ECOLI	18.962759991054508
sp|P0A894|RAPZ_ECOLI	31.9120841995294
sp|P0A898|YBEY_ECOLI	31.9120841995294
sp|P0A8A0|YEBC_ECOLI	12.116580271039604
sp|P0A8A2|YEEN_ECOLI	31.9120841995294
sp|P0A8A4|PSRP_ECOLI	31.9120841995294
sp|P0A8A8|RIMP_ECOLI	31.9120841995294
sp|P0A8B2|YFCN_ECOLI	9.608447097429337
sp|P0A8B5|YBAB_ECOLI	17.095865024780302
sp|P0A8C1|YBJQ_ECOLI	31.9120841995294
sp|P0A8C4|YGFB_ECOLI	31.9120841995294
sp|P0A8D0|NRDR_ECOLI	31.9120841995294
sp|P0A8D3|YAII_ECOLI	15.506672795614387
sp|P0A8D6|YMDB_ECOLI	31.9120841995294
sp|P0A8E1|YCFP_ECOLI	21.460100296425242
sp|P0A8E5|YACL_ECOLI	8.028155818585416
sp|P0A8E7|YAJQ_ECOLI	31.9120841995294
sp|P0A8F0|UPP_ECOLI	31.9120841995294
sp|P0A8F4|URK_ECOLI	31.9120841995294
sp|P0A8F8|UVRB_ECOLI	12.188143430203615
sp|P0A8G0|UVRC_ECOLI	22.502038919374012
sp|P0A8G3|UXAC_ECOLI	31.9120841995294
sp|P0A8G6|NQOR_ECOLI	31.9120841995294
sp|P0A8G9|EX7S_ECOLI	18.962759991054508
sp|P0A8H6|YIHI_ECOLI	15.991334233499527
sp|P0A8I1|YQGF_ECOLI	31.9120841995294
sp|P0A8I3|YAAA_ECOLI	8.787852856009557
sp|P0A8I5|TRMB_ECOLI	25.127360715095495
sp|P0A8I8|RLMH_ECOLI	31.9120841995294
sp|P0A8J2|DNAT_ECOLI	8.31745150206402
sp|P0A8J4|YBED_ECOLI	4.081319562915175
sp|P0A8J8|RHLB_ECOLI	31.9120841995294
sp|P0A8K1|PSD_ECOLI	31.9120841995294
sp|P0A8K5|YAEP_ECOLI	16.24840526045891
sp|P0A8L1|SYS_ECOLI	31.9120841995294
sp|P0A8L7|YCIU_ECOLI	31.9120841995294
sp|P0A8M0|SYN_ECOLI	31.9120841995294
sp|P0A8M3|SYT_ECOLI	31.9120841995294
sp|P0A8M6|YEEX_ECOLI	31.9120841995294
sp|P0A8N0|MATP_ECOLI	31.9120841995294
sp|P0A8N3|SYK1_ECOLI	31.9120841995294
sp|P0A8N5|SYK2_ECOLI	31.9120841995294
sp|P0A8N7|EPMA_ECOLI	31.9120841995294
sp|P0A8P1|LFTR_ECOLI	0.9208578929427744
sp|P0A8P3|FETP_ECOLI	30.081164745225028
sp|P0A8P6|XERC_ECOLI	3.4043486700176824
sp|P0A8P8|XERD_ECOLI	4.115263453774646
sp|P0A8Q0|FRDC_ECOLI	31.9120841995294
sp|P0A8Q6|CLPS_ECOLI	0.4742945115007519
sp|P0A8R0|RRAA_ECOLI	31.9120841995294
sp|P0A8R4|SLYX_ECOLI	18.962759991054508
sp|P0A8R7|YCJF_ECOLI	31.9120841995294
sp|P0A8R9|HDFR_ECOLI	31.9120841995294
sp|P0A8S1|ARGP_ECOLI	31.9120841995294
sp|P0A8T1|PRMA_ECOLI	31.9120841995294
sp|P0A8T7|RPOC_ECOLI	21.341382355942375
sp|P0A8U0|SYDP_ECOLI	14.065197159569687
sp|P0A8U2|YAFD_ECOLI	3.5282946286563828
sp|P0A8U6|METJ_ECOLI	12.350317354397095
sp|P0A8V0|RBN_ECOLI	31.9120841995294
sp|P0A8V2|RPOB_ECOLI	31.9120841995294
sp|P0A8V6|FADR_ECOLI	31.9120841995294
sp|P0A8W0|NANR_ECOLI	13.664376300227532
sp|P0A8W2|SLYA_ECOLI	31.9120841995294
sp|P0A8W5|YQGE_ECOLI	25.984315868965215
sp|P0A8W8|YFBU_ECOLI	31.9120841995294
sp|P0A8X0|YJGA_ECOLI	14.213377743935958
sp|P0A8X2|YCEI_ECOLI	31.9120841995294
sp|P0A8Y1|YJJG_ECOLI	0.7559313678331605
sp|P0A8Y3|YIHX_ECOLI	31.9120841995294
sp|P0A8Y5|YIDA_ECOLI	31.9120841995294
sp|P0A8Z0|YCIA_ECOLI	31.9120841995294
sp|P0A8Z3|YBGC_ECOLI	31.9120841995294
sp|P0A901|BLC_ECOLI	31.9120841995294
sp|P0A903|BAMC_ECOLI	31.9120841995294
sp|P0A905|SLYB_ECOLI	31.9120841995294
sp|P0A908|MIPA_ECOLI	31.9120841995294
sp|P0A910|OMPA_ECOLI	31.9120841995294
sp|P0A912|PAL_ECOLI	31.9120841995294
sp|P0A915|OMPW_ECOLI	31.9120841995294
sp|P0A917|OMPX_ECOLI	31.9120841995294
sp|P0A921|PA1_ECOLI	31.9120841995294
sp|P0A924|PGPB_ECOLI	31.9120841995294
sp|P0A927|TSX_ECOLI	31.9120841995294
sp|P0A932|GFCE_ECOLI	10.104496983551188
sp|P0A935|MLTA_ECOLI	5.016512987076821
sp|P0A940|BAMA_ECOLI	31.9120841995294
sp|P0A944|RIMI_ECOLI	31.9120841995294
sp|P0A948|RIMJ_ECOLI	31.9120841995294
sp|P0A951|ATDA_ECOLI	31.9120841995294
sp|P0A953|FABB_ECOLI	31.9120841995294
sp|P0A955|ALKH_ECOLI	31.9120841995294
sp|P0A959|ALAA_ECOLI	31.9120841995294
