# Generated by /Users/miagrahn/wcEcoli/reconstruction/ecoli/scripts/protein_half_lives/convert_clim_half_lives_to_flat.py on Tue Mar 24 16:58:41 2026
id	common_name	half_life (units.min)
"EG10355-MONOMER"	"fucU"	1914.725051971764
"GLUC1PURIDYLTRANS-MONOMER"	"galU"	1914.725051971764
"G7543-MONOMER"	"glcG"	1914.725051971764
"GLNH-MONOMER"	"glnH"	1914.725051971764
"GLNP-MONOMER"	"glnP"	1914.725051971764
"GLTJ-MONOMER"	"gltJ"	1914.725051971764
"GSP-MONOMER"	"gss"	1914.725051971764
"GLUCARDEHYDRA-MONOMER"	"gudD"	1914.725051971764
"EG10423-MONOMER"	"gyrA"	1531.5932939658098
"EG10424-MONOMER"	"gyrB"	1914.725051971764
"EG11495-MONOMER"	"hdeD"	492.5767094786317
"7-ALPHA-HYDROXYSTEROID-DEH-MONOMER"	"hdhA"	1914.725051971764
"HISJ-MONOMER"	"hisJ"	1914.725051971764
"HISM-MONOMER"	"hisM"	1914.725051971764
"EG10455-MONOMER"	"skp"	1914.725051971764
"EG12121-MONOMER"	"rssB"	940.8565020184928
"EG10481-MONOMER"	"hycH"	591.3326697679322
"G7579-MONOMER"	"cpdA"	1914.725051971764
"GSK-MONOMER"	"gsk"	1571.4158472448669
"1-PFK-MONOMER"	"fruK"	1914.725051971764
"KGTP-MONOMER"	"kgtP"	1087.783388703262
"EG12365-MONOMER"	"prkB"	1914.725051971764
"MALE-MONOMER"	"malE"	1914.725051971764
"EG11637-MONOMER"	"marC"	1137.7655994632705
"EG10572-MONOMER"	"mazG"	827.7823604536219
"EG12656-MONOMER"	"mdaB"	879.3408297518853
"METHYLENETHFREDUCT-MONOMER"	"metF"	1813.2855791995798
"EG10597-MONOMER"	"minD"	1914.725051971764
"MONOMER0-1501"	"moaB"	1914.725051971764
"EG11511-MONOMER"	"mogA"	1914.725051971764
"MOTB-FLAGELLAR-MOTOR-STATOR-PROTEIN"	"motB"	53.04707681846508
"EG10611-MONOMER"	"mrp"	1914.725051971764
"PD00369"	"mtlR"	1010.4995641589306
"EG11090-MONOMER"	"mtn"	1914.725051971764
"G6561-MONOMER"	"murJ"	1914.725051971764
"NAG6PDEACET-MONOMER"	"nagA"	1914.725051971764
"PD00266"	"nagC"	1914.725051971764
"EG10634-MONOMER"	"umpH"	1914.725051971764
"NARL-MONOMER"	"narL"	1914.725051971764
"EG11878-MONOMER"	"zapB"	1450.273751756172
"EG11919-MONOMER"	"yjbB"	1914.725051971764
"EG11935-MONOMER"	"yjbQ"	1914.725051971764
"EG11936-MONOMER"	"yjbR"	1057.9729300621073
"EG11939-MONOMER"	"ghxP"	1914.725051971764
"EG11951-MONOMER"	"yjcO"	96.09296088952932
"G7828-MONOMER"	"yjdI"	279.5962549033176
"EG11212-MONOMER"	"nsrR"	1914.725051971764
"EG11757-MONOMER"	"tsaE"	1914.725051971764
"G7834-MONOMER"	"yjeI"	1914.725051971764
"G7885-MONOMER"	"rraB"	404.9606664648392
"G7877-MONOMER"	"ridA"	1914.725051971764
"G7883-MONOMER"	"tabA"	1506.2007538817059
"G7888-MONOMER"	"lptF"	1914.725051971764
"NARX-MONOMER"	"narX"	1914.725051971764
"NHAB-MONOMER"	"nhaB"	1914.725051971764
"EG12371-MONOMER"	"nlpI"	1914.725051971764
"PROTEIN-NRII"	"glnL"	1914.725051971764
"PROTEIN-NRI"	"glnG"	1458.3801039105465
"H2NEOPTERINP3PYROPHOSPHOHYDRO-MONOMER"	"nudB"	459.91577810885263
"NUOA-MONOMER"	"nuoA"	1914.725051971764
"NUOB-MONOMER"	"nuoB"	1914.725051971764
"NUOE-MONOMER"	"nuoE"	1914.725051971764
"NUOH-MONOMER"	"nuoH"	1914.725051971764
"NUOI-MONOMER"	"nuoI"	1914.725051971764
"NUOK-MONOMER"	"nuoK"	1914.725051971764
"NUOM-MONOMER"	"nuoM"	1914.725051971764
"NUPC-MONOMER"	"nupC"	1914.725051971764
"EG10665-MONOMER"	"nusA"	1914.725051971764
"EG10667-MONOMER"	"nusG"	1914.725051971764
"E1O-MONOMER"	"sucA"	1879.806239961506
"E2O-MONOMER"	"sucB"	1914.725051971764
"E1P-MONOMER"	"aceE"	1914.725051971764
"EG10668-MONOMER"	"ogt"	1914.725051971764
"OPPB-MONOMER"	"oppB"	1914.725051971764
"OPPC-MONOMER"	"oppC"	1914.725051971764
"EG11391-MONOMER"	"osmY"	1590.0170319560982
"EG10686-MONOMER"	"parC"	597.697308547717
"EG12015-MONOMER"	"pbpG"	119.19480851042044
"PDXH-MONOMER"	"pdxH"	1914.725051971764
"G7310-MONOMER"	"yfgO"	1914.725051971764
"EG10711-MONOMER"	"yjdM"	1914.725051971764
"PHOB-MONOMER"	"phoB"	1446.215222671488
"PITA-MONOMER"	"pitA"	1914.725051971764
"EG10741-MONOMER"	"tldE"	1914.725051971764
"POTB-MONOMER"	"potB"	1914.725051971764
"POTC-MONOMER"	"potC"	1914.725051971764
"POTD-MONOMER"	"potD"	1914.725051971764
"EG10757-MONOMER"	"ppiA"	1600.9061304171282
"PPX-MONOMER"	"ppx"	873.0044905527162
"PROX-MONOMER"	"proX"	552.2833571604174
"EG10776-MONOMER"	"pspA"	1914.725051971764
"EG10777-MONOMER"	"pspB"	1914.725051971764
"EG10778-MONOMER"	"pspC"	625.2150054422078
"G6269-MONOMER"	"ybbO"	1914.725051971764
"G6379-MONOMER"	"ybgI"	1914.725051971764
"YBHR-MONOMER"	"ybhR"	1914.725051971764
"EG12303-MONOMER"	"ycfH"	1914.725051971764
"EG12120-MONOMER"	"rssA"	1914.725051971764
"YCHM-MONOMER"	"dauA"	333.6791296809845
"G6635-MONOMER"	"yciO"	1914.725051971764
"G6862-MONOMER"	"folM"	1914.725051971764
"EG10013-MONOMER"	"mepM"	68.39908588887994
"G7037-MONOMER"	"tcyL"	1914.725051971764
"EG12006-MONOMER"	"btsR"	1914.725051971764
"G7186-MONOMER"	"yfbS"	1137.7655994632705
"EG11285-MONOMER"	"glrR"	1914.725051971764
"RIBOFLAVIN-SYN-MONOMER"	"ribC"	1914.725051971764
"G7147-MONOMER"	"mepS"	92.27784205152548
"EG10839-MONOMER"	"rfaH"	891.2730204483288
"G6337-MONOMER"	"rnk"	92.89948298270649
"G6097-MONOMER"	"rof"	168.14253567087886
"EG11681-MONOMER"	"hpf"	1517.4919170394078
"EG11738-MONOMER"	"rsd"	373.63452053247136
"EG12341-MONOMER"	"rseA"	29.281867574814743
"G7348-MONOMER"	"rseB"	1914.725051971764
"EG12025-MONOMER"	"sanA"	1914.725051971764
"SBMA-MONOMER"	"sbmA"	1914.725051971764
"EG12197-MONOMER"	"seqA"	1914.725051971764
"EG11601-MONOMER"	"sseB"	927.5700571597202
"EG10978-MONOMER"	"sspB"	1159.3259524229823
"EG11295-MONOMER"	"wzzE"	1914.725051971764
"UBIX-MONOMER"	"ubiX"	1914.725051971764
"RIBULP3EPIM-MONOMER"	"rpe"	1914.725051971764
"EG10956-MONOMER"	"sohB"	1914.725051971764
"PRPPAMIDOTRANS-MONOMER"	"purF"	627.2297373810362
"PURE-MONOMER"	"purE"	1914.725051971764
"RELA-MONOMER"	"relA"	1462.9842694470626
"SPOT-MONOMER"	"spoT"	1914.725051971764
"EG12295-MONOMER"	"yibN"	1914.725051971764
"EG10845-MONOMER"	"rho"	1914.725051971764
"RHTB-MONOMER"	"rhtB"	78.76064719200491
"RIBF-MONOMER"	"ribF"	1914.725051971764
"EG10878-MONOMER"	"rplQ"	1914.725051971764
"EG50001-MONOMER"	"rplU"	1914.725051971764
"EG10888-MONOMER"	"rpmD"	1914.725051971764
"EG10869-MONOMER"	"rplF"	1914.725051971764
"EG10913-MONOMER"	"rpsN"	1840.5036563798828
"EG10916-MONOMER"	"rpsQ"	1914.725051971764
"EG10900-MONOMER"	"rpsA"	1914.725051971764
"EG11472-MONOMER"	"rmuC"	1204.7008557948564
"EG11094-MONOMER"	"sbcD"	1914.725051971764
"SBP-MONOMER"	"sbp"	1914.725051971764
"UGPB-MONOMER"	"ugpB"	1914.725051971764
"PSTS-MONOMER"	"pstS"	1914.725051971764
"EG11292-MONOMER"	"yghA"	1914.725051971764
"SECB"	"secB"	1914.725051971764
"SECD"	"secD"	1914.725051971764
"SECF"	"secF"	1678.2164464287912
"SECG"	"secG"	775.6445580205069
"SECY"	"secY"	1914.725051971764
"UHPA-MONOMER"	"uhpA"	878.4375922364566
"PSERPHOSPHA-MONOMER"	"serB"	1914.725051971764
"RPOE-MONOMER"	"rpoE"	1914.725051971764
"UHPT-MONOMER"	"uhpT"	174.59538943084564
"EG10950-MONOMER"	"slt"	1914.725051971764
"EG10951-MONOMER"	"ytjB"	1914.725051971764
"G6886-MONOMER"	"sodC"	1914.725051971764
"SUPEROX-DISMUTFE-MONOMER"	"sodB"	1914.725051971764
"EG10300-MONOMER"	"ffh"	1914.725051971764
"EG10976-MONOMER"	"ssb"	1774.161002023004
"YGJU-MONOMER"	"sstT"	1914.725051971764
"EG11723-MONOMER"	"yieF"	1914.725051971764
"SUCCCOASYN-ALPHA"	"sucD"	1914.725051971764
"G7455-MONOMER"	"csdE"	1914.725051971764
"THI-P-KIN-MONOMER"	"thiL"	1914.725051971764
"THIOESTERII-MONOMER"	"tesB"	1914.725051971764
"RED-THIOREDOXIN2-MONOMER"	"trxC"	206.89773901990984
"G7689-MONOMER"	"tldD"	1493.320398719664
"YHHJ-MONOMER"	"yhhJ"	1914.725051971764
"PSTC-MONOMER"	"pstC"	1914.725051971764
"RBSC-MONOMER"	"rbsC"	1914.725051971764
"TRKA-MONOMER"	"trkA"	1914.725051971764
"EG10967-MONOMER"	"trmH"	1914.725051971764
"EG11786-MONOMER"	"yfiF"	1914.725051971764
"EG11888-MONOMER"	"trmL"	1914.725051971764
"TYRS-MONOMER"	"tyrS"	1914.725051971764
"4OHBENZOATE-OCTAPRENYLTRANSFER-MONOMER"	"ubiA"	132.93098437933074
"EG12794-MONOMER"	"yhbY"	1914.725051971764
"G7326-MONOMER"	"iscR"	122.87223728992753
"G7626-MONOMER"	"tdcF"	1914.725051971764
"G7358-MONOMER"	"ratA"	20.412166027664476
"EG12366-MONOMER"	"rsmE"	1914.725051971764
"EG11251-MONOMER"	"ychA"	18.621803909794295
"URAA-MONOMER"	"uraA"	1914.725051971764
"EG10879-MONOMER"	"rplR"	1914.725051971764
"EG12159-MONOMER"	"ppnP"	1914.725051971764
"EG11534-MONOMER"	"ibpA"	119.90100942456164
"EG11535-MONOMER"	"ibpB"	94.240697857988
"G7533-MONOMER"	"mltC"	1914.725051971764
"EG11131-MONOMER"	"relE"	770.1615548741177
"EG11191-MONOMER"	"slmA"	1914.725051971764
"EG11831-MONOMER"	"srkA"	1914.725051971764
"EG10680-MONOMER"	"osmC"	1914.725051971764
"PROP-MONOMER"	"proP"	1227.2760539061999
"EG11507-MONOMER"	"rlmE"	1914.725051971764
"EG11160-MONOMER"	"mscS"	1914.725051971764
"EG10580-MONOMER"	"mepA"	64.52656569281153
"EG10852-MONOMER"	"rimK"	1914.725051971764
"EG10463-MONOMER"	"degP"	1914.725051971764
"G6622-MONOMER"	"emtA"	344.38130467557255
"EG11914-MONOMER"	"eptC"	1914.725051971764
"EG11037-MONOMER"	"tufB"	1914.725051971764
"MONOMER0-4251"	"insC3"	7.536101025030822
"G7255-MONOMER"	"insL3"	72.43846712206602
"EG10863-MONOMER"	"rph"	1914.725051971764
"G7541-MONOMER"	"yghJ"	580.2362011623622
"EG11210-MONOMER"	"rdcA"	612.9805729842267
"RCSC-MONOMER"	"rcsC"	1914.725051971764
"RCSB-MONOMER"	"rcsB"	898.5695806861585
"EG10854-MONOMER"	"rlpA"	1914.725051971764
"EG10346-MONOMER"	"ftsY"	1914.725051971764
"GLNQ-MONOMER"	"glnQ"	1914.725051971764
"PRIBFAICARPISOM-MONOMER"	"hisA"	1914.725051971764
"ENTE-MONOMER"	"entE"	1137.7655994632705
"EG10280-MONOMER"	"fadL"	1914.725051971764
"SECA"	"secA"	1914.725051971764
"EG10488-MONOMER"	"iap"	250.29211541690782
"LIPIDADISACCHARIDESYNTH-MONOMER"	"lpxB"	1914.725051971764
"EG10861-MONOMER"	"rnhB"	235.86177230311296
"EG10238-MONOMER"	"dnaE"	1353.8241602341504
"L-ASPARTATE-OXID-MONOMER"	"nadB"	998.8677492664108
"UGPC-MONOMER"	"ugpC"	1914.725051971764
"GLYCPDIESTER-CYTO-MONOMER"	"ugpQ"	1914.725051971764
"N-ACETYLGLUTPREDUCT-MONOMER"	"argC"	1914.725051971764
"ARGSUCCINLYA-MONOMER"	"argH"	1914.725051971764
"ENTF-MONOMER"	"entF"	1914.725051971764
"QUINOLINATE-SYNTHA-MONOMER"	"nadA"	108.76859540318131
"EG11183-MONOMER"	"damX"	1914.725051971764
"EG11162-MONOMER"	"fumE"	371.81456899251356
"ARGS-MONOMER"	"argS"	1914.725051971764
"UDP-NACMURALGLDAPAALIG-MONOMER"	"murF"	1914.725051971764
"AROC-MONOMER"	"aroC"	1914.725051971764
"EG10153-MONOMER"	"moeA"	1914.725051971764
"EG10154-MONOMER"	"moeB"	1914.725051971764
"EG11058-MONOMER"	"ung"	1914.725051971764
"URPHOS-MONOMER"	"udp"	1914.725051971764
"EG11238-MONOMER"	"ybhB"	1914.725051971764
"DAPASYN-MONOMER"	"bioA"	1914.725051971764
"BIOTIN-SYN-MONOMER"	"bioB"	65.80479723516869
"7KAPSYN-MONOMER"	"bioF"	1914.725051971764
"DETHIOBIOTIN-SYN-MONOMER"	"bioD"	1914.725051971764
"EG10122-MONOMER"	"bioH"	1914.725051971764
"HOMOCYSMETB12-MONOMER"	"metH"	1487.0096145999528
"EG10041-MONOMER"	"ampD"	783.8958056958377
"EG10284-MONOMER"	"fdhE"	273.12292546793964
"HYDROPEROXIDI-MONOMER"	"katG"	1914.725051971764
"AERGLYC3PDEHYDROG-MONOMER"	"glpD"	417.86014362396463
"EG10286-MONOMER"	"fecA"	580.2362011623622
"RPOS-MONOMER"	"rpoS"	19.67541301026512
"EG10927-MONOMER"	"sbcC"	1914.725051971764
"TREHALAPERI-MONOMER"	"treA"	1914.725051971764
"EG10018-MONOMER"	"csrD"	1914.725051971764
"EG11237-MONOMER"	"chiA"	1914.725051971764
"PD01103"	"mngR"	1914.725051971764
"NHAA-MONOMER"	"nhaA"	1914.725051971764
"EG10853-MONOMER"	"rimL"	1914.725051971764
"EG10942-MONOMER"	"selB"	1914.725051971764
"PROV-MONOMER"	"proV"	113.49937575699292
"EG11014-MONOMER"	"topB"	219.71544553517867
"HYDG-MONOMER"	"zraR"	690.7982506761203
"FUMB-MONOMER"	"fumB"	1914.725051971764
"UDP-NACMURALA-GLU-LIG-MONOMER"	"murD"	1914.725051971764
"EG10574-MONOMER"	"mcrB"	1521.7123293889854
"EG10575-MONOMER"	"mcrC"	1914.725051971764
"EG10827-MONOMER"	"recE"	673.2791278153162
"EG10697-MONOMER"	"pepP"	1914.725051971764
"EG10426-MONOMER"	"helD"	1914.725051971764
"EG10534-MONOMER"	"ligA"	1914.725051971764
"ENTA-MONOMER"	"entA"	1137.7655994632705
"EG10381-MONOMER"	"glgX"	1914.725051971764
"FLIN-FLAGELLAR-C-RING-SWITCH"	"fliN"	860.4308845992483
"EG10167-MONOMER"	"cstA"	1914.725051971764
"PD00283"	"srlR"	1914.725051971764
"FGAMSYN-MONOMER"	"purL"	1914.725051971764
"EG10229-MONOMER"	"flk"	867.8729222521542
"EG10695-MONOMER"	"pepD"	1914.725051971764
"EG10955-MONOMER"	"prlF"	509.56463435591843
"AICARTRANSIMPCYCLO-CPLX"	"purH"	1914.725051971764
"GLYCRIBONUCSYN-MONOMER"	"purD"	1914.725051971764
"DGTPTRIPHYDRO-MONOMER"	"dgt"	1914.725051971764
"AROE-MONOMER"	"aroE"	1914.725051971764
"GLUCDEHYDROG-MONOMER"	"gcd"	1914.725051971764
"AMYLOMALT-MONOMER"	"malQ"	1914.725051971764
"AROP-MONOMER"	"aroP"	1914.725051971764
"LSERINEDEAM1-MONOMER"	"sdaA"	185.71797679552964
"EG10595-MONOMER"	"miaA"	1914.725051971764
"EG10943-MONOMER"	"selD"	1914.725051971764
"EG11038-MONOMER"	"tus"	1914.725051971764
"PD04099"	"iclR"	1914.725051971764
"PROS-MONOMER"	"proS"	1914.725051971764
"CYSA-MONOMER"	"cysA"	207.28505226385175
"EG10712-MONOMER"	"yjdN"	1914.725051971764
"EG10724-MONOMER"	"phnO"	184.33584432874144
"EG10725-MONOMER"	"phnP"	761.3049166032662
"CYSP-MONOMER"	"cysP"	1914.725051971764
"CYST-MONOMER"	"cysU"	877.9059160229508
"ACSERLYB-MONOMER"	"cysM"	1914.725051971764
"EG10306-MONOMER"	"fhuE"	1914.725051971764
"EG10609-MONOMER"	"mreC"	1914.725051971764
"MEND-MONOMER"	"menD"	1914.725051971764
"EG10973-MONOMER"	"gutQ"	1914.725051971764
"EG11261-MONOMER"	"nfsA"	1914.725051971764
"L-GLN-FRUCT-6-P-AMINOTRANS-MONOMER"	"glmS"	1914.725051971764
"EG10155-MONOMER"	"cirA"	1914.725051971764
"NACGLCTRANS-MONOMER"	"murG"	1914.725051971764
"CHD-MONOMER"	"betA"	1914.725051971764
"BADH-MONOMER"	"betB"	1914.725051971764
"EG10627-MONOMER"	"mutY"	1202.761405839019
"BETACOMP-MONOMER"	"cysI"	716.38649446576
"PAPSSULFOTRANS-MONOMER"	"cysH"	339.29740023254465
"EG10763-MONOMER"	"priA"	1914.725051971764
"UDP-NACMUR-ALA-LIG-MONOMER"	"murC"	1914.725051971764
"DHHB-METHYLTRANSFER-MONOMER"	"ubiG"	908.5120580220356
"NICOTINATEPRIBOSYLTRANS-MONOMER"	"pncB"	571.9497006140465
"EG10596-MONOMER"	"minC"	1914.725051971764
"ACETYLORNTRANSAM-MONOMER"	"argD"	1914.725051971764
"EG11214-MONOMER"	"yjjA"	296.20694374491643
"RSTB-MONOMER"	"rstB"	1914.725051971764
"DMSA-MONOMER"	"dmsA"	1137.7655994632705
"PD00361"	"malI"	1914.725051971764
"NAD-SYNTH-MONOMER"	"nadE"	1914.725051971764
"EG10374-MONOMER"	"ggt"	1914.725051971764
"PD02936"	"fhlA"	1048.656993439678
"PDXA-MONOMER"	"pdxA"	1914.725051971764
"EUTC-MONOMER"	"eutC"	1731.71253101402
"MALX-MONOMER"	"malX"	162.37102621433564
"GLUCOSE-1-PHOSPHAT-MONOMER"	"agp"	1914.725051971764
"EG11007-MONOMER"	"tolA"	1914.725051971764
"EG10687-MONOMER"	"parE"	1165.536970846362
"EG10124-MONOMER"	"bisC"	1305.0412356931936
"EG10307-MONOMER"	"fic"	1914.725051971764
"FRUA-MONOMER"	"fruA"	1914.725051971764
"FADA-MONOMER"	"fadA"	1914.725051971764
"CYSD-MONOMER"	"cysD"	172.2949434635315
"EG10698-MONOMER"	"pepQ"	1914.725051971764
"ORNDECARBOX-BIO-MONOMER"	"speC"	1719.578854508443
"ARGDECARBOXBIO-MONOMER"	"speA"	1914.725051971764
"FADB-MONOMER"	"fadB"	1465.6149457259528
"HYDROPEROXIDII-MONOMER"	"katE"	1914.725051971764
"EG10856-MONOMER"	"rna"	1914.725051971764
"GLTP-MONOMER"	"gltP"	1914.725051971764
"EG11126-MONOMER"	"yciF"	1914.725051971764
"EG11125-MONOMER"	"yciE"	1914.725051971764
"EG11241-MONOMER"	"ycaC"	1914.725051971764
"NICOTINAMID-MONOMER"	"pncA"	1914.725051971764
"EG11259-MONOMER"	"rnr"	1914.725051971764
"EG10975-MONOMER"	"srmB"	1914.725051971764
"EG10859-MONOMER"	"rne"	1914.725051971764
"EG11236-MONOMER"	"pdeL"	1914.725051971764
"EG11095-MONOMER"	"acpH"	480.3679693593958
"MALTODEXGLUCOSID-MONOMER"	"malZ"	648.4936511878971
"PKII-MONOMER"	"pykA"	1914.725051971764
"UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-MONO"	"lpxD"	1914.725051971764
"EG10210-MONOMER"	"dbpA"	614.6924727473144
"EG11239-MONOMER"	"ybhA"	248.34865385571146
"KDPD-MONOMER"	"kdpD"	1914.725051971764
"KDPE-MONOMER"	"kdpE"	1914.725051971764
"CYSS-MONOMER"	"cysS"	1914.725051971764
"ASPS-MONOMER"	"aspS"	1914.725051971764
"EG10830-MONOMER"	"recJ"	419.712240423766
"ASNSYNB-MONOMER"	"asnB"	1365.6487564925428
"EG11084-MONOMER"	"mraZ"	1914.725051971764
"UDP-NACMURALGLDAPLIG-MONOMER"	"murE"	1914.725051971764
"EG10043-MONOMER"	"cysQ"	1914.725051971764
"GABATRANSAM-MONOMER"	"gabT"	1914.725051971764
"PEPCARBOXYKIN-MONOMER"	"pck"	1914.725051971764
"ADENODEAMIN-MONOMER"	"add"	1914.725051971764
"EG10618-MONOMER"	"mukB"	1579.3580403525013
"EG11252-MONOMER"	"mukE"	1914.725051971764
"EG11253-MONOMER"	"ldtD"	1914.725051971764
"EG11082-MONOMER"	"rihC"	1914.725051971764
"GLUTRACE-MONOMER"	"murI"	1914.725051971764
"LIVM-MONOMER"	"livM"	1914.725051971764
"LIVF-MONOMER"	"livF"	1914.725051971764
"FPPSYN-MONOMER"	"ispA"	1914.725051971764
"EG11022-MONOMER"	"trmA"	1914.725051971764
"MGLC-MONOMER"	"mglC"	1914.725051971764
"EG10564-MONOMER"	"malY"	1914.725051971764
"EG11201-MONOMER"	"yigA"	156.80426311792326
"EG11208-MONOMER"	"arpA"	1137.7655994632705
"TDK-MONOMER"	"tdk"	1914.725051971764
"EG11281-MONOMER"	"mutL"	1914.725051971764
"KDGALDOL-MONOMER"	"garL"	1914.725051971764
"PEPSYNTH-MONOMER"	"ppsA"	1914.725051971764
"PSERTRANSAM-MONOMER"	"serC"	1914.725051971764
"EG10255-MONOMER"	"eco"	1914.725051971764
"PHOSPHASERSYN-MONOMER"	"pssA"	1914.725051971764
"PHOP-MONOMER"	"phoP"	1889.6117976828252
"PHOQ-MONOMER"	"phoQ"	1914.725051971764
"EG11192-MONOMER"	"yicC"	1914.725051971764
"EG11145-MONOMER"	"pdeA"	1914.725051971764
"OPPA-MONOMER"	"oppA"	1914.725051971764
"CYSN-MONOMER"	"cysN"	131.68263469285236
"DPPA-MONOMER"	"dppA"	1914.725051971764
"EG10765-MONOMER"	"priC"	336.58388998958446
"EG10760-MONOMER"	"prc"	1914.725051971764
"EG10758-MONOMER"	"ppiB"	1914.725051971764
"PROTOHEME-FERROCHELAT-MONOMER"	"hemH"	1914.725051971764
"EG11101-MONOMER"	"aes"	1449.4093662276823
"EG10442-MONOMER"	"hipB"	1914.725051971764
"EG10443-MONOMER"	"hipA"	1914.725051971764
"FEPC-MONOMER"	"fepC"	1914.725051971764
"EG11268-MONOMER"	"fmt"	1602.0041124506886
"ALDHDEHYDROG-MONOMER"	"puuC"	264.31339849862235
"CYDC-MONOMER"	"cydC"	1914.725051971764
"GSAAMINOTRANS-MONOMER"	"hemL"	1914.725051971764
"EG10462-MONOMER"	"htpX"	1914.725051971764
"EG11133-MONOMER"	"nlpC"	33.22853726706953
"ACETYLORNDEACET-MONOMER"	"argE"	1914.725051971764
"EG10625-MONOMER"	"mutS"	1914.725051971764
"EG11288-MONOMER"	"mak"	1914.725051971764
"EG10168-MONOMER"	"lnt"	1914.725051971764
"EG10212-MONOMER"	"dcp"	1914.725051971764
"EG11189-MONOMER"	"waaC"	1914.725051971764
"ACRD-MONOMER"	"acrD"	1914.725051971764
"EG11147-MONOMER"	"yffB"	1914.725051971764
"EG10266-MONOMER"	"acrE"	1914.725051971764
"BIOTIN-CARBOXYL-MONOMER"	"accC"	1914.725051971764
"FOLD-MONOMER"	"folD"	1914.725051971764
"EG11116-MONOMER"	"trhO"	19.466564893968197
"EG10486-MONOMER"	"hypD"	615.2961379820251
"EG10487-MONOMER"	"hypE"	1914.725051971764
"EG11166-MONOMER"	"ygiD"	1914.725051971764
"EG10612-MONOMER"	"mrr"	1914.725051971764
"EG10021-MONOMER"	"yjiA"	1909.8496914339828
"MYRISTOYLACYLTRAN-MONOMER"	"lpxM"	1914.725051971764
"MANNONDEHYDRAT-MONOMER"	"uxuA"	1914.725051971764
"EG10841-MONOMER"	"fliD"	41.98377362014013
"HOLO-ACP-SYNTH-MONOMER"	"acpS"	1914.725051971764
"EG10202-MONOMER"	"dacB"	1914.725051971764
"EG10829-MONOMER"	"recG"	1914.725051971764
"EG10456-MONOMER"	"hmp"	549.016718826765
"EG10085-MONOMER"	"ascB"	251.0865264620313
"EG10087-MONOMER"	"ascG"	1470.8281767989295
"EG11092-MONOMER"	"crl"	396.85011598000085
"EG11108-MONOMER"	"ybgA"	1914.725051971764
"RPON-MONOMER"	"rpoN"	1105.743568747463
"EG11296-MONOMER"	"radA"	1760.571739377715
"EG11004-MONOMER"	"ptrB"	1914.725051971764
"EG11884-MONOMER"	"tehB"	1571.6777045937777
"ADHC-MONOMER"	"frmA"	1914.725051971764
"ACONITASE-MONOMER"	"acnA"	1914.725051971764
"EG10437-MONOMER"	"hflX"	703.4759237458776
"EG10997-MONOMER"	"mnmE"	1914.725051971764
"CYTDEAM-MONOMER"	"codA"	1914.725051971764
"SUCCSEMIALDDEHYDROG-MONOMER"	"gabD"	1914.725051971764
"OCTAPRENYL-METHOXYPHENOL-OH-MONOMER"	"ubiH"	951.7845268571144
"EG11333-MONOMER"	"ubiI"	1102.8728231567238
"EG11298-MONOMER"	"yhdE"	1914.725051971764
"RIBOFLAVINSYNDEAM-MONOMER"	"ribD"	1914.725051971764
"PPPGPPHYDRO-MONOMER"	"gpp"	1914.725051971764
"LACTALDDEHYDROG-MONOMER"	"aldA"	1914.725051971764
"HOMOCYSMET-MONOMER"	"metE"	853.5793730257973
"EG11188-MONOMER"	"htrL"	1914.725051971764
"YIDC"	"yidC"	1914.725051971764
"LYSP-MONOMER"	"lysP"	1914.725051971764
"EG11339-MONOMER"	"waaG"	1914.725051971764
"EG11340-MONOMER"	"waaP"	1914.725051971764
"EG11341-MONOMER"	"waaQ"	1914.725051971764
"EG11344-MONOMER"	"mnmA"	1914.725051971764
"EG11345-MONOMER"	"hflD"	1914.725051971764
"EG11290-MONOMER"	"yeiB"	1137.7655994632705
"PD00261"	"galS"	1511.0598727186134
"FLIF-FLAGELLAR-MS-RING"	"fliF"	1001.9537051604377
"EG11235-MONOMER"	"rhlE"	1914.725051971764
"EG11291-MONOMER"	"loiP"	1645.4907432626503
"H2PTERIDINEPYROPHOSPHOKIN-MONOMER"	"folK"	1914.725051971764
"NACMURLALAAMI2-MONOMER"	"amiB"	216.79614346127386
"CHORPYRLY-MONOMER"	"ubiC"	888.00729598932
"EG11388-MONOMER"	"fliS"	13.32880098781881
"ALPHA-AMYL-CYTO-MONOMER"	"amyA"	1914.725051971764
"MALIC-NAD-MONOMER"	"maeA"	1914.725051971764
"EG11315-MONOMER"	"yhdH"	1914.725051971764
"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER"	"plsC"	1137.7655994632705
"EG11376-MONOMER"	"ftsP"	1914.725051971764
"PD00291"	"cynR"	369.5114720899461
"EG11350-MONOMER"	"waaS"	1914.725051971764
"EG11351-MONOMER"	"waaB"	1914.725051971764
"EG11352-MONOMER"	"waaO"	1914.725051971764
"EG11353-MONOMER"	"waaJ"	1914.725051971764
"EG11432-MONOMER"	"yfeD"	1266.3867739201967
"EG11425-MONOMER"	"waaY"	1914.725051971764
"EG11426-MONOMER"	"waaZ"	121.22914411701662
"EG11423-MONOMER"	"waaU"	1914.725051971764
"PD00364"	"marR"	1137.7655994632705
"EG11437-MONOMER"	"plsX"	1914.725051971764
"GCVT-MONOMER"	"gcvT"	1914.725051971764
