Filtered Monomer ID,Log10 Average Protein Count
EG10423-MONOMER[c],3.090653741157706
EG10424-MONOMER[c],2.240367357755971
EG10426-MONOMER[c],1.948112362365712
EG10434-MONOMER[i],2.103564817685085
EG10435-MONOMER[m],3.1074534278196393
EG10436-MONOMER[c],3.1366051601146534
EG10437-MONOMER[c],2.533720692731526
EG10438-MONOMER[c],3.700824182921875
EG10439-MONOMER[c],3.522953298476892
EG10442-MONOMER[c],2.0099997100416838
EG10443-MONOMER[c],1.8427958642491398
EG10454-MONOMER[c],2.122115325114639
EG10455-MONOMER[c],4.043364134341541
EG10456-MONOMER[c],2.5891544699546145
EG10458-MONOMER[c],2.3671956135747076
EG10459-MONOMER[c],2.0866491350821565
EG10460-MONOMER[c],2.0610037066041755
EG10461-MONOMER[c],3.200403022328374
EG10462-MONOMER[m],2.9522795165694675
EG10463-MONOMER[i],3.065627557700356
EG10466-MONOMER[c],4.814234450097682
EG10467-MONOMER[c],4.512942430764705
EG10471-MONOMER[c],1.1835381565493335
EG10472-MONOMER[c],1.1464520335917538
EG10473-MONOMER[c],1.1366092932135239
EG10474-MONOMER[c],1.2661086685076663
EG10481-MONOMER[c],1.1330987778773014
EG10483-MONOMER[i],1.466036181872243
EG10484-MONOMER[c],1.6966461443987675
EG10485-MONOMER[c],1.7308600088679267
EG10486-MONOMER[c],1.5835488719176851
EG10487-MONOMER[c],1.3579623413411013
EG10488-MONOMER[p],1.8385752679206826
EG10490-MONOMER[c],2.3033071979111277
EG10504-MONOMER[c],4.268549728129325
EG10506-MONOMER[c],2.360605460444351
EG10507-MONOMER[c],1.1880948845785144
EG10513-MONOMER[i],1.4716790561973576
EG10515-MONOMER[i],1.454979717405786
EG10523-MONOMER[c],2.969929485004703
EG10528-MONOMER[o],2.1251881659190035
EG10529-MONOMER[c],2.928365069371128
EG10530-MONOMER[i],2.2954664162460965
EG10534-MONOMER[c],2.536982880421194
EG10535-MONOMER[c],1.2978272941978108
EG10542-MONOMER[c],2.9606408165697804
EG10544-MONOMER[m],5.4738035647712255
EG10548-MONOMER[i],2.2113237598927284
EG10559-MONOMER[p],2.006715160092174
EG10564-MONOMER[c],2.12862416545523
EG10570-MONOMER[c],3.47604339504193
EG10571-MONOMER[c],2.747334885625406
EG10572-MONOMER[c],2.4659400883620908
EG10573-MONOMER[c],1.8321928714511848
EG10575-MONOMER[c],1.9626664279282615
EG10580-MONOMER[p],2.640377484072294
EG10595-MONOMER[c],1.9497329218982118
EG10596-MONOMER[c],2.73483039189844
EG10597-MONOMER[c],3.2370084825899985
EG10598-MONOMER[c],3.0268929608519466
EG10599-MONOMER[c],3.756463513203816
EG10600-MONOMER[c],3.7911542048286293
EG10603-MONOMER[c],3.552800493289637
EG10606-MONOMER[i],1.9866056946021977
EG10607-MONOMER[i],2.0320016845357913
EG10608-MONOMER[i],3.2036679231895464
EG10609-MONOMER[i],1.952715643690032
EG10610-MONOMER[i],1.8566430916966503
EG10611-MONOMER[c],2.8800989376941324
EG10612-MONOMER[c],1.9125617640621217
EG10613-MONOMER[m],1.9874544932615261
EG10618-MONOMER[c],2.1028212705597533
EG10624-MONOMER[c],1.6322891539048492
EG10625-MONOMER[c],2.057551070481005
EG10626-MONOMER[c],1.9656234554567342
