# Generated by /Users/miagrahn/wcEcoli/reconstruction/ecoli/scripts/protein_half_lives/convert_clim_half_lives_to_flat.py on Tue Mar 17 16:06:48 2026
id	common_name	half_life (units.min)
"EG11449-MONOMER"	"hdfR"	580.2362011623622
"EG10490-MONOMER"	"argP"	580.2362011623622
"EG11497-MONOMER"	"prmA"	580.2362011623622
"RPOC-MONOMER"	"rpoC"	580.2362011623622
"G7451-MONOMER"	"syd"	580.2362011623622
"EG11650-MONOMER"	"yafD"	211.69767771938297
"PD04032"	"metJ"	580.2362011623622
"G7175-MONOMER"	"rbn"	580.2362011623622
"RPOB-MONOMER"	"rpoB"	580.2362011623622
"PD01520"	"fadR"	580.2362011623622
"G7678-MONOMER"	"nanR"	580.2362011623622
"G6882-MONOMER"	"slyA"	580.2362011623622
"G7524-MONOMER"	"yqgE"	580.2362011623622
"G7188-MONOMER"	"yfbU"	580.2362011623622
"EG11410-MONOMER"	"yjgA"	580.2362011623622
"EG11820-MONOMER"	"yceI"	580.2362011623622
"EG12115-MONOMER"	"yjjG"	45.35588206998963
"EG11850-MONOMER"	"yihX"	580.2362011623622
"EG11195-MONOMER"	"yidA"	580.2362011623622
"EG11121-MONOMER"	"yciA"	580.2362011623622
"EG11110-MONOMER"	"ybgC"	580.2362011623622
"G7837-MONOMER"	"blc"	580.2362011623622
"EG10658-MONOMER"	"bamC"	580.2362011623622
"G6881-MONOMER"	"slyB"	580.2362011623622
"G6968-MONOMER"	"mipA"	580.2362011623622
"EG10669-MONOMER"	"ompA"	580.2362011623622
"EG10684-MONOMER"	"pal"	580.2362011623622
"EG11124-MONOMER"	"ompW"	580.2362011623622
"EG12117-MONOMER"	"ompX"	580.2362011623622
"MONOMER0-341"	"pldA"	580.2362011623622
"PGPPHOSPHAB-MONOMER"	"pgpB"	580.2362011623622
"EG11035-MONOMER"	"tsx"	580.2362011623622
"G6504-MONOMER"	"gfcE"	580.2362011623622
"G7457-MONOMER"	"mltA"	300.99077922460924
"G6093-MONOMER"	"bamA"	580.2362011623622
"EG10850-MONOMER"	"rimI"	580.2362011623622
"EG10851-MONOMER"	"rimJ"	580.2362011623622
"SPERMACTRAN-MONOMER"	"speG"	580.2362011623622
"FABB-MONOMER"	"fabB"	580.2362011623622
"KDPGALDOL-4OH2OXOGLUTARALDOL-MONOMER"	"eda"	580.2362011623622
"G7184-MONOMER"	"alaA"	580.2362011623622
"ANSA-MONOMER"	"ansA"	580.2362011623622
"CHEW-MONOMER"	"cheW"	162.19111572993125
"EG12179-MONOMER"	"cspE"	201.1709107291239
"EG10242-MONOMER"	"dnaN"	580.2362011623622
"FRUCBISALD-CLASSI-MONOMER"	"fbaB"	580.2362011623622
"F16B-MONOMER"	"fbp"	580.2362011623622
"EG10921-MONOMER"	"ftnA"	580.2362011623622
"EG10347-MONOMER"	"ftsZ"	128.13519919288825
"PD00260"	"fur"	580.2362011623622
"GAPDH-A-MONOMER"	"gapA"	580.2362011623622
"ERYTH4PDEHYDROG-MONOMER"	"epd"	580.2362011623622
"ALDOSE1EPIM-MONOMER"	"galM"	580.2362011623622
"GLUTAMINESYN-MONOMER"	"glnA"	580.2362011623622
"EG11517-MONOMER"	"glpX"	580.2362011623622
"GST-MONOMER"	"gstA"	580.2362011623622
"SERINE-O-ACETTRAN-MONOMER"	"cysE"	580.2362011623622
"MONOMER0-2001"	"dapD"	580.2362011623622
"PD00242"	"araC"	59.6696787271896
"PD00197"	"fnr"	125.71996786200361
"G6420-MONOMER"	"mntR"	580.2362011623622
"PD00232"	"cysB"	580.2362011623622
"PD00339"	"gcvA"	580.2362011623622
"PD03938"	"metR"	66.67463875093571
"G6263-MONOMER"	"cueR"	138.54928652991387
"ISOCIT-LYASE-MONOMER"	"aceA"	580.2362011623622
"MONOMER0-185"	"modE"	580.2362011623622
"EG12717-MONOMER"	"mug"	580.2362011623622
"COBALADENOSYLTRANS-MONOMER"	"btuR"	580.2362011623622
"CFA-MONOMER"	"cfa"	33.78563016338766
"CHEZ-MONOMER"	"cheZ"	199.14865015853175
"EG11149-MONOMER"	"gcvR"	580.2362011623622
"EG11299-MONOMER"	"rng"	580.2362011623622
"2-DEHYDROPANTOATE-REDUCT-MONOMER"	"panE"	432.82080164755774
"RIBOKIN-MONOMER"	"rbsK"	580.2362011623622
"CHORISMUTPREPHENDEHYDRAT-MONOMER"	"pheA"	580.2362011623622
"EG11734-MONOMER"	"phoH"	10.546284758568456
"G6363-MONOMER"	"ybeZ"	580.2362011623622
"EG10735-MONOMER"	"phoU"	580.2362011623622
"EG11663-MONOMER"	"slyD"	580.2362011623622
"G7865-MONOMER"	"fklB"	580.2362011623622
"EG12352-MONOMER"	"ppiC"	580.2362011623622
"PYRROLINECARBREDUCT-MONOMER"	"proC"	580.2362011623622
"EG10542-MONOMER"	"lon"	580.2362011623622
"HYPOXANPRIBOSYLTRAN-MONOMER"	"hpt"	580.2362011623622
"GPT-MONOMER"	"gpt"	580.2362011623622
"PHOSACETYLTRANS-MONOMER"	"pta"	580.2362011623622
"EG12147-MONOMER"	"npr"	397.28150902815196
"PFLACTENZ-MONOMER"	"pflA"	580.2362011623622
"E3-MONOMER"	"lpd"	580.2362011623622
"THIOREDOXIN-REDUCT-NADPH-MONOMER"	"trxB"	580.2362011623622
"EG10215-MONOMER"	"deaD"	79.13263442450096
"GLUCONREDUCT-MONOMER"	"idnO"	580.2362011623622
"ARCA-MONOMER"	"arcA"	580.2362011623622
"CARBOXYL-TRANSFERASE-BETA-MONOMER"	"accD"	580.2362011623622
"ADHE-MONOMER"	"adhE"	580.2362011623622
"ASP-SEMIALDEHYDE-DEHYDROGENASE-MONOMER"	"asd"	580.2362011623622
"FERREDOXIN-MONOMER"	"fdx"	580.2362011623622
"FTSE-MONOMER"	"ftsE"	580.2362011623622
"LACTALDREDUCT-MONOMER"	"fucO"	580.2362011623622
"GLYCDEH-MONOMER"	"gldA"	580.2362011623622
"LIVG-MONOMER"	"livG"	580.2362011623622
"PGLYCDEHYDROG-MONOMER"	"serA"	580.2362011623622
"G7462-MONOMER"	"tas"	580.2362011623622
"G6259-MONOMER"	"ybaQ"	69.98592883887731
"YBHF-MONOMER"	"ybhF"	580.2362011623622
"G6423-MONOMER"	"ybiT"	580.2362011623622
"EG12431-MONOMER"	"puuR"	580.2362011623622
"G6918-MONOMER"	"ydiO"	166.06959956510883
"YHBG-MONOMER"	"lptB"	580.2362011623622
"G7854-MONOMER"	"ulaR"	580.2362011623622
"YJJK-MONOMER"	"ettA"	580.2362011623622
"G7657-MONOMER"	"ibaG"	580.2362011623622
"G7696-MONOMER"	"yrdA"	580.2362011623622
"ZNUC-MONOMER"	"znuC"	580.2362011623622
"EG10608-MONOMER"	"mreB"	580.2362011623622
"PD03695"	"cspA"	75.94180191645938
"EG12204-MONOMER"	"cspC"	419.4823353338762
"PROTEIN-PII"	"glnB"	580.2362011623622
"PTSH-MONOMER"	"ptsH"	580.2362011623622
"EG10874-MONOMER"	"rplM"	580.2362011623622
"OMPR-MONOMER"	"ompR"	580.2362011623622
"RED-THIOREDOXIN-MONOMER"	"trxA"	580.2362011623622
"EG11661-MONOMER"	"yedF"	580.2362011623622
"EG12609-MONOMER"	"rluA"	580.2362011623622
"EG11118-MONOMER"	"rluC"	580.2362011623622
"G7449-MONOMER"	"truC"	580.2362011623622
"EG12044-MONOMER"	"rsuA"	580.2362011623622
"YEEF-MONOMER"	"plaP"	54.67635433371709
"G6265-MONOMER"	"qmcA"	580.2362011623622
"G7014-MONOMER"	"yobA"	580.2362011623622
"EG11824-MONOMER"	"yghB"	524.9793996598831
"G6406-MONOMER"	"clsB"	580.2362011623622
"EG12053-MONOMER"	"ccmG"	580.2362011623622
"G6990-MONOMER"	"yeaY"	580.2362011623622
"EG11089-MONOMER"	"yacC"	469.93779838421955
"G6098-MONOMER"	"yaeQ"	580.2362011623622
"G6108-MONOMER"	"dpaA"	21.002809530728744
"G6158-MONOMER"	"yagU"	580.2362011623622
"EG11396-MONOMER"	"ubiD"	580.2362011623622
"EG11877-MONOMER"	"uspD"	580.2362011623622
"EG11246-MONOMER"	"uspE"	580.2362011623622
"G6403-MONOMER"	"ybhL"	355.06778420505634
"EG12132-MONOMER"	"iscA"	119.61295307946885
"SDAC-MONOMER"	"sdaC"	210.03052022385455
"CYCA-MONOMER"	"cycA"	580.2362011623622
"ARTP-MONOMER"	"artP"	580.2362011623622
"DPPD-MONOMER"	"dppD"	580.2362011623622
"GLTL-MONOMER"	"gltL"	580.2362011623622
"MDLB-MONOMER"	"mdlB"	580.2362011623622
"MGLA-MONOMER"	"mglA"	580.2362011623622
"PSTB-MONOMER"	"pstB"	580.2362011623622
"SAPD-MONOMER"	"sapD"	580.2362011623622
"SAPF-MONOMER"	"sapF"	580.2362011623622
"EG11506-MONOMER"	"ftsH"	580.2362011623622
"3-OXOACYL-ACP-SYNTHII-MONOMER"	"fabF"	580.2362011623622
"MALONYL-COA-ACP-TRANSACYL-MONOMER"	"fabD"	580.2362011623622
"EG10484-MONOMER"	"hypB"	580.2362011623622
"EG11093-MONOMER"	"yaiA"	380.617533578771
"EG11256-MONOMER"	"iraP"	580.2362011623622
"G6209-MONOMER"	"frmR"	580.2362011623622
"EG11097-MONOMER"	"yajD"	85.72040971562835
"EG12454-MONOMER"	"ybaK"	580.2362011623622
"G6253-MONOMER"	"ylaC"	36.7332464142442
"EG12879-MONOMER"	"ybcJ"	425.21763173452536
"G6324-MONOMER"	"ybdF"	580.2362011623622
"G6323-MONOMER"	"ybdG"	580.2362011623622
"EG11255-MONOMER"	"rsfS"	531.0532572507509
"EG12851-MONOMER"	"ybeL"	580.2362011623622
"EG11521-MONOMER"	"ybfA"	347.01118890372027
"G6380-MONOMER"	"pxpB"	580.2362011623622
"G6407-MONOMER"	"ybhP"	580.2362011623622
"G6422-MONOMER"	"ldtB"	580.2362011623622
"G6447-MONOMER"	"ybjN"	80.90176562836747
"EG12690-MONOMER"	"rarA"	580.2362011623622
"G6472-MONOMER"	"ycaR"	215.8136400929505
"EG12166-MONOMER"	"elyC"	580.2362011623622
"G6496-MONOMER"	"yccF"	580.2362011623622
"EG12703-MONOMER"	"yccJ"	580.2362011623622
"EG12876-MONOMER"	"tusE"	580.2362011623622
"G6527-MONOMER"	"efeO"	580.2362011623622
"EG11117-MONOMER"	"yceB"	580.2362011623622
"EG11119-MONOMER"	"yceD"	324.5102320170944
"EG12444-MONOMER"	"ycfJ"	69.30577482921807
"G6565-MONOMER"	"lpoB"	580.2362011623622
"G6616-MONOMER"	"ycgL"	580.2362011623622
"G6611-MONOMER"	"ymgD"	580.2362011623622
"EG12404-MONOMER"	"ychN"	580.2362011623622
"EG11607-MONOMER"	"yciI"	580.2362011623622
"EG12691-MONOMER"	"lapB"	580.2362011623622
"EG12868-MONOMER"	"yciN"	580.2362011623622
"G6502-MONOMER"	"yccX"	580.2362011623622
"PNTB-MONOMER"	"pntB"	580.2362011623622
"FRUCTBISALD-CLASSII-MONOMER"	"fbaA"	580.2362011623622
"AKBLIG-MONOMER"	"kbl"	580.2362011623622
"BRANCHED-CHAINAMINOTRANSFER-MONOMER"	"ilvE"	580.2362011623622
"EG10662-MONOMER"	"nth"	580.2362011623622
"EG12073-MONOMER"	"ftp"	580.2362011623622
"ASL-MONOMER"	"purB"	580.2362011623622
"AROG-MONOMER"	"aroG"	580.2362011623622
"EG12237-MONOMER"	"arsC"	1137.7655994632705
"ATPB-MONOMER"	"atpB"	580.2362011623622
"ATPF-MONOMER"	"atpF"	580.2362011623622
"ATPH-MONOMER"	"atpH"	580.2362011623622
"ATPG-MONOMER"	"atpG"	580.2362011623622
"ATPA-MONOMER"	"atpA"	580.2362011623622
"ATPD-MONOMER"	"atpD"	580.2362011623622
"MGTA-MONOMER"	"mgtA"	580.2362011623622
"EG10435-MONOMER"	"hflC"	580.2362011623622
"EG10436-MONOMER"	"hflK"	580.2362011623622
"BETT-MONOMER"	"betT"	580.2362011623622
"EG10113-MONOMER"	"bfr"	580.2362011623622
"CARBOXYL-TRANSFERASE-ALPHA-MONOMER"	"accA"	580.2362011623622
"BCCP-MONOMER"	"accB"	580.2362011623622
"EG10690-MONOMER"	"pcnB"	580.2362011623622
"G7287-MONOMER"	"eutM"	580.2362011623622
"CYTIDEAM-MONOMER"	"cdd"	580.2362011623622
"PHOSPHAGLYPSYN-MONOMER"	"pgsA"	580.2362011623622
"EG10344-MONOMER"	"ftsW"	261.6012740382896
"EG10607-MONOMER"	"mrdB"	580.2362011623622
"EG10339-MONOMER"	"ftsA"	580.2362011623622
"CITSYN-MONOMER"	"gltA"	580.2362011623622
"EG10156-MONOMER"	"clpA"	65.38882553083215
"CORA-MONOMER"	"corA"	580.2362011623622
"CYOB-MONOMER"	"cyoB"	580.2362011623622
"CYOA-MONOMER"	"cyoA"	580.2362011623622
"CYDA-MONOMER"	"cydA"	580.2362011623622
"ACSERLYA-MONOMER"	"cysK"	580.2362011623622
"CYTOCHROMEC552-MONOMER"	"nrfA"	1914.725051971764
"EG12052-MONOMER"	"ccmH"	580.2362011623622
"DIACYLGLYKIN-MONOMER"	"dgkA"	580.2362011623622
"DCUA-MONOMER"	"dcuA"	580.2362011623622
"DEOD-MONOMER"	"deoD"	580.2362011623622
"EG10004-MONOMER"	"dfp"	580.2362011623622
"TSA-REDUCT-MONOMER"	"garR"	580.2362011623622
"DIHYDROFOLATEREDUCT-MONOMER"	"folA"	580.2362011623622
"G6558-MONOMER"	"dinI"	81.71557871580966
"EG10230-MONOMER"	"dksA"	227.6446694942295
"EG10239-MONOMER"	"dnaG"	580.2362011623622
"EG11415-MONOMER"	"dps"	234.4305861333645
"EG11311-MONOMER"	"dusB"	568.3772036945827
"NAPHTHOATE-SYN-MONOMER"	"menB"	580.2362011623622
"EG11404-MONOMER"	"ychF"	580.2362011623622
"EG11383-MONOMER"	"elbB"	580.2362011623622
"EG10271-MONOMER"	"exbB"	178.14950726502929
"EG11010-MONOMER"	"tolQ"	580.2362011623622
"EG10272-MONOMER"	"exbD"	59.164616057169034
"EG11011-MONOMER"	"tolR"	580.2362011623622
"FLGB-FLAGELLAR-MOTOR-ROD-PROTEIN"	"flgB"	141.49992814625446
"FLGG-FLAGELLAR-MOTOR-ROD-PROTEIN"	"flgG"	186.62302390716286
"EG10322-MONOMER"	"fliL"	202.48090516482398
"EG11389-MONOMER"	"fliT"	12.24999745357758
"MONOMER0-2488"	"flhC"	16.50341045424082
"FLIG-FLAGELLAR-SWITCH-PROTEIN"	"fliG"	580.2362011623622
"G7663-MONOMER"	"kdsC"	580.2362011623622
"EG10985-MONOMER"	"surA"	580.2362011623622
"G7352-MONOMER"	"bamD"	580.2362011623622
"EG11975-MONOMER"	"fliP"	580.2362011623622
"H2PTEROATESYNTH-MONOMER"	"folP"	580.2362011623622
"H2NEOPTERINALDOL-MONOMER"	"folB"	580.2362011623622
"H2NTPEPIM-MONOMER"	"folX"	580.2362011623622
"FOCA-MONOMER"	"focA"	580.2362011623622
"EG11158-MONOMER"	"fau"	580.2362011623622
"FTSX-MONOMER"	"ftsX"	580.2362011623622
"FUMA-MONOMER"	"fumA"	580.2362011623622
"ASPARTASE-MONOMER"	"aspA"	580.2362011623622
"SDH-FLAVO"	"sdhA"	580.2362011623622
"SDH-MEMB2"	"sdhD"	580.2362011623622
"FUM-FE-S"	"frdB"	580.2362011623622
"EG11929-MONOMER"	"zur"	615.9547208265233
"GLU6PDEHYDROG-MONOMER"	"zwf"	580.2362011623622
"PROTEIN-PII2"	"glnK"	580.2362011623622
"GRXB-MONOMER"	"grxB"	580.2362011623622
"GRXC-MONOMER"	"grxC"	580.2362011623622
"EG12181-MONOMER"	"grxD"	580.2362011623622
"KDOTRANS-MONOMER"	"waaA"	580.2362011623622
"GLYOXI-MONOMER"	"gloA"	580.2362011623622
"GLYOXII-MONOMER"	"gloB"	580.2362011623622
"GLYCOPHOSPHORYL-MONOMER"	"glgP"	580.2362011623622
"MONOMER0-1701"	"gnsA"	580.2362011623622
"EG11512-MONOMER"	"satP"	580.2362011623622
"EG11762-MONOMER"	"yibF"	580.2362011623622
"EG10977-MONOMER"	"sspA"	580.2362011623622
"G6438-MONOMER"	"gstB"	580.2362011623622
"EG10236-MONOMER"	"dnaB"	580.2362011623622
"PORPHOBILSYNTH-MONOMER"	"hemB"	580.2362011623622
"PROTOPORGENOXI-MONOMER"	"hemG"	580.2362011623622
"EG10434-MONOMER"	"hemY"	580.2362011623622
"EG12332-MONOMER"	"erpA"	212.15581884738273
"NAG1P-URIDYLTRANS-MONOMER"	"glmU"	580.2362011623622
"G7324-MONOMER"	"iscU"	170.89826634610932
"HYBC-MONOMER"	"hybC"	401.57328628105324
"EG10439-MONOMER"	"hha"	55.9404465455814
"EG12172-MONOMER"	"hinT"	580.2362011623622
"EG10466-MONOMER"	"hupA"	580.2362011623622
"EG10467-MONOMER"	"hupB"	580.2362011623622
"PD00288"	"hns"	580.2362011623622
"EG11554-MONOMER"	"stpA"	580.2362011623622
"PD00208"	"melR"	364.6360796542953
"PD04418"	"rob"	580.2362011623622
"EG20253-MONOMER"	"xylR"	580.2362011623622
"PD00250"	"asnC"	580.2362011623622
"PD00353"	"lrp"	580.2362011623622
"G6247-MONOMER"	"decR"	580.2362011623622
"PD00257"	"crp"	580.2362011623622
"G7630-MONOMER"	"agaR"	580.2362011623622
"PD01196"	"deoR"	580.2362011623622
"PD00444"	"fucR"	54.28666970551373
"PD03576"	"glpR"	580.2362011623622
"PD03270"	"exuR"	346.5451286165019
"G7546-MONOMER"	"glcC"	137.78318704657067
"EG11088-MONOMER"	"pdhR"	580.2362011623622
"G6814-MONOMER"	"rspR"	580.2362011623622
"G7133-MONOMER"	"yegW"	580.2362011623622
"EG11838-MONOMER"	"yihL"	580.2362011623622
"G7869-MONOMER"	"ytfH"	341.9784829397885
"G6276-MONOMER"	"allR"	580.2362011623622
"PD04028"	"cytR"	580.2362011623622
"PD00521"	"cra"	580.2362011623622
"PD03585"	"gntR"	580.2362011623622
"PD00219"	"purR"	580.2362011623622
"PD00214"	"oxyR"	580.2362011623622
"EG12140-MONOMER"	"punR"	580.2362011623622
"G7257-MONOMER"	"yfeR"	580.2362011623622
"EG10603-MONOMER"	"mprA"	580.2362011623622
"PD04132"	"soxR"	232.32343269962385
"EG11969-MONOMER"	"zntR"	60.72221488611666
"G7821-MONOMER"	"alsR"	580.2362011623622
"EG12116-MONOMER"	"acrR"	580.2362011623622
"G6867-MONOMER"	"uidR"	580.2362011623622
"EG12406-MONOMER"	"cecR"	580.2362011623622
"PD01352"	"rutR"	580.2362011623622
"EG11394-MONOMER"	"fabR"	580.2362011623622
"EG12176-MONOMER"	"dicD"	580.2362011623622
"G6662-MONOMER"	"mpaA"	580.2362011623622
"G6895-MONOMER"	"ydhR"	580.2362011623622
"EG11134-MONOMER"	"ydjA"	580.2362011623622
"G6969-MONOMER"	"yeaG"	474.77982292436235
"EG11808-MONOMER"	"yebG"	85.94162914469223
"G6319-MONOMER"	"cusR"	580.2362011623622
"DCUR-MONOMER"	"dcuR"	231.55953955148564
"EG11139-MONOMER"	"yecA"	580.2362011623622
"MONOMER0-2677"	"yecJ"	580.2362011623622
"G7089-MONOMER"	"yeeZ"	580.2362011623622
"EG12007-MONOMER"	"btsS"	580.2362011623622
"EG12043-MONOMER"	"yejL"	580.2362011623622
"EG12049-MONOMER"	"lapC"	580.2362011623622
"G7214-MONOMER"	"yfcZ"	580.2362011623622
"MONOMER0-2684"	"ypeB"	900.6284136582087
"EG11371-MONOMER"	"pgpC"	560.2639386672026
"EG12139-MONOMER"	"qseG"	580.2362011623622
"EG11151-MONOMER"	"raiA"	71.36357524504852
"EG12201-MONOMER"	"ygaC"	96.78919546540574
"OPPSYN-MONOMER"	"ispB"	580.2362011623622
"G6104-MONOMER"	"ivy"	580.2362011623622
"PKI-MONOMER"	"pykF"	580.2362011623622
"EG10606-MONOMER"	"mrdA"	580.2362011623622
"EG10341-MONOMER"	"ftsI"	213.80021227765718
"EG12867-MONOMER"	"ampH"	337.2699403899222
"LIVJ-MONOMER"	"livJ"	580.2362011623622
"THIOESTERI-MONOMER"	"tesA"	580.2362011623622
"EG12111-MONOMER"	"nlpD"	580.2362011623622
"EG12182-MONOMER"	"yajG"	580.2362011623622
"EG10044-MONOMER"	"osmE"	580.2362011623622
"EG10855-MONOMER"	"lptE"	580.2362011623622
"YCFU-MONOMER"	"lolC"	580.2362011623622
"G7889-MONOMER"	"lptG"	580.2362011623622
"G7946-MONOMER"	"yjjP"	1914.725051971764
"G7874-MONOMER"	"tamA"	580.2362011623622
"G7395-MONOMER"	"kbp"	580.2362011623622
"G7511-MONOMER"	"ygfZ"	580.2362011623622
"PGLUCONDEHYDRAT-MONOMER"	"edd"	580.2362011623622
"SMALLILVN-MONOMER"	"ilvN"	440.5666445418649
"SMALLILVM-MONOMER"	"ilvM"	20.14027039760741
"EG10983-MONOMER"	"suhB"	580.2362011623622
"IMP-DEHYDROG-MONOMER"	"guaB"	580.2362011623622
"ENTB-MONOMER"	"entB"	445.65190713069046
"EG12378-MONOMER"	"yecD"	580.2362011623622
"EG12273-MONOMER"	"yiaF"	580.2362011623622
"EG11187-MONOMER"	"yibA"	368.9151588954113
"EG11964-MONOMER"	"yibL"	580.2362011623622
"EG11690-MONOMER"	"yicN"	580.2362011623622
"EG11712-MONOMER"	"yidQ"	580.2362011623622
"EG11722-MONOMER"	"yieE"	459.4182394496737
"EG11730-MONOMER"	"viaA"	321.7686233577981
"EG11450-MONOMER"	"maoP"	489.7272540718732
"MONOMER0-2693"	"lptM"	580.2362011623622
"EG11202-MONOMER"	"yigB"	580.2362011623622
"EG11467-MONOMER"	"yigI"	580.2362011623622
"EG11474-MONOMER"	"ubiJ"	580.2362011623622
"EG11830-MONOMER"	"yihD"	580.2362011623622
"EG11853-MONOMER"	"madA"	580.2362011623622
"B0899-MONOMER"	"ygaM"	580.2362011623622
"EG11794-MONOMER"	"rlmM"	580.2362011623622
"EG12373-MONOMER"	"ppnN"	580.2362011623622
"EG12878-MONOMER"	"zapA"	580.2362011623622
"EG11244-MONOMER"	"yggE"	580.2362011623622
"EG12705-MONOMER"	"yggN"	580.2362011623622
"EG11164-MONOMER"	"ygiB"	281.8380432456471
"EG11165-MONOMER"	"ygiC"	580.2362011623622
"EG12434-MONOMER"	"ygiM"	580.2362011623622
"EG12657-MONOMER"	"ygiN"	580.2362011623622
"G7574-MONOMER"	"ygiW"	580.2362011623622
"G7580-MONOMER"	"yqiB"	306.69352855143336
"YHBN-MONOMER"	"lptA"	580.2362011623622
"G7654-MONOMER"	"yhbW"	580.2362011623622
"G7659-MONOMER"	"mlaC"	580.2362011623622
"G7664-MONOMER"	"lptC"	580.2362011623622
"G7681-MONOMER"	"yhcB"	580.2362011623622
"MONOMER0-2688"	"yheV"	190.53337627637774
"EG11182-MONOMER"	"yhfA"	580.2362011623622
"EG10343-MONOMER"	"rsmD"	580.2362011623622
"G6242-MONOMER"	"ppiD"	580.2362011623622
"EG10875-MONOMER"	"rplN"	580.2362011623622
"EG10877-MONOMER"	"rplP"	580.2362011623622
"EG10883-MONOMER"	"rplW"	580.2362011623622
"EG10914-MONOMER"	"rpsO"	580.2362011623622
"EG11096-MONOMER"	"yajC"	580.2362011623622
"G7327-MONOMER"	"trmJ"	580.2362011623622
"EG11703-MONOMER"	"acrA"	580.2362011623622
"EG11384-MONOMER"	"ahpC"	580.2362011623622
"AMP-NUCLEOSID-MONOMER"	"amn"	580.2362011623622
"EG10042-MONOMER"	"ampE"	580.2362011623622
"EG10570-MONOMER"	"map"	580.2362011623622
"APHA-MONOMER"	"aphA"	580.2362011623622
"EG10083-MONOMER"	"aroM"	320.4240804003199
"ARTQ-MONOMER"	"artQ"	580.2362011623622
"G7244-MONOMER"	"pyrR"	580.2362011623622
"G7873-MONOMER"	"paeA"	580.2362011623622
"G7876-MONOMER"	"ytfP"	580.2362011623622
"EG10108-MONOMER"	"bcp"	580.2362011623622
"CHEY-MONOMER"	"cheY"	580.2362011623622
"EG11249-MONOMER"	"mazF"	580.2362011623622
"EG10571-MONOMER"	"mazE"	1137.7655994632705
"G6361-MONOMER"	"ybeX"	580.2362011623622
"CPXA-MONOMER"	"cpxA"	580.2362011623622
"CPXR-MONOMER"	"cpxR"	580.2362011623622
"EG11217-MONOMER"	"creA"	580.2362011623622
"SIROHEMESYN-MONOMER"	"cysG"	580.2362011623622
"EG10201-MONOMER"	"dacA"	580.2362011623622
"MONOMER0-82"	"ynaI"	580.2362011623622
"G6993-MONOMER"	"yoaB"	580.2362011623622
"G6997-MONOMER"	"yoaE"	580.2362011623622
"ARCB-MONOMER"	"arcB"	580.2362011623622
"BARA-MONOMER"	"barA"	580.2362011623622
"DCUS-MONOMER"	"dcuS"	580.2362011623622
"EG11390-MONOMER"	"uspA"	580.2362011623622
"EG11140-MONOMER"	"uvrY"	242.47005517873174
"MONOMER0-1981"	"dapE"	580.2362011623622
"EG10211-MONOMER"	"dcm"	447.0439881320923
"G7767-MONOMER"	"dcrB"	580.2362011623622
"EG11652-MONOMER"	"degS"	580.2362011623622
"MGLB-MONOMER"	"mglB"	580.2362011623622
"EG10204-MONOMER"	"dam"	580.2362011623622
"EG10237-MONOMER"	"dnaC"	390.9054067027222
"G6346-MONOMER"	"dpiA"	533.4271189034137
"DPPB-MONOMER"	"dppB"	580.2362011623622
"DPPC-MONOMER"	"dppC"	580.2362011623622
"DISULFOXRED-MONOMER"	"dsbA"	580.2362011623622
"DSBC-MONOMER"	"dsbC"	580.2362011623622
"EG12436-MONOMER"	"rseP"	580.2362011623622
"G7174-MONOMER"	"elaA"	580.2362011623622
"G7173-MONOMER"	"elaB"	580.2362011623622
"G6364-MONOMER"	"miaB"	181.03201953501733
"G6435-MONOMER"	"rimO"	580.2362011623622
"G6580-MONOMER"	"nudJ"	580.2362011623622
"EMRB-MONOMER"	"emrB"	580.2362011623622
"ENTC-MONOMER"	"entC"	264.52227154381717
"ENVZ-MONOMER"	"envZ"	580.2362011623622
"EUTB-MONOMER"	"eutB"	580.2362011623622
"G7016-MONOMER"	"exoX"	125.95672294166633
"3-OXOACYL-ACP-REDUCT-MONOMER"	"fabG"	580.2362011623622
"ENOYL-ACP-REDUCT-NADH-MONOMER"	"fabI"	580.2362011623622
"FEPB-MONOMER"	"fepB"	580.2362011623622
"EG11080-MONOMER"	"fkpB"	580.2362011623622
"EG11355-MONOMER"	"fliA"	240.40314976406972
"G7039-MONOMER"	"tcyJ"	580.2362011623622
"FMNREDUCT-MONOMER"	"fre"	580.2362011623622
"EG11086-MONOMER"	"ftsL"	580.2362011623622
"EG10355-MONOMER"	"fucU"	580.2362011623622
"GLUC1PURIDYLTRANS-MONOMER"	"galU"	580.2362011623622
"G7543-MONOMER"	"glcG"	580.2362011623622
"GLNH-MONOMER"	"glnH"	580.2362011623622
"GLNP-MONOMER"	"glnP"	580.2362011623622
"GLTJ-MONOMER"	"gltJ"	580.2362011623622
"GSP-MONOMER"	"gss"	580.2362011623622
"GLUCARDEHYDRA-MONOMER"	"gudD"	580.2362011623622
"EG10423-MONOMER"	"gyrA"	580.2362011623622
"EG10424-MONOMER"	"gyrB"	580.2362011623622
"EG11495-MONOMER"	"hdeD"	492.5767094786317
"7-ALPHA-HYDROXYSTEROID-DEH-MONOMER"	"hdhA"	580.2362011623622
"HISJ-MONOMER"	"hisJ"	580.2362011623622
"HISM-MONOMER"	"hisM"	580.2362011623622
"EG10455-MONOMER"	"skp"	580.2362011623622
"EG12121-MONOMER"	"rssB"	580.2362011623622
"EG10481-MONOMER"	"hycH"	580.2362011623622
"G7579-MONOMER"	"cpdA"	580.2362011623622
"GSK-MONOMER"	"gsk"	580.2362011623622
