# Generated by runscripts/reconstruction/polycistronic_rnas/create_tu_files.py on Fri Feb  5 17:21:03 2021 
"id"	"type"	"modified_forms"	"gene_set"	"monomer_set"
"G6670_G6669_EG12853_EG10668_RNA"	"mRNA"	[]	["G6670", "G6669", "EG12853", "EG10668"]	["G6670-MONOMER", "G6669-MONOMER", "ABGT-MONOMER", "EG10668-MONOMER"]
"EG10827_EG11899_EG11900_EG11901_G6677_G6676_RNA"	"mRNA"	[]	["EG10827", "EG11899", "EG11900", "EG11901", "G6677", "G6676"]	["EG10827-MONOMER", "EG11899-MONOMER", "EG11900-MONOMER", "EG11901-MONOMER", "G6677-MONOMER", "G6676-MONOMER"]
"EG12155_G0-9081_RNA"	"mRNA"	[]	["EG12155", "G0-9081"]	["EG12155-MONOMER", "MONOMER0-1001"]
"G6679_G0-10448_RNA"	"mRNA"	[]	["G6679", "G0-10448"]	["G6679-MONOMER", "MONOMER0-2670"]
"G6681_G6682_G6683_G6684_G6685_G6686_RNA"	"mRNA"	[]	["G6681", "G6682", "G6683", "G6684", "G6685", "G6686"]	["G6681-MONOMER", "G6682-MONOMER", "G6683-MONOMER", "G6684-MONOMER", "G6685-MONOMER", "G6686-MONOMER"]
"G6688_G6689_RNA"	"mRNA"	[]	["G6688", "G6689"]	["G6688-MONOMER", "G6689-MONOMER"]
"G6691_G6692_RNA"	"mRNA"	[]	["G6691", "G6692"]	["G6691-MONOMER", "G6692-MONOMER"]
"G6695_G6696_RNA"	"mRNA"	[]	["G6695", "G6696"]	["G6695-MONOMER", "G6696-MONOMER"]
"G6703_G6704_G6705_RNA"	"mRNA"	[]	["G6703", "G6704", "G6705"]	["G6703-MONOMER", "G6704-MONOMER", "G6705-MONOMER"]
"G6727_G6728_G6729_G6730_RNA"	"mRNA"	[]	["G6727", "G6728", "G6729", "G6730"]	["G6727-MONOMER", "G6728-MONOMER", "G6729-MONOMER", "G6730-MONOMER"]
"G0-10451_G6749_RNA"	"mRNA"	[]	["G0-10451", "G6749"]	["MONOMER0-2673", "G6749-MONOMER"]
"G6759_G6758_RNA"	"mRNA"	[]	["G6759", "G6758"]	["G6759-MONOMER", "G6758-MONOMER"]
"EG10010_EG11760_RNA"	"mRNA"	[]	["EG10010", "EG11760"]	["EG10010-MONOMER", "EG11760-MONOMER"]
"G6773_G6772_G6771_RNA"	"mRNA"	[]	["G6773", "G6772", "G6771"]	["G6773-MONOMER", "G6772-MONOMER", "G6771-MONOMER"]
"EG11742_EG11743_RNA"	"mRNA"	[]	["EG11742", "EG11743"]	["YDDA-MONOMER", "EG11743-MONOMER"]
"G6795_G6794_G6793_RNA"	"mRNA"	[]	["G6795", "G6794", "G6793"]	["G6795-MONOMER", "G6794-MONOMER", "G6793-MONOMER"]
"G6799_G6798_RNA"	"mRNA"	[]	["G6799", "G6798"]	["G6799-MONOMER", "G6798-MONOMER"]
"G6810_G6809_RNA"	"mRNA"	[]	["G6810", "G6809"]	["G6810-MONOMER", "G6809-MONOMER"]
"G0-10452_G6822_RNA"	"mRNA"	[]	["G0-10452", "G6822"]	["MONOMER0-2674", "G6822-MONOMER"]
"G6829_G6828_G6827_G6826_RNA"	"mRNA"	[]	["G6829", "G6828", "G6827", "G6826"]	["G6829-MONOMER", "G6828-MONOMER", "G6827-MONOMER", "G6826-MONOMER"]
"G6831_G6830_RNA"	"mRNA"	[]	["G6831", "G6830"]	["G6831-MONOMER", "G6830-MONOMER"]
"EG10836_EG11131_RNA"	"mRNA"	[]	["EG10836", "EG11131"]	["EG10836-MONOMER", "EG11131-MONOMER"]
"EG10228_G6835_G6834_RNA"	"mRNA"	[]	["EG10228", "G6835", "G6834"]	["EG10228-MONOMER", "G6835-MONOMER", "G6834-MONOMER"]
"EG11300_EG11301_EG11302_RNA"	"mRNA"	[]	["EG11300", "EG11301", "EG11302"]	["EG11300-MONOMER", "EG11301-MONOMER", "EG11302-MONOMER"]
"EG10227_EG11303_EG11304_G6836_G6837_RNA"	"mRNA"	[]	["EG10227", "EG11303", "EG11304", "G6836", "G6837"]	["EG10227-MONOMER", "EG11303-MONOMER", "EG11304-MONOMER", "G6836-MONOMER", "G6837-MONOMER"]
"G6839_G6838_RNA"	"mRNA"	[]	["G6839", "G6838"]	["G6839-MONOMER", "G6838-MONOMER"]
"G6841_G6842_RNA"	"mRNA"	[]	["G6841", "G6842"]	["G6841-MONOMER", "SPERMACTRAN-MONOMER"]
"G6858_G6857_RNA"	"mRNA"	[]	["G6858", "G6857"]	["B1600-MONOMER", "B1599-MONOMER"]
"G6861_G6862_RNA"	"mRNA"	[]	["G6861", "G6862"]	["ARCD-MONOMER", "G6862-MONOMER"]
"G6899_G6898_G6897_RNA"	"mRNA"	[]	["G6899", "G6898", "G6897"]	["G6899-MONOMER", "G6898-MONOMER", "G6897-MONOMER"]
"G6902_G6901_G6900_RNA"	"mRNA"	[]	["G6902", "G6901", "G6900"]	["G6902-MONOMER", "G6901-MONOMER", "G6900-MONOMER"]
"G6913_G6912_G6911_RNA"	"mRNA"	[]	["G6913", "G6912", "G6911"]	["G6913-MONOMER", "G6912-MONOMER", "G6911-MONOMER"]
"G6917_EG11234_EG10076_RNA"	"mRNA"	[]	["G6917", "EG11234", "EG10076"]	["B1691-MONOMER", "EG11234-MONOMER", "AROD-MONOMER"]
"EG12432_G6918_RNA"	"mRNA"	[]	["EG12432", "G6918"]	["EG12432-MONOMER", "G6918-MONOMER"]
"G6945_G6946_G6947_G6948_G6949_G6950_G6951_RNA"	"mRNA"	[]	["G6945", "G6946", "G6947", "G6948", "G6949", "G6950", "G6951"]	["G6945-MONOMER", "G6946-MONOMER", "G6947-MONOMER", "G6948-MONOMER", "G6949-MONOMER", "YNJC-MONOMER", "YNJD-MONOMER"]
"G6963_G6962_G6961_G6960_G6959_G6958_RNA"	"mRNA"	[]	["G6963", "G6962", "G6961", "G6960", "G6959", "G6958"]	["G6963-MONOMER", "B1775-MONOMER", "G6961-MONOMER", "G6960-MONOMER", "G6959-MONOMER", "G6958-MONOMER"]
"G6983_G6982_RNA"	"mRNA"	[]	["G6983", "G6982"]	["G6983-MONOMER", "G6982-MONOMER"]
"G6987_G6988_RNA"	"mRNA"	[]	["G6987", "G6988"]	["YEAV-MONOMER", "G6988-MONOMER"]
"G6991_G6990_RNA"	"mRNA"	[]	["G6991", "G6990"]	["G6991-MONOMER", "G6990-MONOMER"]
"EG10683_EG12693_RNA"	"mRNA"	[]	["EG10683", "EG12693"]	["PABASYN-COMPI-MONOMER", "EG12693-MONOMER"]
"G7000_EG12204_RNA"	"mRNA"	[]	["G7000", "EG12204"]	["G7000-MONOMER", "EG12204-MONOMER"]
"EG12866_EG10760_RNA"	"mRNA"	[]	["EG12866", "EG10760"]	["EG12866-MONOMER", "EG10760-MONOMER"]
"G7006_G7007_RNA"	"mRNA"	[]	["G7006", "G7007"]	["G7006-MONOMER", "G7007-MONOMER"]
"G7014_G7013_G7012_RNA"	"mRNA"	[]	["G7014", "G7013", "G7012"]	["G7014-MONOMER", "G7013-MONOMER", "G7012-MONOMER"]
"G7015_G7016_RNA"	"mRNA"	[]	["G7015", "G7016"]	["G7015-MONOMER", "G7016-MONOMER"]
"EG12378_EG12379_RNA"	"mRNA"	[]	["EG12378", "EG12379"]	["EG12378-MONOMER", "EG12379-MONOMER"]
"G7019_G7020_G7021_RNA"	"mRNA"	[]	["G7019", "G7020", "G7021"]	["G7019-MONOMER", "G7020-MONOMER", "G7021-MONOMER"]
"G7038_G7037_EG12347_RNA"	"mRNA"	[]	["G7038", "G7037", "EG12347"]	["DCYSDESULF-MONOMER", "G7037-MONOMER", "EG12347-MONOMER"]
"EG11660_EG11661_RNA"	"mRNA"	[]	["EG11660", "EG11661"]	["EG11660-MONOMER", "EG11661-MONOMER"]
"G7051_EG12710_RNA"	"mRNA"	[]	["G7051", "EG12710"]	["G7051-MONOMER", "EG12710-MONOMER"]
"G7057_G7056_RNA"	"mRNA"	[]	["G7057", "G7056"]	["G7057-MONOMER", "G7056-MONOMER"]
"G7059_G7060_RNA"	"mRNA"	[]	["G7059", "G7060"]	["G7059-MONOMER", "G7060-MONOMER"]
"G7081_G7082_G7083_G7084_G7085_G7086_RNA"	"mRNA"	[]	["G7081", "G7082", "G7083", "G7084", "G7085", "G7086"]	["G7081-MONOMER", "G7082-MONOMER", "G7083-MONOMER", "G7084-MONOMER", "G7085-MONOMER", "G7086-MONOMER"]
"EG11895_EG11894_RNA"	"mRNA"	[]	["EG11895", "EG11894"]	["EG11895-MONOMER", "EG11894-MONOMER"]
"EG12844_G0-9121_RNA"	"mRNA"	[]	["EG12844", "G0-9121"]	["EG12844-MONOMER", "MONOMER0-1041"]
"G7096_G7095_G7094_RNA"	"mRNA"	[]	["G7096", "G7095", "G7094"]	["G7096-MONOMER", "G7095-MONOMER", "G7094-MONOMER"]
"G7102_G7101_G7100_G7099_EG11787_EG11788_EG11789_EG11790_EG10161_EG10162_G7098_G7097_RNA"	"mRNA"	[]	["G7102", "G7101", "G7100", "G7099", "EG11787", "EG11788", "EG11789", "EG11790", "EG10161", "EG10162", "G7098", "G7097"]	["G7102-MONOMER", "G7101-MONOMER", "G7100-MONOMER", "G7099-MONOMER", "GDPMANDEHYDRA-MONOMER", "FCL-MONOMER", "GDPMANMANHYDRO-MONOMER", "EG11790-MONOMER", "MANNPGUANYLTRANGDP-MONOMER", "PHOSMANMUT-MONOMER", "G7098-MONOMER", "G7097-MONOMER"]
"G7112_G7111_RNA"	"mRNA"	[]	["G7112", "G7111"]	["G7112-MONOMER", "G7111-MONOMER"]
"G7130_G7131_G7132_RNA"	"mRNA"	[]	["G7130", "G7131", "G7132"]	["B2098-MONOMER", "G7131-MONOMER", "G7132-MONOMER"]
"M007_G7135_RNA"	"mRNA"	[]	["M007", "G7135"]	["THZ-KIN-MONOMER", "HMP-P-KIN-MONOMER"]
"G7138_G7139_RNA"	"mRNA"	[]	["G7138", "G7139"]	["G7138-MONOMER", "G7139-MONOMER"]
"EG11990_EG11989_EG11988_EG11987_RNA"	"mRNA"	[]	["EG11990", "EG11989", "EG11988", "EG11987"]	["EG11990-MONOMER", "EG11989-MONOMER", "EG11988-MONOMER", "EG11987-MONOMER"]
"G8208_EG11995_RNA"	"mRNA"	[]	["G8208", "EG11995"]	["G8208-MONOMER", "EG11995-MONOMER"]
"EG11998_EG11999_EG12002_EG12003_RNA"	"mRNA"	[]	["EG11998", "EG11999", "EG12002", "EG12003"]	["EG11998-MONOMER", "EG11999-MONOMER", "EG12002-MONOMER", "EG12003-MONOMER"]
"EG12007_EG12006_RNA"	"mRNA"	[]	["EG12007", "EG12006"]	["EG12007-MONOMER", "EG12006-MONOMER"]
"EG12023_EG12024_RNA"	"mRNA"	[]	["EG12023", "EG12024"]	["EG12023-MONOMER", "EG12024-MONOMER"]
"EG12025_G7144_RNA"	"mRNA"	[]	["EG12025", "G7144"]	["EG12025-MONOMER", "G7144-MONOMER"]
"G7145_EG11289_RNA"	"mRNA"	[]	["G7145", "EG11289"]	["G7145-MONOMER", "EG11289-MONOMER"]
"EG11375_EG11290_RNA"	"mRNA"	[]	["EG11375", "EG11290"]	["GTP-CYCLOHYDRO-I-MONOMER", "EG11290-MONOMER"]
"EG11646_EG12033_RNA"	"mRNA"	[]	["EG11646", "EG12033"]	["EG11646-MONOMER", "EG12033-MONOMER"]
"EG12104_G7146_RNA"	"mRNA"	[]	["EG12104", "G7146"]	["EG12104-MONOMER", "G7146-MONOMER"]
"EG12037_EG12038_EG12040_EG12041_RNA"	"mRNA"	[]	["EG12037", "EG12038", "EG12040", "EG12041"]	["YEJA-MONOMER", "YEJB-MONOMER", "YEJE-MONOMER", "YEJF-MONOMER"]
"EG12043_EG12049_RNA"	"mRNA"	[]	["EG12043", "EG12049"]	["EG12043-MONOMER", "EG12049-MONOMER"]
"EG11667_EG11668_RNA"	"mRNA"	[]	["EG11667", "EG11668"]	["ATOS-MONOMER", "ATOC-MONOMER"]
"EG11142_G7156_G7155_G7153_G7152_RNA"	"mRNA"	[]	["EG11142", "G7156", "G7155", "G7153", "G7152"]	["EG11142-MONOMER", "G7156-MONOMER", "G7155-MONOMER", "G7153-MONOMER", "G7152-MONOMER"]
"G7159_G7158_RNA"	"mRNA"	[]	["G7159", "G7158"]	["B2246-MONOMER", "G7158-MONOMER"]
"G7161_G7160_RNA"	"mRNA"	[]	["G7161", "G7160"]	["G7161-MONOMER", "G7160-MONOMER"]
"G7166_G7167_G7168_G7169_G7170_G0-10460_G7171_RNA"	"mRNA"	[]	["G7166", "G7167", "G7168", "G7169", "G7170", "G0-10460", "G7171"]	["G7166-MONOMER", "G7167-MONOMER", "G7168-MONOMER", "G7169-MONOMER", "G7170-MONOMER", "MONOMER0-2682", "G7171-MONOMER"]
"G7188_G7187_RNA"	"mRNA"	[]	["G7188", "G7187"]	["G7188-MONOMER", "G7187-MONOMER"]
"G7195_G7196_RNA"	"mRNA"	[]	["G7195", "G7196"]	["H2NTPEPIM-MONOMER", "G7196-MONOMER"]
"EG10327_EG10218_RNA"	"mRNA"	[]	["EG10327", "EG10218"]	["FOLC-MONOMER", "EG10218-MONOMER"]
"EG12449_EG10075_EG10580_EG11144_G7201_G7200_RNA"	"mRNA"	[]	["EG12449", "EG10075", "EG10580", "EG11144", "G7201", "G7200"]	["EG12449-MONOMER", "AROC-MONOMER", "EG10580-MONOMER", "EG11144-MONOMER", "G7201-MONOMER", "G7200-MONOMER"]
"G7209_G7207_G7206_G7205_G7204_G7203_RNA"	"mRNA"	[]	["G7209", "G7207", "G7206", "G7205", "G7204", "G7203"]	["G7209-MONOMER", "G7207-MONOMER", "G7206-MONOMER", "G7205-MONOMER", "G7204-MONOMER", "G7203-MONOMER"]
"G7219_G7220_G7221_RNA"	"mRNA"	[]	["G7219", "G7220", "G7221"]	["G7219-MONOMER", "G7220-MONOMER", "G7221-MONOMER"]
"G7227_G7226_G7225_G7224_G7223_RNA"	"mRNA"	[]	["G7227", "G7226", "G7225", "G7224", "G7223"]	["G7227-MONOMER", "G7226-MONOMER", "G7225-MONOMER", "G7224-MONOMER", "G7223-MONOMER"]
"G7228_G7229_RNA"	"mRNA"	[]	["G7228", "G7229"]	["G7228-MONOMER", "G7229-MONOMER"]
"G7230_G7231_G7232_RNA"	"mRNA"	[]	["G7230", "G7231", "G7232"]	["G7230-MONOMER", "G7231-MONOMER", "G7232-MONOMER"]
"G7243_G7244_G7245_RNA"	"mRNA"	[]	["G7243", "G7244", "G7245"]	["G7243-MONOMER", "G7244-MONOMER", "G7245-MONOMER"]
"G7250_G7249_G7248_G7247_G7246_RNA"	"mRNA"	[]	["G7250", "G7249", "G7248", "G7247", "G7246"]	["G7250-MONOMER", "MONOMER0-6", "G7248-MONOMER", "G7247-MONOMER", "G7246-MONOMER"]
"EG10534_G0-10462_RNA"	"mRNA"	[]	["EG10534", "G0-10462"]	["EG10534-MONOMER", "MONOMER0-2684"]
"G7263_G7264_G7265_RNA"	"mRNA"	[]	["G7263", "G7264", "G7265"]	["G7263-MONOMER", "MONOMER0-5", "G7265-MONOMER"]
"G7269_G7268_RNA"	"mRNA"	[]	["G7269", "G7268"]	["G7269-MONOMER", "G7268-MONOMER"]
"EG50006_EG50007_G7271_G7270_EG12190_RNA"	"mRNA"	[]	["EG50006", "EG50007", "G7271", "G7270", "EG12190"]	["EUTB-MONOMER", "EUTC-MONOMER", "G7271-MONOMER", "G7270-MONOMER", "EG12190-MONOMER"]
"G7274_G7275_RNA"	"mRNA"	[]	["G7274", "G7275"]	["G7274-MONOMER", "G7275-MONOMER"]
"G7278_G7279_RNA"	"mRNA"	[]	["G7278", "G7279"]	["G7278-MONOMER", "G7279-MONOMER"]
"G7282_G7281_RNA"	"mRNA"	[]	["G7282", "G7281"]	["G7282-MONOMER", "G7281-MONOMER"]
"G7286_G7285_G7284_G7283_RNA"	"mRNA"	[]	["G7286", "G7285", "G7284", "G7283"]	["G7286-MONOMER", "G7285-MONOMER", "G7284-MONOMER", "G7283-MONOMER"]
"G7292_G7291_G7290_G7289_G7288_G7287_RNA"	"mRNA"	[]	["G7292", "G7291", "G7290", "G7289", "G7288", "G7287"]	["G7292-MONOMER", "G7291-MONOMER", "G7290-MONOMER", "G7289-MONOMER", "G7288-MONOMER", "G7287-MONOMER"]
"EG11147_EG10208_G0-10463_RNA"	"mRNA"	[]	["EG11147", "EG10208", "G0-10463"]	["EG11147-MONOMER", "MONOMER0-1981", "MONOMER0-2685"]
"G7298_G7297_RNA"	"mRNA"	[]	["G7298", "G7297"]	["G7298-MONOMER", "G7297-MONOMER"]
"G7316_G7317_RNA"	"mRNA"	[]	["G7316", "G7317"]	["G7316-MONOMER", "G7317-MONOMER"]
"G7323_G7322_RNA"	"mRNA"	[]	["G7323", "G7322"]	["G7323-MONOMER", "G7322-MONOMER"]
"G7339_G7338_RNA"	"mRNA"	[]	["G7339", "G7338"]	["YPHC-MONOMER", "G7338-MONOMER"]
"G7342_G7341_G7340_RNA"	"mRNA"	[]	["G7342", "G7341", "G7340"]	["G7342-MONOMER", "YPHE-MONOMER", "YPHD-MONOMER"]
"EG11371_EG11372_RNA"	"mRNA"	[]	["EG11371", "EG11372"]	["EG11371-MONOMER", "EG11372-MONOMER"]
"G7349_G7350_RNA"	"mRNA"	[]	["G7349", "G7350"]	["G7349-MONOMER", "G7350-MONOMER"]
"EG12098_EG12097_RNA"	"mRNA"	[]	["EG12098", "EG12097"]	["EG12098-MONOMER", "EG12097-MONOMER"]
"G7354_EG12880_EG11152_RNA"	"mRNA"	[]	["G7354", "EG12880", "EG11152"]	["G7354-MONOMER", "EG12880-MONOMER", "EG11152-MONOMER"]
"G7358_G7357_RNA"	"mRNA"	[]	["G7358", "G7357"]	["G7358-MONOMER", "G7357-MONOMER"]
"G7363_G7362_RNA"	"mRNA"	[]	["G7363", "G7362"]	["G7363-MONOMER", "G7362-MONOMER"]
"G7367_G7368_RNA"	"mRNA"	[]	["G7367", "G7368"]	["G7367-MONOMER", "G7368-MONOMER"]
"G7369_G7370_G7371_G7372_RNA"	"mRNA"	[]	["G7369", "G7370", "G7371", "G7372"]	["G7369-MONOMER", "G7370-MONOMER", "G7371-MONOMER", "G7372-MONOMER"]
"G7378_G7379_G0-10464_G7380_G7381_RNA"	"mRNA"	[]	["G7378", "G7379", "G0-10464", "G7380", "G7381"]	["G7378-MONOMER", "G7379-MONOMER", "MONOMER0-2686", "G7380-MONOMER", "G7381-MONOMER"]
"G7397_G7398_RNA"	"mRNA"	[]	["G7397", "G7398"]	["G7397-MONOMER", "G7398-MONOMER"]
"G7405_G7406_RNA"	"mRNA"	[]	["G7405", "G7406"]	["G7405-MONOMER", "G7406-MONOMER"]
"G7408_G7407_RNA"	"mRNA"	[]	["G7408", "G7407"]	["G7408-MONOMER", "G7407-MONOMER"]
"G7417_G7418_RNA"	"mRNA"	[]	["G7417", "G7418"]	["G7417-MONOMER", "G7418-MONOMER"]
"G7419_G7420_RNA"	"mRNA"	[]	["G7419", "G7420"]	["G7419-MONOMER", "G7420-MONOMER"]
"G7430_G7429_G7428_G7427_G7426_G7425_EG12845_RNA"	"mRNA"	[]	["G7430", "G7429", "G7428", "G7427", "G7426", "G7425", "EG12845"]	["G7430-MONOMER", "G7429-MONOMER", "G7428-MONOMER", "G7427-MONOMER", "G7426-MONOMER", "G7425-MONOMER", "EG12845-MONOMER"]
"G7432_G7433_G7434_RNA"	"mRNA"	[]	["G7432", "G7433", "G7434"]	["G7432-MONOMER", "G7433-MONOMER", "G7434-MONOMER"]
"G7436_G7435_RNA"	"mRNA"	[]	["G7436", "G7435"]	["G7436-MONOMER", "G7435-MONOMER"]
"EG13174_G7442_RNA"	"mRNA"	[]	["EG13174", "G7442"]	["B2775-MONOMER", "G7442-MONOMER"]
"G7450_G7449_G7448_RNA"	"mRNA"	[]	["G7450", "G7449", "G7448"]	["G7450-MONOMER", "G7449-MONOMER", "G7448-MONOMER"]
"G7454_G7455_RNA"	"mRNA"	[]	["G7454", "G7455"]	["G7454-MONOMER", "G7455-MONOMER"]
"EG10786_EG10824_EG10826_RNA"	"mRNA"	[]	["EG10786", "EG10824", "EG10826"]	["EG10786-MONOMER", "EG10824-MONOMER", "EG10826-MONOMER"]
"EG12081_EG11156_EG11155_EG11154_EG10825_RNA"	"mRNA"	[]	["EG12081", "EG11156", "EG11155", "EG11154", "EG10825"]	["EG12081-MONOMER", "EG11156-MONOMER", "EG11155-MONOMER", "EG11154-MONOMER", "EG10825-MONOMER"]
"G7459_EG12188_RNA"	"mRNA"	[]	["G7459", "EG12188"]	["G7459-MONOMER", "EG12188-MONOMER"]
"EG11679_EG12455_RNA"	"mRNA"	[]	["EG11679", "EG12455"]	["AAS-MONOMER", "EG12455-MONOMER"]
"G7467_G7468_RNA"	"mRNA"	[]	["G7467", "G7468"]	["G7467-MONOMER", "G7468-MONOMER"]
"G7476_G7475_RNA"	"mRNA"	[]	["G7476", "G7475"]	["G7476-MONOMER", "G7475-MONOMER"]
"G7497_G7498_RNA"	"mRNA"	[]	["G7497", "G7498"]	["G7497-MONOMER", "G7498-MONOMER"]
"G7499_G7500_RNA"	"mRNA"	[]	["G7499", "G7500"]	["G7499-MONOMER", "G7500-MONOMER"]
"G7501_G7502_G7503_RNA"	"mRNA"	[]	["G7501", "G7502", "G7503"]	["YGFO-MONOMER", "G7502-MONOMER", "G7504-MONOMER"]
"G7506_G7505_RNA"	"mRNA"	[]	["G7506", "G7505"]	["G7506-MONOMER", "G7505-MONOMER"]
"G7510_G7509_RNA"	"mRNA"	[]	["G7510", "G7509"]	["G7510-MONOMER", "G7509-MONOMER"]
"EG11323_EG10697_EG11324_EG11333_RNA"	"mRNA"	[]	["EG11323", "EG10697", "EG11324", "EG11333"]	["EG11323-MONOMER", "EG10697-MONOMER", "OCTAPRENYL-METHOXYPHENOL-OH-MONOMER", "EG11333-MONOMER"]
"EG11791_EG11792_G7520_EG11245_EG11162_EG11161_RNA"	"mRNA"	[]	["EG11791", "EG11792", "G7520", "EG11245", "EG11162", "EG11161"]	["CMTB-MONOMER", "CMTA-MONOMER", "G7520-MONOMER", "EG11245-MONOMER", "EG11162-MONOMER", "EG11161-MONOMER"]
"EG12366_EG10419_RNA"	"mRNA"	[]	["EG12366", "EG10419"]	["EG12366-MONOMER", "GLUTATHIONE-SYN-MONOMER"]
"G7524_G7525_RNA"	"mRNA"	[]	["G7524", "G7525"]	["G7524-MONOMER", "G7525-MONOMER"]
"G7527_G7528_G7529_G7530_G7531_RNA"	"mRNA"	[]	["G7527", "G7528", "G7529", "G7530", "G7531"]	["G7527-MONOMER", "G7528-MONOMER", "G7529-MONOMER", "G7530-MONOMER", "G7531-MONOMER"]
"EG11779_EG12443_RNA"	"mRNA"	[]	["EG11779", "EG12443"]	["EG11779-MONOMER", "EG12443-MONOMER"]
"G7536_G7535_RNA"	"mRNA"	[]	["G7536", "G7535"]	["G7536-MONOMER", "G7535-MONOMER"]
"G7551_G7550_RNA"	"mRNA"	[]	["G7551", "G7550"]	["G7551-MONOMER", "G7550-MONOMER"]
"G7564_G7565_RNA"	"mRNA"	[]	["G7564", "G7565"]	["G7564-MONOMER", "MONOMER0-148"]
"G7572_G7571_RNA"	"mRNA"	[]	["G7572", "G7571"]	["G7572-MONOMER", "G7571-MONOMER"]
"EG12633_G7580_G7579_G7578_EG10687_RNA"	"mRNA"	[]	["EG12633", "G7580", "G7579", "G7578", "EG10687"]	["EG12633-MONOMER", "G7580-MONOMER", "G7579-MONOMER", "G7578-MONOMER", "EG10687-MONOMER"]
"EG11009_EG11164_EG11165_RNA"	"mRNA"	[]	["EG11009", "EG11164", "EG11165"]	["EG11009-MONOMER", "EG11164-MONOMER", "EG11165-MONOMER"]
"G7588_G7589_RNA"	"mRNA"	[]	["G7588", "G7589"]	["G7588-MONOMER", "G7589-MONOMER"]
"EG11603_EG11602_RNA"	"mRNA"	[]	["EG11603", "EG11602"]	["EG11603-MONOMER", "GLNE-MONOMER"]
"G7598_G7599_RNA"	"mRNA"	[]	["G7598", "G7599"]	["G7598-MONOMER", "G7599-MONOMER"]
"G7602_G7601_RNA"	"mRNA"	[]	["G7602", "G7601"]	["G7602-MONOMER", "G7601-MONOMER"]
"G7611_G7612_G7613_G7614_RNA"	"mRNA"	[]	["G7611", "G7612", "G7613", "G7614"]	["G7611-MONOMER", "G7612-MONOMER", "G7613-MONOMER", "G7614-MONOMER"]
"G7620_G7621_RNA"	"mRNA"	[]	["G7620", "G7621"]	["G7620-MONOMER", "G7621-MONOMER"]
"EG12754_G7622_RNA"	"mRNA"	[]	["EG12754", "G7622"]	["YHAO-MONOMER", "G7622-MONOMER"]
"EG11173_EG11174_RNA"	"mRNA"	[]	["EG11173", "EG11174"]	["EG11173-MONOMER", "EG11174-MONOMER"]
"EG10955_G7629_RNA"	"mRNA"	[]	["EG10955", "G7629"]	["EG10955-MONOMER", "G7629-MONOMER"]
"G7638_G7639_G7640_RNA"	"mRNA"	[]	["G7638", "G7639", "G7640"]	["G7638-MONOMER", "G7639-MONOMER", "G7640-MONOMER"]
"G7651_G7650_RNA"	"mRNA"	[]	["G7651", "G7650"]	["G7651-MONOMER", "G7650-MONOMER"]
"G7652_G7653_RNA"	"mRNA"	[]	["G7652", "G7653"]	["G7652-MONOMER", "G7653-MONOMER"]
"EG50011_EG11553_RNA"	"mRNA"	[]	["EG50011", "EG11553"]	["H2PTEROATESYNTH-MONOMER", "PHOSGLUCOSAMINEMUT-MONOMER"]
"EG11499_G7656_RNA"	"mRNA"	[]	["EG11499", "G7656"]	["EG11499-MONOMER", "G7656-MONOMER"]
"EG12801_EG12800_EG12799_G7659_G7658_RNA"	"mRNA"	[]	["EG12801", "EG12800", "EG12799", "G7659", "G7658"]	["YRBF-MONOMER", "YRBE-MONOMER", "EG12799-MONOMER", "G7659-MONOMER", "G7658-MONOMER"]
"EG11383_G7668_RNA"	"mRNA"	[]	["EG11383", "G7668"]	["EG11383-MONOMER", "G7668-MONOMER"]
"EG11515_G7670_G7671_RNA"	"mRNA"	[]	["EG11515", "G7670", "G7671"]	["EG11515-MONOMER", "G7670-MONOMER", "G7671-MONOMER"]
"G7682_EG11652_RNA"	"mRNA"	[]	["G7682", "EG11652"]	["G7682-MONOMER", "EG11652-MONOMER"]
"G7687_G7686_G7685_RNA"	"mRNA"	[]	["G7687", "G7686", "G7685"]	["G7687-MONOMER", "G7686-MONOMER", "G7685-MONOMER"]
"EG11970_EG11969_RNA"	"mRNA"	[]	["EG11970", "EG11969"]	["EG11970-MONOMER", "EG11969-MONOMER"]
"G7702_G7703_G7704_G7705_G7706_G7707_G7708_G7709_G7710_G7711_EG12173_EG11359_RNA"	"mRNA"	[]	["G7702", "G7703", "G7704", "G7705", "G7706", "G7707", "G7708", "G7709", "G7710", "G7711", "EG12173", "EG11359"]	["G7702-MONOMER", "G7703-MONOMER", "G7704-MONOMER", "G7705-MONOMER", "G7706-MONOMER", "G7707-MONOMER", "G7708-MONOMER", "G7709-MONOMER", "G7710-MONOMER", "G7711-MONOMER", "EG12173-MONOMER", "EG11359-MONOMER"]
"EG11181_EG10113_RNA"	"mRNA"	[]	["EG11181", "EG10113"]	["EG11181-MONOMER", "EG10113-MONOMER"]
"G7715_G7714_G7713_G7712_RNA"	"mRNA"	[]	["G7715", "G7714", "G7713", "G7712"]	["G7715-MONOMER", "G7714-MONOMER", "G7713-MONOMER", "G7712-MONOMER"]
"G7717_EG20110_G0-10466_RNA"	"mRNA"	[]	["G7717", "EG20110", "G0-10466"]	["G7717-MONOMER", "KEFB-MONOMER", "MONOMER0-2688"]
"EG12903_G7718_G7719_RNA"	"mRNA"	[]	["EG12903", "G7718", "G7719"]	["YHES-MONOMER", "G7718-MONOMER", "G7719-MONOMER"]
