# Generated by /Users/miagrahn/wcEcoli/reconstruction/ecoli/scripts/protein_half_lives/convert_clim_half_lives_to_flat.py on Sat Feb  7 18:27:48 2026
id	common_name	half_life (units.min)
"G7475-MONOMERUniProt:Q46791"	"nan"	720.0
"G7484-MONOMER"	"actS"	720.0
"G7486-MONOMER"	"xdhB"	637.9963769306042
"G7509-MONOMER"	"ygfX"	259.8705613825655
"G495-MONOMER"	"bglA"	720.0
"G7553-MONOMER"	"yghU"	720.0
"G7558-MONOMER"	"gpr"	720.0
"G7563-MONOMER"	"yqhC"	455.69648891681487
"G7564-MONOMER"	"yqhD"	720.0
"G7568-MONOMER"	"ygiQ"	13.24274114821161
"YGIS-MONOMER"	"ygiS"	720.0
"G7571-MONOMER"	"mqsA"	80.30174174359594
"G7593-MONOMER"	"nfeF"	720.0
"G7423-MONOMER"	"ispD"	720.0
"G7428-MONOMER"	"casC"	646.1688133284069
"G7434-MONOMER"	"ygcP"	720.0
"G7452-MONOMER"	"queF"	720.0
"G7454-MONOMER"	"csdA"	720.0
"G7456-MONOMER"	"tcdA"	720.0
"G7463-MONOMER"	"kduI"	720.0
"G7464-MONOMER"	"yqeF"	296.007915388311
"HMP-KIN-MONOMER"	"yajL"	720.0
"G7071-MONOMER"	"cbl"	124.23210558841485
"ACYLCOADEHYDROG-MONOMER"	"fadE"	163.46768774336675
"G6110-MONOMER"	"dinJ"	58.11759369649819
"SAPA-MONOMER"	"sapA"	720.0
"G6103-MONOMER"	"yafV"	720.0
"B0260-MONOMER"	"mmuP"	720.0
"MMUM-MONOMER"	"mmuM"	720.0
"G7422-MONOMER"	"truD"	720.0
"nan"	"nan"	720.0
"GALACTONATE-DEHYDRATASE-MONOMER"	"dgoD"	581.549940535852
"G6612-MONOMER"	"ymgG"	150.28811770217433
"EG12633-MONOMER"	"nudF"	720.0
"PD00360"	"lysR"	720.0
"EG10764-MONOMER"	"priB"	720.0
"NARG-MONOMER"	"narG"	720.0
"UHPC-MONOMER"	"uhpC"	720.0
"EG10832-MONOMER"	"recO"	271.6533551759372
"G6618-MONOMER"	"ycgN"	87.41446154879642
"EG10320-MONOMER"	"flhD"	65.36748973837034
"EG11111-MONOMER"	"cspD"	23.614666336103863
"CODB-MONOMER"	"codB"	367.3034953244819
"G7243-MONOMER"	"pyrS"	720.0
"MTR-MONOMER"	"mtr"	346.01824053970563
"ARAG-MONOMER"	"araG"	695.489252273196
"EG11805-MONOMER"	"hybG"	308.3558070423058
"G6264-MONOMER"	"ybbJ"	720.0
"CYTOCHROME-B561-MONOMER"	"cybB"	720.0
"EG10216-MONOMER"	"dedA"	720.0
"FLGC-FLAGELLAR-MOTOR-ROD-PROTEIN"	"flgC"	33.372283005664116
"EG12424-MONOMER"	"prmC"	720.0
"EG11144-MONOMER"	"yfcA"	720.0
"CYSW-MONOMER"	"cysW"	720.0
"GALP-MONOMER"	"galP"	720.0
"LIVH-MONOMER"	"livH"	720.0
"YBHS-MONOMER"	"ybhS"	720.0
"SECE"	"secE"	720.0
"G6718-MONOMER"	"paaJ"	466.78676581438856
"NARH-MONOMER"	"narH"	720.0
"EG11123-MONOMER"	"yciC"	720.0
"EG11224-MONOMER"	"fliO"	400.73538748080676
"GKI-MONOMER"	"garK"	720.0
"EG10780-MONOMER"	"pspE"	339.2914664861033
"EG11338-MONOMER"	"msyB"	671.3815020717996
"EG11360-MONOMER"	"bax"	187.5909014084352
"EG11733-MONOMER"	"yieP"	720.0
"CARNRACE-MONOMER"	"caiD"	720.0
"EG11843-MONOMER"	"yihQ"	720.0
"EG11876-MONOMER"	"yiiS"	549.8121603767346
"EG11913-MONOMER"	"yijO"	720.0
"LCTP-MONOMER"	"lldP"	184.57209550986715
"EG12110-MONOMER"	"ydcF"	720.0
"AGAX-MONOMER"	"yadI"	59.34828526480406
"EG12260-MONOMER"	"bcsA"	386.3290963268638
"EG12364-MONOMER"	"intB"	720.0
"G7913-MONOMER"	"sgcR"	146.65659627178727
"G7597-MONOMER"	"ygjH"	720.0
"G7640-MONOMER"	"yraK"	720.0
"G7674-MONOMER"	"yhcG"	720.0
"G7675-MONOMER"	"nanQ"	720.0
"G7643-MONOMER"	"yraN"	290.5323244609506
"G7745-MONOMER"	"yhgE"	712.9097184048755
"EG13217-MONOMER"	"ybaE"	325.1509150432391
"MONOMER0-561"	"glcF"	193.17341069655552
"EG11356-MONOMER"	"fliZ"	75.23690889053431
"TREHALACYTO-MONOMER"	"treF"	345.6924255760346
"G7528-MONOMER"	"yggT"	720.0
"G6889-MONOMER"	"nemR"	720.0
"G6401-MONOMER"	"ybhJ"	135.30965428176117
"G6551-MONOMER"	"clsC"	720.0
"G6603-MONOMER"	"bluF"	301.17376390381787
"G6672-MONOMER"	"smrA"	100.60195701013038
"G6743-MONOMER"	"insQ"	720.0
"YNEA-MONOMER"	"lsrB"	720.0
"G6901-MONOMER"	"ydhV"	720.0
"UGD-MONOMER"	"ugd"	647.9686988101784
"G7343-MONOMER"	"yphG"	720.0
"G7314-MONOMER"	"pdeF"	720.0
"G6872-MONOMER"	"rsxB"	67.26756902385925
"G7342-MONOMER"	"yphF"	720.0
"G6258-MONOMER"	"ybaP"	720.0
"G6664-MONOMER"	"pgrR"	720.0
"G6619-MONOMER"	"hlyE"	395.4341824173844
"G6126-MONOMER"	"yafY"	143.3855038247496
"G7246-MONOMER"	"fryA"	664.0334211476123
"G6963-MONOMER"	"ydjL"	178.28647728607882
"HCAD-MONOMER"	"hcaD"	238.14882402159162
"MONOMER0-2676"	"yobH"	720.0
"G7488-MONOMER"	"ygeV"	234.03956042564707
"G7493-MONOMER"	"yqeA"	720.0
"G7614-MONOMER"	"yqjK"	720.0
"MALF-MONOMER"	"malF"	582.0515897203658
"SORB6PDEHYDROG-MONOMER"	"srlD"	107.76442057568354
"BETA-GLUCURONID-MONOMER"	"uidA"	720.0
"RIBULOKIN-MONOMER"	"araB"	683.4226249689046
"FUM-MEMB2"	"frdD"	720.0
"EG12231-MONOMER"	"uspB"	65.0962063339254
"EXUT-MONOMER"	"exuT"	720.0
"G6784-MONOMER"	"dosC"	415.3412473709353
"G6473-MONOMER"	"ycbJ"	570.4889899045509
"TAGAALDOL1-MONOMER"	"kbaY"	439.16644928266527
"FUCPALDOL-MONOMER"	"fucA"	720.0
"EG10125-MONOMER"	"bolA"	268.6654640403868
"G6988-MONOMER"	"yeaW"	11.610088696118442
"GNTP-MONOMER"	"gntP"	720.0
"EG11962-MONOMER"	"lldR"	172.3651922329909
"ARAH-MONOMER"	"araH"	720.0
"ARGSUCCTRAN-MONOMER"	"astA"	720.0
"G369-MONOMER"	"flgM"	54.927053974846416
"G7545-MONOMER"	"glcD"	567.9263790295296
"GLPF-MONOMER"	"glpF"	720.0
"G7414-MONOMER"	"hycI"	720.0
"YJCH-MONOMER"	"yjcH"	521.6027073866968
"PNUC-MONOMER"	"pnuC"	720.0
"SAPC-MONOMER"	"sapC"	720.0
"XYLH-MONOMER"	"xylH"	720.0
"EG12220-MONOMER"	"yhhT"	720.0
"G7631-MONOMER"	"kbaZ"	474.9811190609195
"EG11036-MONOMER"	"tufA"	720.0
"ICITDEHASE-KIN-PHOSPHA"	"aceK"	720.0
"FUCP-MONOMER"	"fucP"	381.73734874407097
"FUCULOKIN-MONOMER"	"fucK"	89.95760373771068
"EG10143-MONOMER"	"chbR"	111.83457307805743
"EG10144-MONOMER"	"chbF"	720.0
"NARY-MONOMER"	"narY"	720.0
"EG10747-MONOMER"	"polB"	720.0
"TRKG-MONOMER"	"trkG"	720.0
"ASCF-MONOMER"	"ascF"	281.1589918850878
"ALPHA-AMYL-PERI-MONOMER"	"malS"	720.0
"EG11289-MONOMER"	"preA"	94.9017723112458
"EG11516-MONOMER"	"ycgB"	128.94656507115815
"YDEF-MONOMER"	"ydeE"	259.257746814698
"EG11644-MONOMER"	"ydeI"	345.06972697567943
"DEHYDDEOXGALACTKIN-MONOMER"	"dgoK"	720.0
"EG11729-MONOMER"	"yieL"	720.0
"G6198-MONOMER"	"prpC"	348.15253070871995
"EG11848-MONOMER"	"yihV"	720.0
"YJCW-MONOMER"	"alsA"	720.0
"TORA-MONOMER"	"torA"	248.47146261711106
"EG12008-MONOMER"	"mlrA"	304.42562062032493
"EG12019-MONOMER"	"yohF"	720.0
"EG12279-MONOMER"	"yiaK"	720.0
"G7879-MONOMER"	"yjgH"	720.0
"IDONDEHYD-MONOMER"	"idnD"	221.84547803009693
"YJHF-MONOMER"	"yjhF"	720.0
"SGCA-MONOMER"	"sgcA"	407.9732542448918
"SGCB-MONOMER"	"sgcX"	720.0
"G7916-MONOMER"	"yjhP"	720.0
"G7931-MONOMER"	"yjiL"	720.0
"ADHP-MONOMER"	"adhP"	6.70648691651781
"NANT-MONOMER"	"nanT"	354.11826839532966
"G7634-MONOMER"	"agaS"	552.0173769559323
"G7724-MONOMER"	"frlC"	225.48693077747652
"G7726-MONOMER"	"frlD"	329.87409958032254
"G7699-MONOMER"	"yrdD"	574.8257320121214
"AMINEOXID-MONOMER"	"tynA"	720.0
"MHPELY-MONOMER"	"mhpE"	720.0
"G7544-MONOMER"	"glcE"	283.8481014608486
"G6548-MONOMER"	"csgC"	650.6657561759203
"G379-MONOMER"	"fliK"	20.308459056978823
"G7442-MONOMER"	"ygcE"	720.0
"EG11562-MONOMER"	"fixA"	720.0
"G7009-MONOMER"	"yebV"	154.65128910922112
"G7144-MONOMER"	"yeiS"	159.75821749598845
"G7491-MONOMER"	"ygeY"	720.0
"G7250-MONOMER"	"fryB"	705.3644370135219
"FRWB-MONOMER"	"frwB"	720.0
"CMTA-MONOMER"	"cmtA"	482.749458584432
"G7921-MONOMER"	"nanC"	720.0
"GLUTDECARBOXA-MONOMER"	"gadA"	720.0
"G6437-MONOMER"	"yliI"	720.0
"G366-MONOMER"	"flgJ"	26.98465494077463
"G6719-MONOMER"	"paaK"	74.33226163237963
"G6738-MONOMER"	"ydcJ"	517.2070088778464
"G6787-MONOMER"	"ydeM"	148.83818412490226
"G6938-MONOMER"	"ves"	20.511554360426654
"SUCCGLUDESUCC-MONOMER"	"astE"	344.1607365960794
"SUCCARGDIHYDRO-MONOMER"	"astB"	720.0
"G6970-MONOMER"	"yeaH"	135.42285222765568
"G7105-MONOMER"	"wzc"	720.0
"G7132-MONOMER"	"yegV"	487.5152432901175
"G7203-MONOMER"	"yfcO"	351.13685947720137
"G7231-MONOMER"	"yfdS"	720.0
"G7270-MONOMER"	"eutK"	93.02343710692443
"G7290-MONOMER"	"eutQ"	513.8211038648911
"G7295-MONOMER"	"ypfG"	720.0
"G7394-MONOMER"	"glaH"	57.802124228093355
"YNJD-MONOMER"	"ynjD"	720.0
"G7160-MONOMER"	"rhmD"	720.0
"G6186-MONOMER"	"yahG"	720.0
"YDEX-MONOMER"	"lsrA"	720.0
"YDDP-MONOMER"	"ddpD"	524.5519729100611
"MONOMER0-5"	"murP"	296.8221116335833
"G6673-MONOMER"	"dgcM"	80.32896240525093
"G6798-MONOMER"	"lsrK"	212.35014422510886
"G6200-MONOMER"	"prpE"	30.986429616050714
"G6196-MONOMER"	"prpB"	720.0
"G6833-MONOMER"	"flxA"	29.76834042203227
"G6188-MONOMER"	"yahI"	720.0
"G6281-MONOMER"	"allB"	151.47742559895588
"YDEY-MONOMER"	"lsrC"	404.9062333531503
"G6300-MONOMER"	"ybcK"	150.17264573183365
"G6195-MONOMER"	"prpR"	713.0778665736045
"G6700-MONOMER"	"ompN"	720.0
"YDCT-MONOMER"	"ydcT"	720.0
"G7485-MONOMER"	"xdhA"	301.88533842929024
"G7487-MONOMER"	"xdhC"	197.1803874165062
"G7489-MONOMER"	"ygeW"	720.0
"IPPISOM-MONOMER"	"idi"	720.0
"G7420-MONOMER"	"ygbM"	717.4281651103901
"G6706-MONOMER"	"feaR"	42.900722324982794
"G7331-MONOMER"	"hcaR"	18.153559847582294
"PD00222"	"rhaR"	214.76171526757855
"EG11167-MONOMER"	"zupT"	43.14565994075526
"EG11851-MONOMER"	"yihY"	409.7274453219846
"EG12031-MONOMER"	"yeiL"	193.42058025723864
"EG11847-MONOMER"	"yihU"	86.1886854602144
"G6394-MONOMER"	"ybgS"	363.8853744524877
"PHENYLPRODIOXY-MONOMER"	"hcaE"	142.1428695924371
"PD03867"	"rbsR"	0.71161360121502
"EG12865-MONOMER"	"ydcH"	153.2674286660884
"EG11431-MONOMER"	"yfeC"	306.20481489654634
"EG10312-MONOMER"	"fimE"	22.43676637086908
"G7236-MONOMER"	"oxc"	388.4536168636413
"EG50004-MONOMER"	"rmf"	3.708857690022546
"TAGAALDOL2-MONOMER"	"gatY"	81.98335225526692
"EG12446-MONOMER"	"yfiL"	720.0
"EG11193-MONOMER"	"dinD"	399.86987811562295
"EG11489-MONOMER"	"csgA"	276.2394628251423
"EG11548-MONOMER"	"lhr"	720.0
"EG11691-MONOMER"	"adeQ"	720.0
"EG11705-MONOMER"	"yidJ"	720.0
"TREHALOSEPHOSPHASYN-MONOMER"	"otsB"	720.0
"EG11760-MONOMER"	"ydcD"	720.0
"EG11862-MONOMER"	"frvX"	720.0
"EG11906-MONOMER"	"ptsA"	720.0
"EG11957-MONOMER"	"alsE"	44.717307125751184
"EG12217-MONOMER"	"yhhQ"	596.6120977203983
"EG12286-MONOMER"	"sgbU"	115.17409851007662
"NARU-MONOMER"	"narU"	720.0
"YJFF-MONOMER"	"yjfF"	685.4971413114189
"G7848-MONOMER"	"yjfK"	720.0
"G7855-MONOMER"	"ulaG"	720.0
"G7891-MONOMER"	"idnR"	56.45677920178325
"G7912-MONOMER"	"yjhI"	121.49246093476326
"G7944-MONOMER"	"lgoR"	70.78878316538112
"EG12397-MONOMER"	"ycbF"	720.0
"G7632-MONOMER"	"agaV"	589.4525316459342
"G7023-MONOMER"	"torY"	696.5353877357053
"G7516-MONOMER"	"scpB"	720.0
"G7366-MONOMER"	"rnlB"	720.0
"EG11665-MONOMER"	"bacA"	720.0
"G6979-MONOMER"	"yoaF"	720.0
"G7050-MONOMER"	"yodC"	27.53385621776631
"G7866-MONOMER"	"ytfE"	720.0
"G6370-MONOMER"	"chiP"	172.86764464921583
"G6549-MONOMER"	"ymdA"	16.55455947054262
"G6685-MONOMER"	"ydaW"	161.59306589658797
"G6714-MONOMER"	"paaF"	720.0
"G6741-MONOMER"	"ydcK"	720.0
"G6761-MONOMER"	"mcbR"	720.0
"G6844-MONOMER"	"ynfD"	720.0
"G6915-MONOMER"	"ydiL"	392.15483020850195
"G6920-MONOMER"	"ydiQ"	83.388745216886
"ACETYL-COA-ACETYLTRANSFER-MONOMER"	"atoB"	630.2596376489576
"G7179-MONOMER"	"yfbM"	374.19190652164997
"G7344-MONOMER"	"yphH"	207.80872135086491
"G6819-MONOMER"	"pinQ"	299.5529021412792
"G6812-MONOMER"	"ptrR"	720.0
"G6286-MONOMER"	"allD"	720.0
"MONOMER0-6"	"fryC"	529.3916173689267
"G7247-MONOMER"	"ypdE"	474.7656367528156
"G6939-MONOMER"	"spy"	720.0
"G6162-MONOMER"	"ecpC"	720.0
"G7498-MONOMER"	"ssnA"	720.0
"G7417-MONOMER"	"ygbJ"	25.26110722497258
"G7425-MONOMER"	"cas1"	568.2981928090907
"G7426-MONOMER"	"casE"	207.1166642200057
"G7446-MONOMER"	"gudX"	720.0
"HCAA2-MONOMER"	"hcaF"	720.0
"G6112-MONOMER"	"rayT"	323.1687100765737
"G6287-MONOMER"	"allF"	720.0
"DEHYDDEOXPHOSGALACT-ALDOL-MONOMER"	"dgoA"	510.0592221720493
"CYANLY-MONOMER"	"cynS"	720.0
"PD00230"	"ada"	416.9157216234551
"YIDT-MONOMER"	"dgoT"	720.0
"FDOH-MONOMER"	"fdoH"	281.89006259733003
"EG11099-MONOMER"	"ybaA"	237.30963561211928
"G7723-MONOMER"	"frlB"	222.35524403367157
"EG11696-MONOMER"	"yidH"	720.0
"G7816-MONOMER"	"cpxP"	238.47055355746224
"NARV-MONOMER"	"narV"	720.0
"G6251-MONOMER"	"ybaZ"	547.5845922788618
"EG10847-MONOMER"	"rhsB"	720.0
"CELB-MONOMER"	"chbC"	551.1158713950015
"DMSC-MONOMER"	"dmsC"	720.0
"NARW-MONOMER"	"narW"	120.46502999194203
"POTH-MONOMER"	"potH"	720.0
"EG11845-MONOMER"	"yihS"	720.0
"RHAMNULPALDOL-MONOMER"	"rhaD"	720.0
"EG11922-MONOMER"	"yjbD"	143.90046808751333
"YJCV-MONOMER"	"alsC"	720.0
"EG11991-MONOMER"	"yehE"	30.268350089435685
"EG12017-MONOMER"	"yohD"	720.0
"EG12190-MONOMER"	"eutR"	111.21779242832287
"EG12195-MONOMER"	"torD"	720.0
"EG11985-MONOMER"	"wbbK"	720.0
"G7914-MONOMER"	"sgcE"	88.72603496707558
"YGJI-MONOMER"	"ygjI"	637.2567198984067
"G7036-MONOMER"	"yecH"	720.0
"G7490-MONOMER"	"ygeX"	720.0
"G6765-MONOMER"	"yncG"	720.0
"G6822-MONOMER"	"ydfO"	720.0
"B2098-MONOMER"	"yegT"	720.0
"G7245-MONOMER"	"ypdC"	157.75012894345238
"G6770-MONOMER"	"nhoA"	386.2640059137553
"G7496-MONOMER"	"mocA"	247.6059334709146
"PD00474"	"nhaR"	720.0
"ARTM-MONOMER"	"artM"	720.0
"EG10836-MONOMER"	"relB"	114.64871107158217
"G7128-MONOMER"	"gatZ"	352.0402456882341
"PHNK-MONOMER"	"phnK"	720.0
"G8202-MONOMER"	"yaaI"	720.0
"LSERINEDEAM3-MONOMER"	"tdcG"	186.0790817016693
"G6458-MONOMER"	"lysO"	388.8054878057228
"G6469-MONOMER"	"ycaP"	663.6045218213533
"G7430-MONOMER"	"casA"	604.9185229335698
"B2789-MONOMER"	"gudP"	720.0
"EG10737-MONOMER"	"pinE"	569.6738152015974
"G6243-MONOMER"	"ybaV"	280.3415937297638
"EG11401-MONOMER"	"psiF"	720.0
"EG11551-MONOMER"	"hypF"	720.0
"EG11678-MONOMER"	"yadC"	506.79689858638835
"EG11927-MONOMER"	"yjbI"	720.0
"EG11955-MONOMER"	"yjcS"	720.0
"EG11812-MONOMER"	"yjfC"	720.0
"EG12327-MONOMER"	"yadM"	720.0
"EG12409-MONOMER"	"aegA"	90.63177666668071
"YTFT-MONOMER"	"ytfT"	720.0
"YJIZ-MONOMER"	"lgoT"	566.6567121660534
"G7046-MONOMER"	"yodD"	93.26228901012263
"G7251-MONOMER"	"yfeO"	720.0
"EG11564-MONOMER"	"fixC"	720.0
"G6311-MONOMER"	"rzpD"	295.01742921847585
"G6371-MONOMER"	"chiQ"	720.0
"G7155-MONOMER"	"yfaS"	720.0
"G7248-MONOMER"	"ypdF"	323.9898141132806
"YPHE-MONOMER"	"yphE"	720.0
"MHPT-MONOMER"	"mhpT"	557.8900607646248
"G7500-MONOMER"	"xdhD"	720.0
"G6111-MONOMER"	"yafL"	246.77997944198768
"G7260-MONOMER"	"yfeK"	259.61992128272965
"EG11120-MONOMER"	"tfaE"	343.04747939488885
"EG10483-MONOMER"	"hypA"	720.0
"EG11804-MONOMER"	"hybF"	720.0
"EG11605-MONOMER"	"smg"	5.878963348046394
"RNTRACTIV-MONOMER"	"nrdG"	146.4410971975427
"G6534-MONOMER"	"insE1"	299.8160765176208
"EG11523-MONOMER"	"ybfC"	720.0
"G6277-MONOMER"	"hyi"	720.0
"EG12113-MONOMER"	"hofQ"	720.0
"EG12396-MONOMER"	"dgcE"	720.0
"TORT-MONOMER"	"torT"	365.0524012450071
"EG12122-MONOMER"	"yggI"	612.6597488952066
"G7731-MONOMER"	"php"	720.0
"G7367-MONOMER"	"yfjP"	720.0
"G6911-MONOMER"	"ydiH"	135.5278898762076
"G7567-MONOMER"	"yqhH"	720.0
"G6698-MONOMER"	"ynaE"	501.1544311721104
"ATOD-MONOMER"	"atoD"	720.0
"G6125-MONOMER"	"ykfB"	575.3809156332503
"G6307-MONOMER"	"quuD"	720.0
