FE,ZN,MN,CU,MO,NI,CO,Protein ID
0,1,0,0,0,0,0,EG10534-MONOMER
0,0,0,0,0,0,0,EG10535-MONOMER
0,0,0,0,0,0,0,EG10542-MONOMER
0,0,0,0,0,0,0,EG10544-MONOMER
0,0,0,0,0,0,0,EG10548-MONOMER
0,0,0,0,0,0,0,EG10559-MONOMER
0,0,0,0,0,0,0,EG10564-MONOMER
0,0,0,0,0,0,0,EG10570-MONOMER
0,0,0,0,0,0,0,EG10571-MONOMER
0,0,0,0,0,0,0,EG10572-MONOMER
0,0,0,0,0,0,0,EG10573-MONOMER
0,0,0,0,0,0,0,EG10574-MONOMER
0,0,0,0,0,0,0,EG10575-MONOMER
0,2,0,0,0,0,0,EG10580-MONOMER
0,0,0,0,0,0,0,EG10595-MONOMER
0,0,0,0,0,0,0,EG10596-MONOMER
0,0,0,0,0,0,0,EG10597-MONOMER
0,0,0,0,0,0,0,EG10598-MONOMER
0,0,0,0,0,0,0,EG10599-MONOMER
0,0,0,0,0,0,0,EG10600-MONOMER
0,0,0,0,0,0,0,EG10603-MONOMER
0,0,0,0,0,0,0,EG10605-MONOMER
0,0,0,0,0,0,0,EG10606-MONOMER
0,0,0,0,0,0,0,EG10607-MONOMER
0,0,0,0,0,0,0,EG10608-MONOMER
0,0,0,0,0,0,0,EG10609-MONOMER
0,0,0,0,0,0,0,EG10610-MONOMER
0,0,0,0,0,0,0,EG10611-MONOMER
0,0,0,0,0,0,0,EG10612-MONOMER
0,0,0,0,0,0,0,EG10613-MONOMER
0,0,0,0,0,0,0,EG10618-MONOMER
0,0,0,0,0,0,0,EG10624-MONOMER
0,0,0,0,0,0,0,EG10625-MONOMER
0,0,0,0,0,0,0,EG10626-MONOMER
8,0,0,0,0,0,0,EG10627-MONOMER
0,0,0,0,0,0,0,EG10634-MONOMER
0,3,0,0,0,0,0,EG10651-MONOMER
0,0,0,0,0,0,0,EG10656-MONOMER
0,0,0,0,0,0,0,EG10657-MONOMER
0,0,0,0,0,0,0,EG10658-MONOMER
0,0,0,0,0,0,0,EG10659-MONOMER
4,0,0,0,0,0,0,EG10662-MONOMER
0,0,0,0,0,0,0,EG10665-MONOMER
0,0,0,0,0,0,0,EG10666-MONOMER
0,0,0,0,0,0,0,EG10667-MONOMER
0,0,0,0,0,0,0,EG10668-MONOMER
0,0,0,0,0,0,0,EG10669-MONOMER
0,0,0,0,0,0,0,EG10670-MONOMER
0,0,0,0,0,0,0,EG10671-MONOMER
0,0,0,0,0,0,0,EG10673-MONOMER
0,0,0,0,0,0,0,EG10679-MONOMER
0,0,0,0,0,0,0,EG10680-MONOMER
0,0,0,0,0,0,0,EG10684-MONOMER
0,0,0,0,0,0,0,EG10686-MONOMER
0,0,0,0,0,0,0,EG10687-MONOMER
0,0,0,0,0,0,0,EG10689-MONOMER
0,0,0,0,0,0,0,EG10690-MONOMER
0,0,0,0,0,0,0,EG10694-MONOMER
0,2,0,0,0,0,0,EG10695-MONOMER
0,1,0,0,0,0,0,EG10696-MONOMER
0,0,0,0,0,0,0,EG10697-MONOMER
0,0,0,0,0,0,0,EG10698-MONOMER
0,0,0,0,0,0,0,EG10711-MONOMER
0,0,0,0,0,0,0,EG10712-MONOMER
0,0,0,0,0,0,0,EG10715-MONOMER
0,0,0,0,0,0,0,EG10716-MONOMER
0,0,0,0,0,0,0,EG10717-MONOMER
0,0,0,0,0,0,0,EG10718-MONOMER
0,0,0,0,0,0,0,EG10719-MONOMER
0,0,0,0,0,0,0,EG10722-MONOMER
0,0,0,0,0,0,0,EG10723-MONOMER
0,0,0,0,0,0,0,EG10724-MONOMER
0,1,2,0,0,0,0,EG10725-MONOMER
0,0,0,0,0,0,0,EG10735-MONOMER
0,0,0,0,0,0,0,EG10736-MONOMER
0,0,0,0,0,0,0,EG10737-MONOMER
0,0,0,0,0,0,0,EG10739-MONOMER
0,0,0,0,0,0,0,EG10741-MONOMER
0,0,0,0,0,0,0,EG10743-MONOMER
0,0,0,0,0,0,0,EG10746-MONOMER
0,0,0,0,0,0,0,EG10747-MONOMER
0,0,0,0,0,0,0,EG10748-MONOMER
0,0,0,0,0,0,0,EG10757-MONOMER
0,0,0,0,0,0,0,EG10758-MONOMER
0,0,0,0,0,0,0,EG10760-MONOMER
0,0,0,0,0,0,0,EG10761-MONOMER
0,0,0,0,0,0,0,EG10762-MONOMER
0,0,0,0,0,0,0,EG10763-MONOMER
0,0,0,0,0,0,0,EG10764-MONOMER
0,0,0,0,0,0,0,EG10765-MONOMER
0,0,0,0,0,0,0,EG10776-MONOMER
0,0,0,0,0,0,0,EG10777-MONOMER
0,0,0,0,0,0,0,EG10778-MONOMER
0,0,0,0,0,0,0,EG10779-MONOMER
0,0,0,0,0,0,0,EG10780-MONOMER
0,0,0,0,0,0,0,EG10785-MONOMER
0,1,0,0,0,0,0,EG10786-MONOMER
0,0,0,0,0,0,0,EG10812-MONOMER
0,0,0,0,0,0,0,EG10813-MONOMER
0,0,0,0,0,0,0,EG10817-MONOMER
0,0,0,0,0,0,0,EG10823-MONOMER
0,0,0,0,0,0,0,EG10824-MONOMER
0,0,0,0,0,0,0,EG10825-MONOMER
0,0,0,0,0,0,0,EG10826-MONOMER
0,0,0,0,0,0,0,EG10827-MONOMER
0,0,0,0,0,0,0,EG10828-MONOMER
0,0,0,0,0,0,0,EG10829-MONOMER
0,0,0,0,0,0,0,EG10830-MONOMER
0,0,0,0,0,0,0,EG10831-MONOMER
0,0,0,0,0,0,0,EG10832-MONOMER
0,0,0,0,0,0,0,EG10833-MONOMER
0,0,0,0,0,0,0,EG10834-MONOMER
0,0,0,0,0,0,0,EG10836-MONOMER
0,0,0,0,0,0,0,EG10837-MONOMER
0,0,0,0,0,0,0,EG10838-MONOMER
0,0,0,0,0,0,0,EG10839-MONOMER
0,0,0,0,0,0,0,EG10841-MONOMER
0,0,0,0,0,0,0,EG10844-MONOMER
0,0,0,0,0,0,0,EG10845-MONOMER
0,0,0,0,0,0,0,EG10846-MONOMER
0,0,0,0,0,0,0,EG10847-MONOMER
0,0,0,0,0,0,0,EG10848-MONOMER
0,0,0,0,0,0,0,EG10849-MONOMER
0,0,0,0,0,0,0,EG10850-MONOMER
0,0,0,0,0,0,0,EG10851-MONOMER
0,0,0,0,0,0,0,EG10852-MONOMER
0,0,0,0,0,0,0,EG10853-MONOMER
0,0,0,0,0,0,0,EG10854-MONOMER
0,0,0,0,0,0,0,EG10855-MONOMER
0,0,0,0,0,0,0,EG10856-MONOMER
0,0,0,0,0,0,0,EG10857-MONOMER
0,0,0,0,0,0,0,EG10858-MONOMER
0,1,0,0,0,0,0,EG10859-MONOMER
0,0,0,0,0,0,0,EG10860-MONOMER
0,0,0,0,0,0,0,EG10861-MONOMER
0,0,0,0,0,0,0,EG10862-MONOMER
0,0,0,0,0,0,0,EG10863-MONOMER
0,0,0,0,0,0,0,EG10864-MONOMER
0,0,0,0,0,0,0,EG10865-MONOMER
0,0,0,0,0,0,0,EG10866-MONOMER
0,0,0,0,0,0,0,EG10867-MONOMER
0,0,0,0,0,0,0,EG10868-MONOMER
0,0,0,0,0,0,0,EG10869-MONOMER
0,0,0,0,0,0,0,EG10870-MONOMER
0,0,0,0,0,0,0,EG10871-MONOMER
0,0,0,0,0,0,0,EG10872-MONOMER
0,0,0,0,0,0,0,EG10873-MONOMER
0,0,0,0,0,0,0,EG10874-MONOMER
0,0,0,0,0,0,0,EG10875-MONOMER
0,0,0,0,0,0,0,EG10876-MONOMER
0,0,0,0,0,0,0,EG10877-MONOMER
0,0,0,0,0,0,0,EG10878-MONOMER
0,0,0,0,0,0,0,EG10879-MONOMER
0,0,0,0,0,0,0,EG10880-MONOMER
0,0,0,0,0,0,0,EG10881-MONOMER
0,0,0,0,0,0,0,EG10882-MONOMER
0,0,0,0,0,0,0,EG10883-MONOMER
0,0,0,0,0,0,0,EG10884-MONOMER
0,0,0,0,0,0,0,EG10885-MONOMER
0,0,0,0,0,0,0,EG10886-MONOMER
0,0,0,0,0,0,0,EG10887-MONOMER
0,0,0,0,0,0,0,EG10888-MONOMER
0,1,0,0,0,0,0,EG10889-MONOMER
0,0,0,0,0,0,0,EG10890-MONOMER
0,0,0,0,0,0,0,EG10891-MONOMER
0,0,0,0,0,0,0,EG10892-MONOMER
0,0,0,0,0,0,0,EG10893-MONOMER
0,0,0,0,0,0,0,EG10899-MONOMER
0,0,0,0,0,0,0,EG10900-MONOMER
0,0,0,0,0,0,0,EG10901-MONOMER
0,0,0,0,0,0,0,EG10902-MONOMER
0,0,0,0,0,0,0,EG10903-MONOMER
0,0,0,0,0,0,0,EG10904-MONOMER
0,0,0,0,0,0,0,EG10905-MONOMER
0,0,0,0,0,0,0,EG10906-MONOMER
0,0,0,0,0,0,0,EG10907-MONOMER
0,0,0,0,0,0,0,EG10908-MONOMER
0,0,0,0,0,0,0,EG10909-MONOMER
0,0,0,0,0,0,0,EG10910-MONOMER
0,0,0,0,0,0,0,EG10911-MONOMER
0,0,0,0,0,0,0,EG10912-MONOMER
0,0,0,0,0,0,0,EG10913-MONOMER
0,0,0,0,0,0,0,EG10914-MONOMER
0,0,0,0,0,0,0,EG10915-MONOMER
0,0,0,0,0,0,0,EG10916-MONOMER
0,0,0,0,0,0,0,EG10917-MONOMER
0,0,0,0,0,0,0,EG10918-MONOMER
0,0,0,0,0,0,0,EG10919-MONOMER
0,0,0,0,0,0,0,EG10920-MONOMER
3,0,0,0,0,0,0,EG10921-MONOMER
0,0,0,0,0,0,0,EG10923-MONOMER
0,0,0,0,0,0,0,EG10924-MONOMER
0,0,0,0,0,0,0,EG10925-MONOMER
0,0,0,0,0,0,0,EG10926-MONOMER
0,0,0,0,0,0,0,EG10927-MONOMER
0,0,0,0,0,0,0,EG10941-MONOMER
0,0,0,0,0,0,0,EG10942-MONOMER
0,0,0,0,0,0,0,EG10943-MONOMER
0,0,0,0,0,0,0,EG10949-MONOMER
0,0,0,0,0,0,0,EG10950-MONOMER
0,0,0,0,0,0,0,EG10951-MONOMER
0,0,0,0,0,0,0,EG10952-MONOMER
0,0,0,0,0,0,0,EG10955-MONOMER
0,0,0,0,0,0,0,EG10956-MONOMER
0,0,0,0,0,0,0,EG10967-MONOMER
0,0,0,0,0,0,0,EG10968-MONOMER
0,1,0,0,0,0,0,EG10973-MONOMER
0,0,0,0,0,0,0,EG10975-MONOMER
0,0,0,0,0,0,0,EG10976-MONOMER
0,0,0,0,0,0,0,EG10977-MONOMER
0,0,0,0,0,0,0,EG10978-MONOMER
0,0,0,0,0,0,0,EG10983-MONOMER
0,0,0,0,0,0,0,EG10984-MONOMER
0,0,0,0,0,0,0,EG10985-MONOMER
0,1,0,0,0,0,0,EG10986-MONOMER
0,1,0,0,0,0,0,EG10996-MONOMER
0,0,0,0,0,0,0,EG10997-MONOMER
0,0,0,0,0,0,0,EG11003-MONOMER
0,0,0,0,0,0,0,EG11004-MONOMER
0,0,0,0,0,0,0,EG11007-MONOMER
0,0,0,0,0,0,0,EG11008-MONOMER
0,0,0,0,0,0,0,EG11009-MONOMER
0,0,0,0,0,0,0,EG11010-MONOMER
0,0,0,0,0,0,0,EG11011-MONOMER
0,0,0,0,0,0,0,EG11012-MONOMER
0,0,0,0,0,0,0,EG11013-MONOMER
0,0,0,0,0,0,0,EG11014-MONOMER
0,0,0,0,0,0,0,EG11016-MONOMER
0,0,0,0,0,0,0,EG11022-MONOMER
0,0,0,0,0,0,0,EG11023-MONOMER
0,0,0,0,0,0,0,EG11033-MONOMER
0,0,0,0,0,0,0,EG11035-MONOMER
0,0,0,0,0,0,0,EG11036-MONOMER
0,0,0,0,0,0,0,EG11037-MONOMER
0,0,0,0,0,0,0,EG11038-MONOMER
0,0,0,0,0,0,0,EG11056-MONOMER
0,0,0,0,0,0,0,EG11057-MONOMER
0,0,0,0,0,0,0,EG11058-MONOMER
0,0,0,0,0,0,0,EG11059-MONOMER
0,0,0,0,0,0,0,EG11061-MONOMER
0,0,0,0,0,0,0,EG11062-MONOMER
0,0,0,0,0,0,0,EG11063-MONOMER
0,0,0,0,0,0,0,EG11064-MONOMER
0,0,0,0,0,0,0,EG11068-MONOMER
0,0,0,0,0,0,0,EG11069-MONOMER
0,0,0,0,0,0,0,EG11071-MONOMER
0,0,0,0,0,0,0,EG11072-MONOMER
0,0,0,0,0,0,0,EG11073-MONOMER
0,0,0,0,0,0,0,EG11080-MONOMER
4,0,0,0,0,0,0,EG11081-MONOMER
0,0,0,0,0,0,0,EG11082-MONOMER
0,0,0,0,0,0,0,EG11083-MONOMER
0,0,0,0,0,0,0,EG11084-MONOMER
0,0,0,0,0,0,0,EG11085-MONOMER
0,0,0,0,0,0,0,EG11086-MONOMER
0,0,0,0,0,0,0,EG11087-MONOMER
0,0,0,0,0,0,0,EG11088-MONOMER
0,0,0,0,0,0,0,EG11089-MONOMER
0,0,0,0,0,0,0,EG11090-MONOMER
0,0,0,0,0,0,0,EG11091-MONOMER
0,0,0,0,0,0,0,EG11092-MONOMER
0,0,0,0,0,0,0,EG11093-MONOMER
0,0,0,0,0,0,0,EG11094-MONOMER
0,0,0,0,0,0,0,EG11095-MONOMER
0,0,0,0,0,0,0,EG11096-MONOMER
0,0,0,0,0,0,0,EG11097-MONOMER
0,0,0,0,0,0,0,EG11098-MONOMER
0,0,0,0,0,0,0,EG11099-MONOMER
0,0,0,0,0,0,0,EG11100-MONOMER
0,0,0,0,0,0,0,EG11101-MONOMER
0,0,0,0,0,0,0,EG11103-MONOMER
0,0,0,0,0,0,0,EG11105-MONOMER
0,0,0,0,0,0,0,EG11108-MONOMER
0,0,0,0,0,0,0,EG11110-MONOMER
0,0,0,0,0,0,0,EG11111-MONOMER
0,0,0,0,0,0,0,EG11112-MONOMER
0,0,0,0,0,0,0,EG11113-MONOMER
0,0,0,0,0,0,0,EG11116-MONOMER
0,0,0,0,0,0,0,EG11117-MONOMER
0,0,0,0,0,0,0,EG11118-MONOMER
0,0,0,0,0,0,0,EG11119-MONOMER
0,0,0,0,0,0,0,EG11120-MONOMER
0,0,0,0,0,0,0,EG11121-MONOMER
0,0,0,0,0,0,0,EG11122-MONOMER
0,0,0,0,0,0,0,EG11123-MONOMER
0,0,0,0,0,0,0,EG11124-MONOMER
0,0,0,0,0,0,0,EG11125-MONOMER
0,0,0,0,0,0,0,EG11126-MONOMER
0,0,0,0,0,0,0,EG11127-MONOMER
0,0,0,0,0,0,0,EG11128-MONOMER
0,0,0,0,0,0,0,EG11129-MONOMER
0,0,0,0,0,0,0,EG11130-MONOMER
0,0,0,0,0,0,0,EG11131-MONOMER
0,0,0,0,0,0,0,EG11132-MONOMER
0,0,0,0,0,0,0,EG11133-MONOMER
0,0,0,0,0,0,0,EG11134-MONOMER
0,0,0,0,0,0,0,EG11136-MONOMER
0,0,0,0,0,0,0,EG11137-MONOMER
0,0,0,0,0,0,0,EG11139-MONOMER
0,0,0,0,0,0,0,EG11140-MONOMER
0,0,0,0,0,0,0,EG11141-MONOMER
0,0,0,0,0,0,0,EG11142-MONOMER
0,0,0,0,0,0,0,EG11144-MONOMER
0,0,0,0,0,0,0,EG11145-MONOMER
0,0,0,0,0,0,0,EG11146-MONOMER
0,0,0,0,0,0,0,EG11147-MONOMER
0,0,0,0,0,0,0,EG11149-MONOMER
0,0,0,0,0,0,0,EG11151-MONOMER
0,0,0,0,0,0,0,EG11152-MONOMER
0,0,0,0,0,0,0,EG11153-MONOMER
0,0,0,0,0,0,0,EG11154-MONOMER
0,0,0,0,0,0,0,EG11155-MONOMER
0,0,0,0,0,0,0,EG11156-MONOMER
0,0,0,0,0,0,0,EG11157-MONOMER
0,0,0,0,0,0,0,EG11158-MONOMER
0,0,0,0,0,0,0,EG11160-MONOMER
0,0,0,0,0,0,0,EG11161-MONOMER
0,0,0,0,0,0,0,EG11162-MONOMER
0,0,0,0,0,0,0,EG11164-MONOMER
0,0,0,0,0,0,0,EG11165-MONOMER
0,1,0,0,0,0,0,EG11166-MONOMER
0,0,0,0,0,0,0,EG11167-MONOMER
1,0,0,0,0,0,0,EG11171-MONOMER
0,0,0,0,0,0,0,EG11173-MONOMER
0,0,0,0,0,0,0,EG11174-MONOMER
0,0,0,0,0,0,0,EG11177-MONOMER
0,0,0,0,0,0,0,EG11178-MONOMER
0,0,0,0,0,0,0,EG11179-MONOMER
0,0,0,0,0,0,0,EG11180-MONOMER
2,0,0,0,0,0,0,EG11181-MONOMER
0,0,0,0,0,0,0,EG11182-MONOMER
0,0,0,0,0,0,0,EG11183-MONOMER
0,0,0,0,0,0,0,EG11184-MONOMER
0,0,0,0,0,0,0,EG11186-MONOMER
0,0,0,0,0,0,0,EG11187-MONOMER
0,0,0,0,0,0,0,EG11188-MONOMER
0,0,0,0,0,0,0,EG11189-MONOMER
0,0,0,0,0,0,0,EG11191-MONOMER
0,0,0,0,0,0,0,EG11192-MONOMER
0,0,0,0,0,0,0,EG11193-MONOMER
0,0,0,0,0,0,0,EG11195-MONOMER
0,0,0,0,0,0,0,EG11196-MONOMER
0,0,0,0,0,0,0,EG11199-MONOMER
0,0,0,0,0,0,0,EG11201-MONOMER
0,0,0,0,0,0,0,EG11202-MONOMER
0,0,0,0,0,0,0,EG11203-MONOMER
0,0,0,0,0,0,0,EG11206-MONOMER
0,0,0,0,0,0,0,EG11207-MONOMER
0,0,0,0,0,0,0,EG11208-MONOMER
0,0,0,0,0,0,0,EG11209-MONOMER
0,0,0,0,0,0,0,EG11210-MONOMER
0,0,0,0,0,0,0,EG11211-MONOMER
2,0,0,0,0,0,0,EG11212-MONOMER
0,0,0,0,0,0,0,EG11214-MONOMER
0,0,0,0,0,0,0,EG11215-MONOMER
0,0,0,0,0,0,0,EG11217-MONOMER
0,0,0,0,0,0,0,EG11219-MONOMER
0,0,0,0,0,0,0,EG11222-MONOMER
0,0,0,0,0,0,0,EG11224-MONOMER
0,0,0,0,0,0,0,EG11231-MONOMER
0,0,0,0,0,0,0,EG11232-MONOMER
0,0,0,0,0,0,0,EG11234-MONOMER
0,0,0,0,0,0,0,EG11235-MONOMER
0,0,0,0,0,0,0,EG11236-MONOMER
0,0,0,0,0,0,0,EG11237-MONOMER
0,0,0,0,0,0,0,EG11238-MONOMER
0,0,0,0,0,0,0,EG11239-MONOMER
0,0,0,0,0,0,0,EG11241-MONOMER
0,0,0,0,0,0,0,EG11244-MONOMER
0,0,2,0,0,0,0,EG11245-MONOMER
0,0,0,0,0,0,0,EG11246-MONOMER
4,0,0,0,0,0,0,EG11247-MONOMER
0,0,0,0,0,0,0,EG11249-MONOMER
0,0,0,0,0,0,0,EG11250-MONOMER
0,0,0,0,0,0,0,EG11251-MONOMER
0,0,0,0,0,0,0,EG11252-MONOMER
0,0,0,0,0,0,0,EG11253-MONOMER
0,0,0,0,0,0,0,EG11254-MONOMER
0,0,0,0,0,0,0,EG11255-MONOMER
0,0,0,0,0,0,0,EG11256-MONOMER
0,0,0,0,0,0,0,EG11257-MONOMER
0,0,0,0,0,0,0,EG11259-MONOMER
0,0,0,0,0,0,0,EG11260-MONOMER
0,0,0,0,0,0,0,EG11261-MONOMER
0,0,0,0,0,0,0,EG11263-MONOMER
0,0,0,0,0,0,0,EG11266-MONOMER
0,0,0,0,0,0,0,EG11267-MONOMER
0,0,0,0,0,0,0,EG11268-MONOMER
0,0,0,0,0,0,0,EG11269-MONOMER
0,0,0,0,0,0,0,EG11270-MONOMER
0,0,0,0,0,0,0,EG11271-MONOMER
0,0,0,0,0,0,0,EG11272-MONOMER
0,0,0,0,0,0,0,EG11274-MONOMER
0,0,0,0,0,0,0,EG11275-MONOMER
0,0,0,0,0,0,0,EG11276-MONOMER
0,0,0,0,0,0,0,EG11277-MONOMER
0,0,0,0,0,0,0,EG11279-MONOMER
0,0,0,0,0,0,0,EG11280-MONOMER
0,0,0,0,0,0,0,EG11281-MONOMER
0,0,0,0,0,0,0,EG11285-MONOMER
0,0,0,0,0,0,0,EG11287-MONOMER
0,0,0,0,0,0,0,EG11288-MONOMER
8,0,0,0,0,0,0,EG11289-MONOMER
0,0,0,0,0,0,0,EG11290-MONOMER
0,1,0,0,0,0,0,EG11291-MONOMER
0,0,0,0,0,0,0,EG11292-MONOMER
0,0,0,0,0,0,0,EG11293-MONOMER
0,0,0,0,0,0,0,EG11294-MONOMER
0,0,0,0,0,0,0,EG11295-MONOMER
0,0,0,0,0,0,0,EG11296-MONOMER
0,0,0,0,0,0,0,EG11298-MONOMER
0,0,0,0,0,0,0,EG11299-MONOMER
0,0,0,0,0,0,0,EG11300-MONOMER
0,0,0,0,0,0,0,EG11301-MONOMER
0,0,0,0,0,0,0,EG11302-MONOMER
0,0,0,0,0,0,0,EG11303-MONOMER
0,0,0,0,0,0,0,EG11304-MONOMER
0,0,0,0,0,0,0,EG11305-MONOMER
8,0,0,0,0,0,0,EG11306-MONOMER
0,0,0,0,0,0,0,EG11309-MONOMER
0,0,0,0,0,0,0,EG11310-MONOMER
0,0,0,0,0,0,0,EG11311-MONOMER
0,1,0,0,0,0,0,EG11312-MONOMER
0,0,0,0,0,0,0,EG11315-MONOMER
0,0,0,0,0,0,0,EG11320-MONOMER
0,0,0,0,0,0,0,EG11323-MONOMER
0,0,0,0,0,0,0,EG11333-MONOMER
0,0,0,0,0,0,0,EG11334-MONOMER
0,0,0,0,0,0,0,EG11336-MONOMER
0,0,0,0,0,0,0,EG11338-MONOMER
0,0,0,0,0,0,0,EG11339-MONOMER
0,0,0,0,0,0,0,EG11340-MONOMER
0,0,0,0,0,0,0,EG11341-MONOMER
0,0,0,0,0,0,0,EG11342-MONOMER
0,0,0,0,0,0,0,EG11344-MONOMER
0,0,0,0,0,0,0,EG11345-MONOMER
0,0,0,0,0,0,0,EG11346-MONOMER
0,0,0,0,0,0,0,EG11350-MONOMER
0,0,0,0,0,0,0,EG11351-MONOMER
0,0,1,0,0,0,0,EG11352-MONOMER
0,0,1,0,0,0,0,EG11353-MONOMER
0,0,0,0,0,0,0,EG11354-MONOMER
0,0,0,0,0,0,0,EG11355-MONOMER
0,0,0,0,0,0,0,EG11356-MONOMER
4,0,0,0,0,0,0,EG11357-MONOMER
0,0,0,0,0,0,0,EG11359-MONOMER
0,0,0,0,0,0,0,EG11360-MONOMER
0,0,0,0,0,0,0,EG11361-MONOMER
0,1,0,0,0,0,0,EG11362-MONOMER
0,0,0,0,0,0,0,EG11364-MONOMER
0,0,0,0,0,0,0,EG11371-MONOMER
0,1,0,0,0,0,0,EG11372-MONOMER
0,0,0,0,0,0,0,EG11373-MONOMER
0,0,0,0,0,0,0,EG11376-MONOMER
0,0,0,0,0,0,0,EG11378-MONOMER
0,0,0,0,0,0,0,EG11381-MONOMER
0,0,0,0,0,0,0,EG11383-MONOMER
0,0,0,0,0,0,0,EG11384-MONOMER
0,0,0,0,0,0,0,EG11385-MONOMER
0,0,0,0,0,0,0,EG11386-MONOMER
0,0,0,0,0,0,0,EG11388-MONOMER
0,0,0,0,0,0,0,EG11389-MONOMER
0,0,0,0,0,0,0,EG11390-MONOMER
0,0,0,0,0,0,0,EG11391-MONOMER
0,0,0,0,0,0,0,EG11394-MONOMER
0,0,0,0,0,0,0,EG11395-MONOMER
0,0,1,0,0,0,0,EG11396-MONOMER
0,0,0,0,0,0,0,EG11398-MONOMER
0,0,0,0,0,0,0,EG11399-MONOMER
0,0,0,0,0,0,0,EG11400-MONOMER
0,0,0,0,0,0,0,EG11401-MONOMER
0,0,0,0,0,0,0,EG11404-MONOMER
0,0,0,0,0,0,0,EG11410-MONOMER
0,0,0,0,0,0,0,EG11412-MONOMER
0,0,0,0,0,0,0,EG11413-MONOMER
0,0,0,0,0,0,0,EG11414-MONOMER
0,0,0,0,0,0,0,EG11415-MONOMER
0,0,0,0,0,0,0,EG11422-MONOMER
0,0,0,0,0,0,0,EG11423-MONOMER
0,0,0,0,0,0,0,EG11424-MONOMER
0,0,0,0,0,0,0,EG11425-MONOMER
0,0,0,0,0,0,0,EG11426-MONOMER
0,0,0,0,0,0,0,EG11429-MONOMER
1,0,0,0,0,0,0,EG11430-MONOMER
0,0,0,0,0,0,0,EG11431-MONOMER
0,0,0,0,0,0,0,EG11432-MONOMER
0,0,0,0,0,0,0,EG11433-MONOMER
0,2,0,0,0,0,0,EG11436-MONOMER
0,0,0,0,0,0,0,EG11437-MONOMER
0,0,0,0,0,0,0,EG11438-MONOMER
1,0,0,0,0,0,0,EG11440-MONOMER
0,1,0,0,0,0,0,EG11441-MONOMER
0,0,0,0,0,0,0,EG11445-MONOMER
0,0,0,0,0,0,0,EG11447-MONOMER
0,0,0,0,0,0,0,EG11449-MONOMER
0,0,0,0,0,0,0,EG11450-MONOMER
0,0,0,0,0,0,0,EG11462-MONOMER
0,0,0,0,0,0,0,EG11464-MONOMER
0,0,0,0,0,0,0,EG11465-MONOMER
0,0,0,0,0,0,0,EG11466-MONOMER
0,0,0,0,0,0,0,EG11467-MONOMER
0,0,0,0,0,0,0,EG11470-MONOMER
0,0,0,0,0,0,0,EG11471-MONOMER
0,0,0,0,0,0,0,EG11472-MONOMER
0,0,0,0,0,0,0,EG11474-MONOMER
0,0,0,0,0,0,0,EG11479-MONOMER
0,0,0,0,0,0,0,EG11481-MONOMER
0,0,0,0,0,0,0,EG11484-MONOMER
0,0,0,0,0,0,0,EG11486-MONOMER
0,0,0,0,0,0,0,EG11488-MONOMER
0,0,0,0,0,0,0,EG11489-MONOMER
0,0,0,0,0,0,0,EG11494-MONOMER
0,0,0,0,0,0,0,EG11495-MONOMER
0,0,0,0,0,0,0,EG11496-MONOMER
0,0,0,0,0,0,0,EG11497-MONOMER
0,0,0,0,0,0,0,EG11498-MONOMER
0,0,0,0,0,0,0,EG11499-MONOMER
0,0,0,0,0,0,0,EG11500-MONOMER
0,0,0,0,0,0,0,EG11503-MONOMER
0,0,0,0,0,0,0,EG11505-MONOMER
0,1,0,0,0,0,0,EG11506-MONOMER
0,0,0,0,0,0,0,EG11507-MONOMER
0,0,0,0,0,0,0,EG11508-MONOMER
0,0,0,0,0,0,0,EG11509-MONOMER
0,0,0,0,0,0,0,EG11511-MONOMER
0,0,0,0,0,0,0,EG11512-MONOMER
0,0,0,0,0,0,0,EG11514-MONOMER
0,0,0,0,0,0,0,EG11515-MONOMER
0,0,0,0,0,0,0,EG11516-MONOMER
0,0,2,0,0,0,0,EG11517-MONOMER
0,0,0,0,0,1,0,EG11519-MONOMER
0,0,0,0,0,0,0,EG11520-MONOMER
0,0,0,0,0,0,0,EG11521-MONOMER
0,0,0,0,0,0,0,EG11522-MONOMER
0,0,0,0,0,0,0,EG11523-MONOMER
0,0,0,0,0,0,0,EG11524-MONOMER
0,0,0,0,0,0,0,EG11525-MONOMER
0,0,0,0,0,0,0,EG11526-MONOMER
0,0,0,0,0,0,0,EG11529-MONOMER
0,0,0,0,0,0,0,EG11533-MONOMER
0,0,0,0,0,0,0,EG11534-MONOMER
0,0,0,0,0,0,0,EG11535-MONOMER
0,0,0,0,0,0,0,EG11536-MONOMER
0,0,0,0,0,0,0,EG11537-MONOMER
0,0,0,0,0,0,0,EG11538-MONOMER
0,0,0,0,0,0,0,EG11544-MONOMER
0,0,0,0,0,0,0,EG11545-MONOMER
0,0,0,0,0,0,0,EG11547-MONOMER
0,0,0,0,0,0,0,EG11548-MONOMER
0,2,0,0,0,0,0,EG11549-MONOMER
0,0,0,0,0,0,0,EG11551-MONOMER
16,0,0,0,0,0,0,EG11552-MONOMER
0,0,0,0,0,0,0,EG11554-MONOMER
0,0,0,0,0,0,0,EG11562-MONOMER
0,0,0,0,0,0,0,EG11563-MONOMER
0,0,0,0,0,0,0,EG11564-MONOMER
0,0,0,0,0,0,0,EG11565-MONOMER
0,0,0,0,0,0,0,EG11568-MONOMER
