"Gene"	"M9 Glucose minus AAs"
"EG12548"	8.242085
"EG12554"	8.42958
"EG12556"	8.117825
"EG12557"	8.36553
"EG12563"	8.346955
"EG12576"	8.282675
"EG12587"	8.18635
"EG12591"	9.009345
"EG12600"	8.94887
"EG12605"	8.88404
"EG12606"	10.8641
"EG12608"	8.65354
"EG12609"	9.239155
"EG12610"	9.890815
"EG12611"	9.10687312127
"EG12615"	8.732445
"EG12623"	9.19098
"EG12624"	10.89955
"EG12625"	9.37968
"EG12626"	9.457835
"EG12627"	9.129555
"EG12628"	9.346465
"EG12629"	8.69831
"EG12630"	9.3216
"EG12631"	9.10687312127
"EG12633"	10.17925
"EG12634"	8.75005
"EG12656"	9.905765
"EG12657"	10.47035
"EG12658"	8.636575
"EG12661"	9.204065
"EG12662"	9.72945
"EG12663"	9.66263
"EG12666"	9.501915
"EG12688"	11.2695
"EG12689"	9.21762
"EG12690"	9.298335
"EG12691"	9.609425
"EG12692"	8.47946
"EG12693"	9.442605
"EG12694"	7.264135
"EG12697"	9.61338
"EG12702"	8.722015
"EG12703"	9.835085
"EG12704"	8.4102
"EG12705"	9.74988
"EG12707"	10.76485
"EG12708"	8.36308
"EG12709"	9.27358
"EG12710"	9.359365
"EG12712"	11.4033
"EG12713"	9.004235
"EG12715"	9.0326
"EG12717"	9.837725
"EG12720"	7.817055
"EG12732"	10.027145
"EG12734"	8.468165
"EG12738"	8.637255
"EG12739"	10.39615
"EG12754"	8.24432
"EG12760"	7.42473
"EG12766"	8.386475
"EG12768"	6.89101
"EG12769"	7.420355
"EG12770"	6.654715
"EG12780"	10.15985
"EG12794"	11.04975
"EG12799"	10.2128
"EG12800"	9.587005
"EG12801"	9.55561
"EG12802"	9.04977
"EG12830"	8.738165
"EG12834"	9.30137
"EG12835"	8.67822
"EG12836"	7.97934
"EG12837"	8.742555
"EG12842"	9.71024
"EG12843"	9.72026
"EG12844"	10.39695
"EG12845"	9.23803
"EG12850"	8.991195
"EG12851"	10.05985
"EG12853"	8.09653
"EG12854"	11.74395
"EG12855"	9.182185
"EG12857"	8.84966
"EG12859"	9.983755
"EG12860"	9.30354
"EG12861"	8.92274
"EG12865"	8.858385
"EG12866"	11.75745
"EG12867"	8.40462
"EG12868"	10.25755
"EG12870"	7.749265
"EG12874"	8.316785
"EG12875"	10.27665
"EG12876"	9.669675
"EG12877"	7.608675
"EG12878"	10.9488
"EG12879"	8.90943
"EG12880"	9.10187
"EG12881"	7.31111
"EG12882"	8.9983
"EG12883"	7.757185
"EG12903"	9.645515
"EG12908"	7.624965
"EG12933"	9.189775
"EG12957"	9.523775
"EG13139"	8.321875
"EG13159"	7.70841
"EG13161"	9.10687312127
"EG13174"	7.050295
"EG13217"	6.363715
"EG13235"	7.102935
"EG13236"	8.20955
"EG13238"	9.147215
"EG13270"	8.46527
"EG13283"	6.98493
"EG20044"	9.24416
"EG20049"	8.78743
"EG20051"	8.545715
"EG20053"	7.83955
"EG20080"	8.925285
"EG20091"	10.3779
"EG20098"	10.44575
"EG20110"	8.860935
"EG20173"	10.487475
"EG20248"	8.31515
"EG20249"	9.15201
"EG20252"	8.55299
"EG20253"	8.29293
"EG20257"	9.208605
"EG30008"	10.047575
"EG30009"	9.10687312127
"EG30010"	9.10687312127
"EG30011"	9.10687312127
"EG30012"	9.10687312127
"EG30013"	9.10687312127
"EG30014"	9.10687312127
"EG30015"	9.10687312127
"EG30016"	9.10687312127
"EG30017"	9.10687312127
"EG30018"	9.10687312127
"EG30019"	9.10687312127
"EG30020"	9.10687312127
"EG30021"	9.10687312127
"EG30022"	9.10687312127
"EG30023"	9.10687312127
"EG30024"	9.10687312127
"EG30025"	9.10687312127
"EG30027"	11.72925
"EG30028"	9.10687312127
"EG30029"	9.10687312127
"EG30030"	9.10687312127
"EG30031"	9.10687312127
"EG30032"	9.10687312127
"EG30033"	9.10687312127
"EG30034"	9.10687312127
"EG30035"	9.10687312127
"EG30036"	9.10687312127
"EG30037"	8.965975
"EG30038"	9.10687312127
"EG30039"	9.10687312127
"EG30040"	9.10687312127
"EG30041"	9.10687312127
"EG30042"	9.10687312127
"EG30043"	9.10687312127
"EG30044"	9.10687312127
"EG30045"	9.10687312127
"EG30046"	9.10687312127
"EG30047"	9.10687312127
"EG30048"	9.10687312127
"EG30049"	9.10687312127
"EG30050"	9.10687312127
"EG30051"	9.10687312127
"EG30052"	9.10687312127
"EG30053"	9.10687312127
"EG30054"	9.10687312127
"EG30055"	9.10687312127
"EG30056"	9.10687312127
"EG30057"	9.10687312127
"EG30058"	9.10687312127
"EG30059"	9.10687312127
"EG30060"	9.10687312127
"EG30061"	9.10687312127
"EG30062"	9.10687312127
"EG30063"	9.10687312127
"EG30064"	9.10687312127
"EG30065"	9.10687312127
"EG30066"	8.981655
"EG30067"	9.10687312127
"EG30068"	9.10687312127
"EG30069"	13.7593
"EG30070"	9.10687312127
"EG30071"	9.10687312127
"EG30072"	9.10687312127
"EG30073"	9.10687312127
"EG30074"	9.10687312127
"EG30075"	9.10687312127
"EG30076"	14.8302
"EG30077"	9.10687312127
"EG30078"	9.10687312127
"EG30079"	9.10687312127
"EG30080"	9.10687312127
"EG30081"	9.10687312127
"EG30082"	14.8302
"EG30083"	9.10687312127
"EG30084"	9.10687312127
"EG30085"	9.10687312127
"EG30086"	9.10687312127
"EG30087"	9.10687312127
"EG30088"	9.10687312127
"EG30089"	14.29955
"EG30090"	14.3636
"EG30091"	9.10687312127
"EG30092"	9.10687312127
"EG30093"	9.10687312127
"EG30094"	9.10687312127
"EG30095"	9.10687312127
"EG30096"	9.10687312127
"EG30097"	9.10687312127
"EG30098"	11.10355
"EG30099"	13.63855
"EG30100"	14.6353
"EG30101"	9.10687312127
"EG30102"	9.10687312127
"EG30103"	9.10687312127
"EG30104"	9.10687312127
"EG30105"	9.10687312127
"EG30106"	9.10687312127
"EG30107"	9.10687312127
"EG30108"	9.10687312127
"EG30109"	9.10687312127
"EG30110"	9.10687312127
"EG30111"	9.10687312127
"EG30112"	9.10687312127
"EG30113"	9.10687312127
"EG30114"	9.10687312127
"EG31115"	7.241345
"EG31116"	9.10687312127
"EG31117"	9.10687312127
"EG50001"	13.4266
"EG50002"	11.806
"EG50003"	13.39095
"EG50004"	12.06265
"EG50005"	9.97084
"EG50006"	9.051305
"EG50007"	8.860825
"EG50008"	9.569375
"EG50009"	10.18935
"EG50010"	9.12799
"EG50011"	9.733405
"G0-10201"	9.10687312127
"G0-10202"	9.10687312127
"G0-10241"	9.10687312127
"G0-10261"	9.10687312127
"G0-10430"	9.10687312127
"G0-10431"	9.10687312127
"G0-10432"	9.10687312127
"G0-10433"	9.10687312127
"G0-10434"	9.10687312127
"G0-10435"	9.10687312127
"G0-10436"	9.10687312127
"G0-10437"	9.10687312127
"G0-10438"	9.10687312127
"G0-10439"	9.10687312127
"G0-10440"	9.10687312127
"G0-10441"	9.10687312127
"G0-10443"	9.10687312127
"G0-10444"	9.10687312127
"G0-10445"	9.10687312127
"G0-10446"	9.10687312127
"G0-10448"	9.10687312127
"G0-10449"	9.10687312127
"G0-10450"	9.10687312127
"G0-10451"	9.10687312127
"G0-10452"	9.10687312127
"G0-10453"	9.10687312127
"G0-10454"	9.10687312127
"G0-10455"	9.10687312127
"G0-10456"	9.10687312127
"G0-10458"	9.10687312127
"G0-10459"	9.10687312127
"G0-10460"	9.10687312127
"G0-10461"	9.10687312127
"G0-10462"	9.10687312127
"G0-10463"	9.10687312127
"G0-10464"	9.10687312127
"G0-10465"	9.10687312127
"G0-10466"	9.10687312127
"G0-10467"	9.10687312127
"G0-10468"	9.10687312127
"G0-10469"	9.10687312127
"G0-10470"	9.10687312127
"G0-10471"	9.10687312127
"G0-10472"	9.10687312127
"G0-10473"	9.10687312127
"G0-10474"	9.10687312127
"G0-10475"	9.10687312127
"G0-10495"	9.10687312127
"G0-10511"	9.10687312127
"G0-10512"	9.10687312127
"G0-10513"	9.10687312127
"G0-10515"	9.10687312127
"G0-10525"	9.10687312127
"G0-10528"	9.10687312127
"G0-10529"	9.10687312127
"G0-10530"	9.10687312127
"G0-10531"	9.10687312127
"G0-10535"	9.10687312127
"G0-10536"	9.10687312127
"G0-10537"	9.10687312127
"G0-10538"	9.10687312127
"G0-10539"	9.10687312127
"G0-10540"	9.10687312127
"G0-10541"	9.10687312127
"G0-10542"	9.10687312127
"G0-10543"	9.10687312127
"G0-10544"	9.10687312127
"G0-10545"	9.10687312127
"G0-10546"	9.10687312127
"G0-10550"	9.10687312127
"G0-10554"	9.10687312127
"G0-10555"	9.10687312127
"G0-10556"	9.10687312127
"G0-10557"	9.10687312127
"G0-10558"	9.10687312127
"G0-10559"	9.10687312127
"G0-10560"	9.10687312127
"G0-10561"	9.10687312127
"G0-10562"	9.10687312127
"G0-10563"	9.10687312127
"G0-10564"	9.10687312127
"G0-10565"	9.10687312127
"G0-10567"	9.10687312127
"G0-10569"	9.10687312127
"G0-10570"	9.10687312127
"G0-10574"	9.10687312127
"G0-10580"	9.10687312127
"G0-10583"	9.10687312127
"G0-10584"	9.10687312127
"G0-10585"	9.10687312127
"G0-10586"	9.10687312127
"G0-10587"	9.10687312127
"G0-10588"	9.10687312127
"G0-10589"	9.10687312127
"G0-10590"	9.10687312127
"G0-10591"	9.10687312127
"G0-10592"	9.10687312127
"G0-10593"	9.10687312127
"G0-10594"	9.10687312127
"G0-10595"	9.10687312127
"G0-10596"	9.10687312127
"G0-10597"	9.10687312127
"G0-10598"	9.10687312127
"G0-10600"	9.10687312127
"G0-10601"	9.10687312127
"G0-10602"	9.10687312127
"G0-10603"	9.10687312127
"G0-10604"	9.10687312127
"G0-10605"	9.10687312127
"G0-10606"	9.10687312127
"G0-10607"	9.10687312127
"G0-10608"	9.10687312127
"G0-10609"	9.10687312127
"G0-10610"	9.10687312127
"G0-10614"	9.10687312127
"G0-10615"	9.10687312127
"G0-10616"	9.10687312127
"G0-10617"	9.10687312127
"G0-10624"	9.10687312127
"G0-10629"	9.10687312127
"G0-10630"	9.10687312127
"G0-10631"	9.10687312127
"G0-10632"	9.10687312127
"G0-10633"	9.10687312127
"G0-10634"	9.10687312127
"G0-10641"	9.10687312127
"G0-10642"	9.10687312127
"G0-10643"	9.10687312127
"G0-10644"	9.10687312127
"G0-10645"	9.10687312127
"G0-10646"	9.10687312127
"G0-10647"	9.10687312127
"G0-10648"	9.10687312127
"G0-10649"	9.10687312127
"G0-10650"	9.10687312127
"G0-10651"	9.10687312127
"G0-10652"	9.10687312127
"G0-10653"	9.10687312127
"G0-10654"	9.10687312127
"G0-10655"	9.10687312127
"G0-10656"	9.10687312127
"G0-10657"	9.10687312127
"G0-10671"	9.10687312127
"G0-10677"	9.10687312127
"G0-10682"	9.10687312127
"G0-10689"	9.10687312127
"G0-10694"	9.10687312127
"G0-10695"	9.10687312127
"G0-10696"	9.10687312127
"G0-10697"	9.10687312127
"G0-10698"	9.10687312127
"G0-10699"	9.10687312127
"G0-10700"	9.10687312127
"G0-10701"	9.10687312127
"G0-10702"	9.10687312127
"G0-10703"	9.10687312127
"G0-10704"	9.10687312127
"G0-10705"	9.10687312127
"G0-10706"	9.10687312127
"G0-10707"	9.10687312127
"G0-10715"	9.10687312127
"G0-10716"	9.10687312127
"G0-10737"	9.10687312127
"G0-10738"	9.10687312127
"G0-10751"	9.10687312127
"G0-10752"	9.10687312127
"G0-16600"	9.10687312127
"G0-16601"	9.10687312127
"G0-41"	9.10687312127
"G0-8601"	8.481365
"G0-8785"	9.10687312127
"G0-8861"	9.10687312127
"G0-8862"	9.10687312127
"G0-8863"	9.10687312127
"G0-8865"	9.10687312127
"G0-8866"	9.10687312127
"G0-8867"	9.10687312127
"G0-8868"	9.10687312127
"G0-8869"	9.10687312127
"G0-8870"	9.10687312127
"G0-8871"	9.10687312127
"G0-8872"	9.10687312127
"G0-8873"	9.10687312127
"G0-8874"	9.10687312127
"G0-8875"	9.10687312127
"G0-8876"	9.10687312127
"G0-8878"	9.10687312127
"G0-8879"	9.10687312127
"G0-8880"	9.10687312127
"G0-8881"	9.10687312127
"G0-8882"	9.10687312127
"G0-8883"	7.15676
"G0-8884"	9.10687312127
"G0-8885"	9.10687312127
"G0-8886"	9.10687312127
"G0-8887"	9.10687312127
"G0-8888"	9.10687312127
"G0-8891"	9.10687312127
"G0-8892"	9.10687312127
"G0-8893"	9.10687312127
"G0-8894"	9.10687312127
"G0-8895"	9.10687312127
"G0-8896"	9.10687312127
"G0-8897"	9.10687312127
"G0-8898"	9.10687312127
"G0-8899"	9.10687312127
"G0-8900"	9.10687312127
"G0-8901"	9.10687312127
"G0-8902"	9.10687312127
"G0-8903"	9.10687312127
"G0-8904"	9.10687312127
"G0-8905"	9.10687312127
"G0-8906"	9.10687312127
"G0-8907"	9.10687312127
"G0-8908"	9.10687312127
"G0-8910"	9.10687312127
"G0-8911"	9.10687312127
"G0-8912"	9.10687312127
"G0-8913"	9.10687312127
"G0-8914"	9.10687312127
"G0-9041"	9.10687312127
"G0-9042"	9.10687312127
"G0-9081"	9.10687312127
"G0-9121"	9.10687312127
"G0-9381"	9.10687312127
"G0-9382"	9.10687312127
"G0-9383"	9.10687312127
"G0-9384"	9.10687312127
"G0-9385"	9.10687312127
"G0-9387"	9.10687312127
"G0-9388"	9.10687312127
"G0-9461"	10.50195
"G0-9541"	9.10687312127
"G0-9561"	9.10687312127
"G0-9562"	9.10687312127
"G0-9563"	9.10687312127
"G0-9581"	9.10687312127
"G0-9582"	9.10687312127
"G0-9602"	9.10687312127
"G0-9603"	9.10687312127
"G0-9605"	9.10687312127
"G0-9606"	9.10687312127
"G0-9607"	9.10687312127
"G0-9608"	9.10687312127
"G0-9609"	9.10687312127
"G0-9610"	9.10687312127
"G0-9611"	9.10687312127
"G0-9613"	9.10687312127
"G0-9621"	9.10687312127
"G0-9662"	9.10687312127
"G0-9941"	9.10687312127
"G0-9961"	9.10687312127
"G0-9962"	9.10687312127
"G0-9981"	9.10687312127
"G1"	9.10687312127
"G198"	8.81965
"G2000"	7.271165
"G2001"	7.874015
"G2002"	9.03641
"G357"	9.21788
"G358"	9.044935
"G359"	9.296215
"G36"	7.76405
"G360"	8.776005
"G361"	9.56869
"G362"	7.95605
"G363"	9.27231
"G364"	8.51961
"G365"	7.564265
"G366"	8.50467
"G369"	10.000035
"G370"	8.647335
"G372"	9.10687312127
"G377"	8.626235
"G378"	8.798665
"G379"	8.407055
"G436"	7.546745
"G495"	10.082655
"G58"	9.41985
"G592"	9.29419
"G6081"	9.14589
"G6082"	7.932605
"G6083"	10.3693
"G6084"	9.10687312127
"G6085"	9.10687312127
"G6086"	9.78094
"G6087"	6.550315
"G6088"	9.51325
"G6089"	9.10687312127
"G6090"	9.10687312127
"G6091"	9.10687312127
"G6092"	10.47585
"G6093"	10.9987
"G6094"	8.887325
"G6095"	8.89902
"G6096"	9.34924
"G6097"	9.312295
"G6098"	9.113775
"G6099"	9.37837
"G6100"	9.255125
"G6101"	7.82876
"G6102"	7.39977
"G6103"	8.386635
"G6104"	10.6351
"G6105"	8.22522
"G6106"	10.05293
"G6107"	9.87927
"G6108"	10.6302
"G6109"	10.33455
"G6110"	10.6638
"G6111"	8.210645
"G6112"	8.770135
"G6113"	7.101055
"G6114"	8.092935
"G6115"	8.46488
"G6116"	8.991915
"G6117"	8.692995
"G6118"	8.540695
"G6119"	7.363525
"G6120"	6.58782
"G6121"	7.39928
"G6122"	6.717125
"G6123"	7.647795
"G6124"	7.591015
"G6125"	9.034735
"G6126"	7.830485
"G6127"	7.92354
"G6128"	8.10115
"G6129"	8.72255
"G6130"	8.751565
"G6131"	9.10687312127
"G6132"	9.0926
"G6133"	8.546455
"G6134"	9.10687312127
"G6135"	8.48627
"G6136"	9.393095
"G6137"	7.251775
"G6138"	9.10687312127
"G6139"	9.10687312127
"G6140"	7.111
"G6141"	7.97346
"G6142"	6.599665
"G6143"	7.637365
"G6144"	9.395345
"G6145"	9.10687312127
"G6146"	9.10687312127
"G6147"	8.980375
"G6148"	8.44957
"G6149"	8.443745
"G6150"	7.62387
"G6151"	10.85325
"G6152"	9.693775
"G6153"	8.20251
"G6154"	8.29969
"G6155"	8.048085
"G6156"	7.04993
"G6157"	8.275955
"G6158"	11.16335
"G6159"	8.606895
"G6160"	8.291395
"G6161"	8.40175
"G6162"	7.505
"G6163"	7.36381
"G6164"	8.50334
"G6165"	7.79255
"G6166"	8.380095
"G6167"	11.61715
"G6168"	9.10687312127
"G6169"	9.10687312127
"G6170"	9.69293
"G6171"	8.48478
"G6173"	6.64759
"G6174"	9.14281
"G6175"	8.505425
"G6176"	8.86724
"G6177"	8.794955
"G6178"	8.99305
"G6179"	9.10687312127
"G6180"	6.217265
"G6181"	8.73967
"G6182"	6.925175
"G6183"	7.64111
"G6184"	7.672365
"G6185"	7.10996
"G6186"	7.990425
"G6188"	7.18316
"G6189"	8.72297
"G6190"	9.589555
"G6191"	7.06712
"G6192"	8.4714
"G6193"	7.04837
"G6194"	10.76675
"G6195"	7.42537
"G6196"	8.25591
"G6198"	8.369385
"G6199"	6.74959
"G6200"	6.999985
"G6201"	9.223205
"G6205"	8.51392
"G6206"	7.890315
"G6207"	9.85069
"G6208"	8.64285
"G6209"	9.622045
"G6210"	8.56742
"G6211"	6.6565
"G6212"	11.06985
"G6213"	9.10687312127
"G6214"	6.93681
"G6215"	5.738555
"G6216"	6.358775
"G6217"	8.85904
"G6218"	8.44459
"G6219"	7.917475
"G6221"	9.10687312127
"G6222"	8.920825
"G6223"	9.10687312127
"G6224"	9.10687312127
"G6225"	6.965785
"G6226"	6.68078
"G6227"	9.53475
"G6228"	8.549695
"G6229"	8.91012
"G6230"	9.66789
"G6231"	8.119575
"G6233"	9.31326
"G6234"	8.93445
"G6236"	9.57367
"G6237"	10.1337
"G6238"	9.43594
"G6239"	9.733065
"G6240"	10.79675
"G6241"	8.86102
"G6242"	10.99605
"G6243"	8.54793
"G6244"	8.524245
"G6245"	9.659745
"G6246"	9.321975
"G6247"	8.86038
"G6248"	8.49975
"G6250"	9.19419
"G6251"	8.374375
"G6252"	8.980635
"G6253"	10.30055
"G6255"	8.67623
"G6256"	8.41337
"G6258"	9.024405
"G6259"	10.2664
"G6260"	8.95091
"G6261"	9.11207
"G6262"	8.95057
"G6263"	10.04265
"G6264"	8.757945
"G6265"	8.923635
"G6266"	9.30843
"G6267"	9.00169
"G6268"	10.089785
"G6269"	9.811585
"G6270"	7.79441
"G6271"	8.462665
"G6272"	9.10687312127
"G6273"	8.69569
"G6274"	8.271495
"G6275"	8.35334
"G6276"	10.3488
"G6277"	7.92033
"G6278"	7.435045
"G6280"	7.67264
"G6281"	7.986815
"G6282"	7.85077
"G6283"	7.556165
"G6284"	9.36353
"G6285"	5.74039
"G6286"	6.9519
"G6287"	6.90099
"G6288"	7.6505
"G6289"	6.917335
"G6290"	7.77259
"G6291"	6.432435
"G6292"	7.97176
"G6293"	7.848895
"G6294"	9.10687312127
"G6295"	8.325045
"G6296"	9.10687312127
"G6297"	9.10687312127
"G6298"	6.22567
"G6300"	8.283785
"G6301"	8.97098
"G6302"	9.2198
"G6303"	6.379315
"G6304"	7.619315
"G6305"	8.77842
"G6306"	8.29634
"G6307"	8.53926
"G6308"	9.10687312127
"G6309"	9.08968
"G6310"	9.091595
"G6311"	8.881505
"G6312"	10.928785
"G6313"	5.247185
"G6314"	8.585865
"G6315"	8.84319
"G6316"	9.13175
"G6317"	7.594635
"G6318"	8.933755
"G6319"	9.26135
"G6320"	7.377165
"G6321"	7.716575
"G6322"	7.037225
"G6323"	8.98676
"G6324"	9.40429
"G6325"	9.482765
"G6326"	7.91977
"G6327"	9.10687312127
"G6329"	8.59637
"G6330"	8.769935
"G6331"	8.260195
"G6332"	7.48529
"G6333"	9.21619
"G6334"	9.1062
"G6335"	8.943155
"G6336"	9.10687312127
"G6337"	9.461455
"G6338"	7.316625
"G6339"	6.45158
"G6340"	6.26932
"G6341"	7.022195
"G6342"	7.62226
"G6343"	6.04629
"G6344"	7.535865
"G6345"	8.689845
"G6346"	8.81131
"G6347"	8.120545
"G6348"	8.42589
"G6349"	9.13949
"G6350"	9.748625
"G6351"	7.942035
"G6352"	7.241965
"G6353"	8.06295
"G6354"	7.747675
"G6355"	8.043975
"G6356"	8.673035
"G6357"	8.26945
"G6358"	8.927395
"G6359"	10.9769
"G6360"	9.10687312127
"G6361"	10.75385
"G6362"	10.5285
"G6363"	10.62715
"G6364"	9.90513
"G6365"	9.43931
"G6370"	6.16139
"G6371"	8.339695
"G6374"	8.49179
"G6376"	7.3757
"G6377"	9.10687312127
"G6378"	8.08007
"G6379"	10.48095
"G6380"	9.74814
"G6381"	9.87161
"G6382"	9.708705
"G6383"	9.073465
"G6384"	7.45645
"G6385"	7.547665
"G6386"	7.90649
"G6387"	7.307425
"G6388"	9.10687312127
"G6389"	9.10687312127
"G6390"	9.10687312127
"G6391"	9.10687312127
"G6392"	9.10687312127
"G6393"	8.4153
"G6394"	8.170405
"G6395"	8.5589
"G6396"	9.765175
"G6397"	8.59849
"G6398"	8.14474
"G6399"	7.080795
"G6400"	7.062
"G6401"	8.09611
"G6402"	8.908495
"G6403"	10.132
"G6404"	8.43462
"G6405"	8.46715
"G6406"	9.10687312127
"G6407"	9.09768
"G6408"	8.555735
"G6409"	8.07836
"G6410"	8.501875
"G6411"	8.068365
"G6412"	8.749075
"G6413"	8.888045
"G6414"	8.111155
"G6415"	8.519855
"G6416"	9.05856
"G6417"	7.685845
"G6418"	8.189375
"G6419"	9.10687312127
"G6420"	8.20319
"G6421"	8.909325
"G6422"	10.4645
"G6423"	10.137245
"G6424"	7.67202
"G6425"	9.24993
"G6426"	7.501175
"G6427"	7.30196
"G6428"	7.995135
"G6429"	10.69685
"G6430"	10.17131
"G6431"	9.674255
"G6432"	9.79293
"G6433"	9.09522
"G6434"	9.1354
"G6435"	10.157995
"G6436"	9.07709
"G6437"	8.46761
"G6438"	9.94484
"G6439"	9.38059
"G6440"	8.861085
"G6441"	8.27608
"G6442"	9.263435
"G6443"	8.22339
"G6444"	9.10687312127
"G6445"	8.92485
"G6446"	7.90863
"G6447"	9.57966
"G6448"	8.02417
"G6449"	10.08115
"G6450"	9.73547
"G6451"	9.645375
"G6452"	9.33049
"G6453"	9.005575
"G6454"	9.716125
"G6455"	9.69484
"G6456"	7.986495
"G6457"	8.25043
"G6458"	9.6979
"G6459"	8.714025
"G6460"	10.6805
"G6461"	9.21947
"G6462"	8.960955
"G6463"	11.1364
"G6464"	9.98766
"G6465"	10.21035
"G6466"	8.09466
"G6467"	8.639235
"G6468"	8.96598
"G6469"	9.396315
"G6470"	8.574945
"G6471"	8.886095
"G6472"	11.1354
"G6473"	8.72082
"G6474"	12.27865
"G6475"	10.8658
"G6476"	8.04167
"G6477"	7.39088
"G6478"	7.61822
"G6479"	7.88272
"G6480"	8.19475
"G6481"	6.400745
"G6482"	7.72941
"G6483"	8.877615
"G6484"	7.96143
"G6485"	8.194735
"G6486"	10.20517
"G6487"	9.553715
"G6488"	10.2321
"G6489"	9.91433
"G6490"	8.53252
"G6491"	8.98618
"G6492"	8.956065
"G6493"	9.56904
"G6494"	9.14331
"G6495"	9.292175
"G6496"	9.24607
"G6497"	10.35505
"G6498"	8.010045
"G6499"	9.870925
"G6500"	10.39515
"G6501"	9.961365
"G6502"	9.451555
"G6503"	7.96145
"G6504"	8.13479
"G6505"	7.85715
"G6506"	8.35804
"G6507"	7.875305
"G6508"	8.572935
"G6509"	9.10687312127
"G6510"	8.9278
"G6511"	9.73961
"G6512"	6.337295
"G6513"	7.35459
"G6514"	8.13595
"G6515"	7.64216
"G6516"	9.10687312127
"G6517"	7.84609
"G6518"	7.845505
"G6519"	7.532665
"G6520"	8.54618
"G6521"	8.802715
"G6522"	8.90737
"G6523"	8.361945
"G6525"	10.60982
"G6527"	10.49382
"G6528"	7.711035
"G6529"	8.413705
"G6530"	8.309555
"G6531"	8.47885
"G6532"	8.64478
"G6533"	9.10687312127
"G6534"	9.10687312127
"G6535"	6.446785
"G6536"	7.394625
"G6539"	9.982215
"G6540"	10.52835
"G6541"	10.27835
"G6542"	8.37641
"G6543"	7.81562
"G6544"	8.569945
"G6545"	8.972075
"G6546"	9.62782
"G6547"	7.343905
"G6548"	8.2667
"G6549"	9.249975
"G6550"	9.280335
"G6551"	9.10687312127
"G6552"	8.62597
"G6553"	9.10687312127
"G6554"	9.41101
"G6555"	8.007435
"G6556"	10.2352
"G6557"	9.5523
"G6558"	10.89375
"G6559"	8.610035
"G6560"	9.40399
"G6561"	9.217865
"G6562"	9.639255
"G6563"	7.33886
"G6564"	9.13858
"G6565"	10.2951
"G6566"	9.45941
"G6567"	9.82876
"G6568"	10.3125
"G6569"	9.10687312127
"G6570"	9.542455
"G6571"	8.66054
"G6572"	4.936985
"G6573"	9.576455
"G6574"	9.594215
"G6575"	9.81919
"G6576"	9.96986
"G6577"	9.412815
"G6578"	8.287215
"G6579"	8.10684
"G6580"	8.26003
"G6581"	9.292815
"G6582"	8.13134
"G6583"	8.603885
"G6585"	8.48999
"G6586"	4.97557
"G6587"	9.887905
"G6588"	7.457765
"G6589"	9.521015
"G6590"	7.495045
"G6591"	7.876975
"G6592"	7.854555
"G6593"	7.51688
"G6594"	6.456235
"G6595"	6.437745
"G6596"	7.189305
"G6597"	7.127775
"G6598"	5.933035
"G6599"	7.46745
"G6600"	6.883665
"G6601"	7.81739
"G6602"	10.250795
"G6603"	9.71693
"G6604"	8.96455
"G6605"	8.466775
"G6606"	8.02837
"G6607"	6.29052
"G6608"	8.511965
"G6609"	8.595965
"G6610"	8.99271
"G6611"	9.09999
"G6612"	9.0098
"G6613"	9.10687312127
"G6614"	9.49245
"G6615"	11.21065
"G6616"	10.223655
"G6617"	9.82843
"G6618"	9.61804
"G6619"	8.01956
"G6620"	8.587895
"G6621"	8.91952
"G6622"	9.874295
"G6623"	8.26221
"G6624"	8.967665
"G6625"	8.704965
"G6626"	9.90703
"G6627"	9.634385
"G6628"	8.14666
"G6629"	8.066075
"G6630"	9.35007
"G6631"	5.95092
"G6632"	8.936365
"G6633"	9.960405
"G6634"	9.902595
"G6635"	9.5571
"G6636"	7.506875
"G6637"	10.17725
"G6638"	9.032615
"G6639"	9.337595
"G6640"	10.845785
"G6641"	8.67624
"G6642"	9.40945
"G6643"	8.28323
"G6644"	8.919155
"G6645"	9.033535
"G6646"	7.85112
"G6647"	7.138235
"G6648"	6.328495
"G6649"	6.6424
"G6650"	5.932985
"G6651"	6.424675
"G6652"	7.038105
"G6653"	8.446425
"G6654"	6.991955
"G6655"	6.53411
"G6656"	7.12419
"G6657"	7.818975
"G6658"	8.30488
"G6659"	8.65353
"G6660"	11.3764
"G6661"	8.607075
"G6662"	9.023915
"G6663"	7.898365
"G6664"	9.10687312127
"G6665"	9.671765
"G6666"	8.854025
"G6667"	9.10687312127
"G6668"	11.1996
"G6669"	8.04204
"G6670"	8.27527
"G6671"	8.859435
"G6672"	9.13473
"G6673"	9.47992
"G6674"	9.52086
"G6675"	9.74409
"G6676"	8.139135
"G6677"	7.028765
"G6678"	9.10687312127
"G6679"	7.729465
"G6680"	10.83925
"G6681"	8.254645
"G6682"	7.894805
"G6683"	7.73729
"G6684"	8.51133
"G6685"	8.673415
"G6686"	8.23469
"G6687"	9.10687312127
"G6688"	8.88505
"G6689"	8.008145
"G6690"	9.10687312127
"G6691"	9.062345
"G6692"	5.53619
"G6693"	8.85441
"G6694"	8.685275
"G6695"	8.3708
"G6696"	9.10687312127
"G6697"	9.296615
"G6698"	9.562505
"G6699"	9.80399
"G6700"	7.74348
"G6701"	9.297425
"G6702"	9.30454
"G6703"	9.06936
"G6704"	9.5955
"G6705"	8.58835
"G6706"	9.082205
